Date,055018,0BC29E,0BF4BA,168A5D,1A3E1B,24CB56,25102A,2DBF98,2F94A5,3461CF,3CCC90,3D9999,3ED92D,4C37C5,4D371E,50070E,51E682,58CA9A,59B229,5B6C11,5BC2F4,5DD486,60DD84,6166D1,619882,61B81B,61BCA7,73C521,766047,810E30,8377DB,8CF6DD,8FF2EF,9196A2,94208D,968B00,990AD0,9A02C4,9B5968,9F71E5,A8CBDA,AADE0B,AD3C93,B3CB74,B8F71F,BFE02C,C08256,C598D7,C5EF8D,C9E107,CFF97C,D1AE3B,D33D8C,D5AF19,DD682D,DE27F9,E1C16B,E206B0,E8846E,E90C84,EF5BED,F1529C,F1FA25,FACTSET,FEC475
2023-12-28,128.262,65.0607,16.3033,357.57,33.4275,13.0033,56.7334,234.3546,99.1203,383.7723,79.5177,36.7141,554.7674,183.5649,41.3636,369.5089,99.0245,48.0524,73.6513,27.2762,72.8791,197.7462,285.8741,39.9181,162.0661,143.3021,70.2358,17.4518,77.3552,61.9948,32.3517,51.4223,144.8821,87.3753,67.99,69.0403,32.282,371.1933,182.2082,125.6092,109.8788,218.8046,79.0498,109.2705,44.5609,30.9158,125.8864,70.0462,284.5395,11.7712,434.1901,128.4884,67.4741,779.2047,162.9349,218.6001,134.9153,182.9468,46.9485,119.5553,49.6465,173.7663,341.6554,463.8724,93.3529
2023-12-29,127.3876,64.9456,16.0957,356.66,33.0959,12.8781,56.636,236.1956,97.9201,383.7036,78.9749,36.5419,549.9548,183.1152,40.6319,368.8969,99.0915,47.9778,73.1122,27.0312,72.6259,197.3526,282.4311,39.5979,161.8758,142.5839,70.4349,17.3001,77.3168,61.8451,32.0635,50.7315,145.7422,87.0114,67.12,69.1595,32.0819,369.9077,182.8645,125.4431,109.7129,220.195,79.4253,108.5114,44.7508,30.5198,123.7967,70.2339,286.2213,11.6885,432.8929,127.2722,66.7465,776.7075,163.3517,220.1293,135.0697,184.0677,46.7018,119.5651,49.4849,174.4698,342.5952,464.1254,92.8871
2024-01-02,128.3494,65.9905,16.0145,362.46,33.6247,13.0659,55.4281,234.9716,98.1201,375.1072,79.4335,36.3218,540.3781,184.0634,40.882,371.3163,101.4094,49.4701,73.5212,26.857,72.8978,196.0688,276.2588,40.1743,163.7601,144.1032,71.6488,17.4072,78.2979,62.9861,32.3331,51.3587,147.8925,87.6179,66.02,70.0242,32.3011,369.1286,183.5401,123.5092,109.6543,220.3125,80.1762,109.2899,45.6557,30.8606,121.2909,69.8783,283.2707,11.8172,428.8344,129.0826,67.0376,765.7047,164.68,221.4442,138.7653,184.9663,46.8062,119.8991,49.7986,174.1181,350.4145,450.2031,93.6574
2024-01-03,126.999,65.77,15.5815,366.75,32.7283,12.6814,54.5416,235.6374,96.6471,368.6427,77.2902,35.8338,534.6126,182.1182,38.9,365.091,100.7964,50.0297,73.1122,25.9218,72.4759,188.7407,269.0449,39.113,163.0463,139.6466,72.9671,16.7823,78.2883,62.771,31.5894,49.7043,149.3016,85.7611,63.66,69.8353,31.9485,370.5992,184.65,121.9073,108.0926,220.3321,80.0895,106.5261,45.9151,29.5989,115.693,68.5943,286.0934,11.5047,422.4175,124.9603,65.0487,750.2528,164.806,220.5286,139.9136,184.8503,46.1894,119.5258,49.2472,170.8741,352.6431,442.4004,92.0631
2024-01-04,126.0761,65.7892,15.789,363.68,33.1407,12.8155,54.5806,234.5211,96.4379,367.9157,77.0843,35.8243,544.1893,183.5107,39.4927,366.2003,102.099,50.1509,73.7814,26.1051,72.5509,189.987,265.5923,39.5338,164.1283,140.4477,73.4697,16.9341,78.875,63.117,31.9984,50.0588,149.1461,85.985,63.78,70.2627,32.2058,369.1384,184.814,122.6985,107.6924,221.1938,79.2327,107.217,46.3011,29.7646,116.2131,69.6117,285.9459,11.6977,422.2308,126.5387,64.8935,751.975,163.9238,221.3955,143.2908,186.0485,46.7587,120.2836,49.4469,169.5746,356.2669,445.7472,92.1438
2024-01-05,128.6506,66.1535,16.1499,365.59,33.7054,13.0928,54.2299,233.914,96.538,365.1648,78.1232,37.1447,523.1206,185.3935,40.7987,369.5376,102.8269,50.6733,75.1103,26.4811,73.3291,186.6603,266.3445,40.0828,164.9518,143.8546,72.8438,17.309,79.6638,64.4544,32.9095,51.3678,148.8807,87.0021,63.15,70.7496,32.8061,372.1184,184.1867,122.8645,109.176,220.5867,79.6371,109.0369,47.0541,30.7316,115.5606,68.7425,284.8148,11.9458,420.5209,128.3027,65.2234,748.9898,162.9543,221.7851,144.7189,186.5607,47.366,120.3427,49.8081,169.1642,359.8713,444.21,93.4245
2024-01-08,129.9039,65.3962,16.4386,368.18,34.064,13.1464,55.243,237.1455,97.229,369.1044,78.7877,37.5083,528.0791,185.5406,41.2525,371.8518,102.9514,50.3748,74.7944,26.8937,73.5354,187.5225,267.6079,40.22,164.7124,145.0424,73.1378,17.4161,78.8846,65.0155,33.1326,51.6314,151.3146,87.254,65.59,70.8192,32.5488,374.3973,184.9202,125.4236,110.1424,224.0725,79.7815,109.4456,45.9467,30.9434,115.6835,71.3006,290.6667,12.0285,424.6875,128.1913,65.7764,762.7291,160.9377,220.3241,144.1399,185.8263,47.366,119.2798,50.1029,172.3593,360.9274,446.3309,93.6126
2024-01-09,129.1461,65.0223,16.0236,366.9,33.7771,13.0481,54.9118,234.8932,96.5925,366.5206,78.9281,36.8385,524.7734,183.1479,40.7894,366.9557,102.0128,49.8805,73.0565,26.7011,72.4947,184.6924,262.6894,39.7626,163.4102,142.2708,72.2179,17.068,78.75,64.7349,32.8258,51.0497,152.5041,85.901,65.87,70.5509,32.0438,366.0901,184.428,124.0854,108.7563,221.4288,77.5479,107.762,45.7063,30.6948,114.4164,70.9845,289.1325,11.8539,422.7221,126.7337,64.7577,760.1745,159.1344,219.4572,145.6838,185.72,46.7682,117.2524,50.3406,171.4799,357.0614,442.1961,92.502
2024-01-10,125.2697,64.7922,16.1138,367.92,33.822,12.9318,55.4183,240.3477,97.6473,369.9788,78.7596,36.3027,531.4917,181.3828,40.6875,365.2536,102.8843,49.4514,73.4189,26.6645,71.8196,185.3859,262.3229,39.7077,163.7549,142.8878,72.986,16.8894,79.2886,64.8097,32.8723,50.4952,151.4427,85.3598,65.34,70.531,32.0152,368.1158,185.7309,124.6813,108.3756,225.3552,79.56,107.9664,45.5607,30.7316,114.9176,72.0414,294.3647,11.8815,425.6309,127.0493,63.8555,758.1079,158.32,219.3988,145.0373,186.58,46.5689,118.5909,50.1314,171.5874,358.9896,450.2323,92.8961
2024-01-11,124.6868,64.5047,15.9153,363.34,33.4723,12.8692,55.0774,241.9438,99.3476,370.1851,78.0951,36.3314,535.0113,181.4416,40.1411,363.1402,103.6984,48.5747,73.391,26.4077,71.5008,184.0458,260.6062,39.177,163.0655,140.4569,73.6119,16.577,79.6349,64.8097,32.3982,50.177,153.7394,84.4547,64.88,70.5608,31.5864,368.3885,186.1363,123.8217,108.5708,227.1667,79.6082,107.5674,46.1176,30.0317,113.3952,71.9525,293.6861,11.6885,426.6725,125.6102,63.3122,758.3471,161.5194,221.7949,145.0952,188.3,46.531,117.9906,50.1314,173.7273,362.7393,452.3629,92.5737
2024-01-12,124.065,64.706,15.5905,363.62,32.9345,12.6993,55.4573,243.2462,100.466,373.1226,78.4414,35.1449,530.325,178.5096,39.0019,361.2277,102.8364,49.0783,73.1866,26.041,71.7352,185.1141,259.4103,38.564,161.8686,138.5313,73.6783,16.3181,79.0289,64.3702,31.9426,49.1862,154.5446,83.6989,65.31,70.6403,31.2529,366.5673,189.1089,124.0073,106.9115,229.9084,79.6563,106.2049,46.0733,29.1384,112.8467,73.5624,295.2892,11.5047,429.4339,123.5583,63.2831,765.0349,159.6192,221.639,145.732,188.9667,44.9749,118.2956,52.1469,176.5413,358.9218,453.9196,92.4572
2024-01-16,123.8901,64.4376,15.2747,361.1,32.4325,12.4489,54.9994,240.6904,96.8926,375.0286,77.936,35.365,527.418,177.4604,38.122,363.8096,102.7598,48.3788,72.6197,25.5275,71.1352,186.1075,259.4296,37.8595,160.8536,138.6243,74.1335,16.0235,79.3656,63.7997,31.2454,48.4045,154.2427,80.2185,65.49,70.6602,30.605,363.7139,188.829,123.0989,107.0384,228.6061,79.4541,106.3801,46.3834,28.7332,111.8161,73.6315,295.3679,11.2566,428.9917,121.9893,62.3905,757.1703,159.4737,221.8144,146.1855,190.0779,44.4246,118.0988,52.6603,179.4726,357.759,449.7069,91.8303
2024-01-17,122.4911,63.987,15.0221,359.29,32.0739,12.3773,54.6585,241.9438,96.147,374.5865,77.6271,34.8961,523.2275,177.4898,37.9182,360.6826,102.7694,47.9032,71.7461,25.0965,70.0288,190.2026,255.1862,37.3472,159.9918,138.4383,74.6077,16.0146,79.2405,63.0422,31.4128,47.8863,155.4505,78.7628,64.96,70.5012,30.3001,362.3407,189.495,122.9036,106.1404,229.1152,79.743,106.273,46.6555,29.2213,110.6152,73.5525,298.2594,11.2474,430.1512,121.59,61.5562,753.391,161.0637,222.3209,147.1987,190.8413,44.2822,118.0791,52.1564,182.8435,353.8542,446.0001,91.2212
2024-01-18,121.3641,64.4567,14.9319,362.38,32.2532,11.805,55.3599,242.6293,96.638,376.4728,75.7272,34.2263,531.2972,176.3032,37.5292,360.4245,103.6984,47.67,71.7647,25.179,69.6725,190.137,255.3019,36.7342,160.3078,136.0848,74.8828,16.0235,79.8273,63.3321,30.9014,47.5318,156.2505,78.287,65.63,71.0478,30.2334,365.0871,191.5604,123.685,94.681,232.0136,80.4939,106.7985,47.0668,29.1016,110.7192,73.2364,302.2132,11.2474,431.9889,123.3727,60.848,760.8825,161.5,224.0546,147.5557,191.6627,44.064,118.8172,51.9473,182.6481,357.4587,448.6853,91.2123
2024-01-19,124.337,65.9809,15.4191,366.99,33.5889,12.4667,56.3535,245.5573,99.5659,380.0489,75.9424,35.3171,538.56,179.6177,38.548,365.4831,106.5909,48.0524,72.787,25.61,71.1258,189.3404,256.4688,38.4359,163.075,140.2708,76.7036,16.6216,81.7799,64.4263,31.8032,47.8136,156.462,79.6306,66.26,71.7534,30.7003,371.6997,192.1587,123.5092,95.0031,233.8152,81.2256,108.5308,47.6616,30.0133,112.6009,73.9081,306.4422,11.6885,434.2982,129.4169,61.8763,770.6225,162.7022,231.1552,149.447,204.5336,45.6581,119.8801,52.7329,181.1336,362.2258,450.8938,92.6453
2024-01-22,125.9886,66.3931,15.6897,368.06,33.1765,12.6993,56.6555,243.9317,100.6024,381.9646,76.1951,36.14,550.509,181.422,40.1133,369.0786,107.2231,49.2835,73.6606,25.9768,69.6725,190.4837,256.8932,38.2255,162.8835,139.0057,76.3148,17.0233,82.3955,64.9968,32.1286,48.7862,156.5908,79.9945,67.82,72.5981,31.0147,376.9976,191.5217,124.3394,97.2677,232.5717,81.3507,110.4772,48.7753,30.5474,114.3881,74.3624,301.3772,11.8815,436.7647,131.8123,61.7308,759.6961,163.6523,232.7916,149.9391,206.6497,46.0471,120.756,52.5317,181.6026,363.0591,455.0968,93.523
2024-01-23,126.0663,66.1439,14.3905,372.14,33.0062,12.8871,56.8698,245.7825,99.8023,382.9765,76.0454,35.8243,548.1561,181.8731,39.6131,364.1156,107.0315,49.7126,73.8371,24.9865,69.335,191.1397,262.7279,38.3993,161.8111,139.4522,76.1915,16.9341,82.5014,64.9594,31.7009,49.0498,156.6276,80.937,69.68,72.3,31.2244,377.6695,192.178,124.1831,98.0388,234.6867,81.4855,110.3799,48.5855,30.4646,112.5063,77.9378,299.4397,11.7253,438.7596,131.6637,62.0122,758.2992,163.9916,234.1065,148.704,203.8668,46.6069,120.3525,52.5125,184.5437,363.3401,458.1517,93.4335
2024-01-24,127.3585,66.2973,14.2732,376.59,33.6606,12.9139,56.6944,245.7825,99.7932,383.0944,75.6991,36.3314,542.9643,182.2163,40.882,362.8055,108.1808,49.6753,74.2553,24.6472,69.2318,191.4208,265.1101,38.8659,163.257,139.7499,75.9923,17.184,83.1266,65.1651,32.2587,50.0225,164.0212,81.7114,68.67,72.6379,31.4245,379.2862,192.4492,124.0854,98.8001,234.0894,81.8321,109.5138,49.1613,31.0171,114.0666,76.6439,299.0462,12.0193,438.1798,132.4715,61.5853,751.7836,164.4182,235.3046,151.8979,203.8668,46.958,120.1065,52.6083,184.4753,363.3595,458.0934,93.8544
2024-01-25,128.7769,66.1247,14.6161,380.85,33.6247,13.0033,56.86,245.5181,101.2753,385.7077,76.5508,36.8003,539.3767,184.4227,41.0209,365.9612,107.5583,50.1136,74.497,25.1974,70.0194,192.6765,263.6441,39.1679,165.5933,140.6987,75.4897,17.0769,83.7999,65.8291,32.4447,49.9679,163.6993,82.1313,68.6,72.5286,31.8151,381.156,185.088,124.3296,101.2599,232.7969,81.7262,110.7984,52.6923,30.9434,116.7709,76.239,294.768,11.8907,441.5602,131.8773,61.8084,756.29,166.1051,234.9442,153.4803,204.3886,47.328,121.5434,53.0203,184.3678,364.8613,458.3171,94.7322
2024-01-26,134.7713,66.6519,14.6251,385.4,33.9206,13.1196,57.1036,244.3038,100.1023,382.4558,76.373,37.8336,534.0487,197.5236,40.7709,361.266,107.4721,50.0577,74.8222,25.2982,70.4226,193.7729,266.6628,39.0123,164.9614,141.0243,75.7742,17.0948,83.5017,66.2874,32.4075,49.9225,164.996,81.8607,68.2,72.3298,31.8532,381.1755,186.9283,124.3003,104.3639,228.1752,82.1305,110.1853,51.5532,30.9342,117.7922,75.9328,296.9219,11.9918,438.8677,131.3945,62.1286,753.2666,165.475,234.9734,152.8146,204.3017,47.7455,121.7992,53.0107,182.1596,367.9522,457.9182,95.1352
2024-01-29,134.5381,66.4986,14.8056,383.18,34.1447,13.2985,56.7431,241.3269,101.5208,384.4011,76.0922,37.5275,535.6627,196.9646,41.6137,363.9148,107.2039,50.4681,74.7386,25.2249,70.1694,191.8987,268.4566,39.2959,165.3922,142.7732,75.613,17.3179,83.5113,65.801,33.0303,50.7679,163.4694,81.7581,69.62,72.8168,32.0247,382.8408,184.9911,125.1989,103.5342,224.0138,81.4374,109.2607,51.3761,31.5513,120.8748,76.1303,293.4697,12.0653,442.0221,132.5458,62.0316,754.6061,164.1661,236.4637,150.5856,204.0021,47.774,121.0414,53.5568,179.2967,365.7818,459.8932,94.562
2024-01-30,134.6644,67.4668,14.6792,387.15,34.2164,13.4147,56.938,242.6391,101.5754,389.5491,75.6804,37.9867,585.5295,200.1908,41.1599,369.9488,107.2997,53.2475,75.0453,24.8764,70.1788,193.1451,264.57,39.6528,168.7819,143.4895,76.4191,17.3893,84.2905,66.2219,32.8816,50.5315,165.2627,82.559,69.45,73.3236,33.1491,383.2693,186.967,126.0194,105.6523,225.7665,82.5349,110.448,51.6545,31.9895,120.2791,77.3353,293.873,12.0561,446.6898,133.4464,62.4584,747.9374,164.903,236.8533,151.0005,206.3405,48.571,122.3897,53.691,179.0622,367.9328,466.2561,95.5024
2024-01-31,131.4681,66.6328,14.2823,383.74,33.2214,12.9944,56.2756,241.1898,98.6111,385.1576,74.5385,37.1926,582.01,196.8469,38.8074,367.2139,106.1216,52.3894,73.5119,24.418,69.26,192.892,217.4869,38.0059,166.953,140.6615,78.1736,16.6663,83.646,64.8284,31.8311,47.7954,163.92,82.2009,69.52,72.4093,32.4059,376.7249,187.7516,124.3687,102.9973,227.3234,81.1967,107.2268,51.8127,30.4884,117.6787,76.6044,294.1194,11.6977,440.5874,128.2192,61.042,740.8382,162.8282,238.6357,149.804,204.234,47.6127,120.8741,53.1353,179.6387,373.01,463.026,93.9798
2024-02-01,130.7297,65.9713,14.5078,386.44,32.7194,12.6724,55.6131,242.1495,99.9023,395.4732,74.2203,36.9438,587.5323,199.2789,36.353,367.0609,105.9013,52.2868,72.2386,24.8031,68.6787,192.8452,211.1699,37.4112,166.3498,135.2941,77.8511,16.2646,83.7518,61.1157,31.4035,46.4137,164.3431,81.8052,69.94,71.8528,31.9676,375.936,187.6547,126.7129,104.0125,227.2842,73.36,107.5284,50.8002,29.0712,117.5369,76.9606,295.6667,11.4496,449.3038,122.3049,60.4114,750.9991,164.137,238.587,150.711,204.8718,46.5616,118.148,53.1736,180.4985,366.6538,471.4416,91.9736
2024-02-02,132.5951,66.7478,14.2823,390.75,32.9793,12.8513,55.1845,245.2537,99.7841,392.5848,75.2311,37.512,576.6042,202.407,36.7234,370.8955,107.4817,52.2962,72.5082,24.6747,68.8474,193.5574,216.7153,37.3655,167.3073,137.7964,78.9986,16.336,86.878,61.6768,31.4685,46.7955,166.1639,82.2292,71.42,72.5882,31.8913,380.4841,187.2867,125.7068,104.442,227.8913,73.9569,109.4164,51.1736,29.8917,118.4897,76.8617,288.1765,11.5691,446.1887,123.939,61.0614,753.9364,162.4624,240.2818,151.8496,207.5774,46.9725,118.9452,53.2982,178.5932,369.4928,473.582,92.4393
2024-02-05,131.3904,66.0768,14.1469,390.76,32.4952,12.7172,54.5319,245.2635,98.4202,390.0207,73.6962,37.329,567.2025,201.9461,36.001,366.2672,107.0507,51.317,72.0435,24.1429,68.0411,191.9362,213.417,36.6884,167.0871,135.6568,79.3401,16.0325,86.6182,62.035,30.9665,45.7774,167.5341,80.9289,69.36,72.3398,31.434,379.8802,186.2018,123.8022,104.0808,231.3379,73.4852,109.4067,51.4963,29.4161,115.5265,76.7627,292.3257,11.3945,443.7221,123.4655,60.5084,749.3152,163.9715,242.7753,151.3286,205.896,46.5329,118.3645,52.7042,177.5868,369.9482,464.4659,92.0094
2024-02-06,130.5257,65.9234,14.3274,393.74,32.4952,12.431,54.8631,262.8802,99.093,391.0621,73.1908,37.3579,565.8511,201.6617,36.0288,368.151,107.3667,51.1757,72.8613,24.418,67.9286,190.0245,213.3881,36.6884,167.6616,138.8755,78.9986,15.9432,86.2816,62.1764,31.1153,44.7684,165.7777,81.1268,71.25,72.3596,31.4816,377.913,188.3908,123.392,103.134,229.174,74.0532,108.3654,50.9331,29.4068,117.7274,77.574,296.4847,11.3669,445.4418,122.8063,60.0428,753.9172,164.4389,241.2364,151.8303,205.8284,46.1412,119.27,52.7521,176.2775,368.8049,464.4756,92.6005
2024-02-07,130.1565,66.9204,14.3635,397.66,32.2801,12.431,55.4378,266.1509,99.775,397.7427,74.0518,37.1075,574.2417,205.0252,36.2974,369.748,102.5108,51.3546,72.5918,24.5005,68.4724,192.5359,218.3549,36.5146,167.9775,137.8336,80.0608,15.9254,86.4259,63.1567,31.013,45.632,167.5249,81.0326,69.31,72.2106,31.615,381.1365,189.5822,125.1013,103.7392,231.2792,75.892,108.0637,50.8382,29.1924,120.138,78.0884,297.5195,11.3485,451.7605,121.1351,60.5666,760.3467,170.7286,240.4766,153.0365,206.9976,46.3227,120.5297,52.9533,180.2347,372.012,469.9726,97.7415
2024-02-08,131.5264,65.5783,14.3544,397.49,32.2983,12.4041,55.2917,264.5058,99.0294,391.0129,73.4435,37.4446,569.254,207.1139,36.9457,368.1989,103.0567,51.1192,72.2665,24.6014,67.8723,191.1678,216.2138,36.9354,167.3743,137.6104,78.4865,15.97,86.3104,62.9211,31.0409,46.4228,168.2514,80.7028,69.98,71.5745,31.5579,385.8469,190.6186,131.0008,106.238,232.0919,75.1989,109.0953,50.5471,29.2483,121.8054,79.0976,302.743,11.321,429.0703,122.2028,60.8491,758.9116,169.9692,237.9929,156.076,206.6014,46.1985,122.9704,52.8,179.9416,343.5448,457.3248,97.2758
2024-02-09,131.907,66.2589,14.3454,398.36,32.5985,12.422,55.769,266.2195,96.6834,398.0571,74.5385,37.3001,575.982,208.3495,37.131,367.453,104.2923,50.8368,72.6754,24.8489,68.2943,192.1892,215.3748,36.7616,167.5754,137.4615,79.1504,16.0682,87.3493,63.6281,31.2826,46.6773,168.0307,80.9289,70.69,72.3,31.5102,387.9089,191.6937,132.3389,106.5699,233.8642,75.3144,111.8008,50.9268,29.3695,121.653,80.1364,308.0453,11.4037,430.3085,123.7905,61.7258,762.7482,169.8913,240.7883,154.4163,207.2682,45.9214,123.9447,52.9053,179.2967,342.7696,464.6508,94.562
2024-02-12,134.1612,66.8437,14.7695,397.71,32.7531,12.6367,55.3599,266.5524,100.0114,394.0487,76.139,38.0706,573.8139,208.1435,38.1961,375.4664,105.863,50.7708,73.3632,25.775,69.0068,193.8104,218.6249,37.5759,168.3223,138.7359,78.809,16.4788,87.5513,64.6178,31.7102,47.8227,167.6996,81.8523,72.74,72.6478,32.0343,388.3291,190.0278,132.3096,107.8583,230.7113,75.584,113.8932,51.0723,30.0408,123.9397,80.077,305.5518,11.6334,422.0932,126.9472,62.8264,767.1015,167.3598,241.5676,153.7312,207.4518,46.7432,124.3285,53.2886,180.2152,349.7169,458.4533,96.0398
2024-02-13,130.3065,67.1888,13.75,394.8,31.7799,12.1001,54.2591,265.2402,95.2377,362.748,72.5075,37.2231,559.6384,205.6038,36.4363,362.184,104.9914,49.6786,73.6606,24.1246,66.6722,194.382,212.2389,36.5329,166.8572,135.1266,79.7194,15.97,87.1088,63.9486,30.511,45.2684,167.4421,79.1198,70.21,72.5683,31.2053,381.0193,190.299,131.284,105.7987,231.3967,75.1507,111.83,51.2179,28.6703,119.0518,80.0869,308.0256,11.3393,415.1653,123.2334,61.0829,744.4356,166.7075,240.4085,153.0172,208.6693,46.0934,123.4821,51.6311,180.9577,356.7223,450.7771,94.2575
2024-02-14,131.8484,66.3068,13.9484,398.68,32.2073,12.3952,54.3663,269.451,96.7107,360.0463,73.977,37.878,556.9064,206.8099,37.8309,361.505,106.2557,50.8273,73.1308,24.5464,67.0379,201.6445,209.2007,37.0544,168.5521,137.5545,80.4876,16.3271,87.9745,64.4293,31.1524,45.832,172.8402,79.1481,72.3,73.0652,31.5674,382.4558,191.5097,133.4817,106.5015,233.7075,75.9787,113.5623,51.838,29.1924,121.9102,81.3236,304.0143,11.6885,413.9173,126.418,61.3946,751.4488,167.2527,241.6747,155.7286,209.3167,46.3705,123.364,52.1964,180.5278,359.5128,449.2691,95.2964
2024-02-15,133.0682,67.3901,14.3415,403.45,33.0441,12.6993,54.0545,271.6837,98.4383,366.6876,75.6242,38.3788,561.3133,208.4083,38.8604,368.5622,107.6636,51.9855,75.2219,25.0965,68.4724,197.7462,213.3516,38.015,172.2289,139.1918,82.8869,16.5592,89.5328,65.551,31.515,46.7137,174.0265,80.7216,73.69,74.7547,32.463,388.7786,194.677,133.7064,108.073,235.5386,77.1821,115.2654,52.0595,29.5933,124.1016,81.8479,309.8291,11.7988,417.1405,127.8571,62.9531,763.5519,167.9635,244.5383,156.2111,211.6358,49.7243,123.8168,52.9724,181.798,362.749,451.4484,97.8848
2024-02-16,133.9172,67.1408,14.113,405.99,32.8349,12.583,53.9863,271.5564,98.9839,364.2511,74.8287,38.0995,554.5177,208.4377,38.0368,367.6251,107.1369,51.6465,74.3855,25.0048,67.9661,198.9082,211.9389,37.9602,171.4246,138.4662,81.6635,16.4967,89.5135,64.8252,31.5429,45.7593,173.8886,81.5037,73.26,73.8802,32.4821,388.7493,194.0087,133.931,107.8485,234.2363,76.4215,115.314,52.2746,29.4255,121.853,81.8083,306.7443,11.8264,416.2364,128.4142,62.729,759.677,169.1416,244.3825,156.1049,210.196,49.6001,123.5412,52.8383,182.4136,356.4413,446.0001,97.2413
2024-02-20,134.0734,65.3099,14.1952,407.15,32.3438,12.6903,54.1032,269.9211,99.484,368.7311,74.5104,38.9855,542.6327,208.3691,37.522,367.7016,106.2557,52.1832,74.6271,24.8489,67.0848,197.7181,207.043,37.6399,172.0949,136.4662,80.9618,16.4431,89.8694,64.6838,31.422,45.832,174.2472,80.4201,71.54,73.4724,32.3582,387.7525,194.5801,133.2571,121.4455,236.7038,76.3246,113.3287,51.876,29.2483,120.3667,81.8182,310.9428,11.7253,418.6341,127.5321,61.9303,763.6093,170.0276,244.0026,154.1172,212.6794,49.4663,123.8561,52.57,187.3284,356.6738,444.4824,97.2685
2024-02-21,131.7508,65.8371,14.2409,409.25,32.5348,12.7529,54.5903,269.2943,99.4113,369.2616,74.7725,38.1958,541.7455,206.8001,37.0634,371.2876,106.5526,52.0985,74.023,24.8123,67.6473,201.4758,208.0299,37.3472,173.2152,136.3452,80.3358,16.3628,90.3408,64.9855,31.1339,45.2957,174.9553,80.5238,69.91,73.9199,32.1105,386.3648,193.5534,133.511,118.4908,235.0979,76.7897,113.6985,52.8251,29.0805,120.2333,81.9567,306.7838,11.8264,416.9832,127.3093,62.466,770.632,169.6089,245.4149,153.5865,212.0803,50.3167,124.5844,52.8095,185.5599,350.6568,441.0675,97.5857
2024-02-22,131.3117,67.9461,14.2775,415.16,32.4165,12.8334,55.0969,271.625,100.8388,376.046,74.8567,38.2343,551.3198,209.84,37.1102,373.3914,107.3763,52.6352,74.6643,24.8673,67.9005,204.2871,206.6269,37.8321,175.293,135.2475,81.3885,16.2735,90.9179,64.91,31.0502,45.4138,176.2796,80.8912,71.79,74.5068,32.0247,394.1535,197.8443,136.0505,117.8528,239.5727,77.1675,115.2848,54.2363,28.9779,121.2814,83.2231,310.8048,11.8172,427.6847,128.1078,62.9531,778.2766,172.783,248.8045,154.5707,214.8052,50.9951,125.3422,53.0395,191.0414,358.9411,446.4379,98.1839
2024-02-23,132.2485,68.3678,14.0216,417.22,32.0527,12.7529,55.1845,271.811,100.9207,379.6007,76.2607,38.6388,554.7322,210.3989,36.5299,373.946,108.0468,52.6635,74.5713,24.7664,68.9881,204.2497,207.9525,37.8412,176.1739,135.9266,82.7826,16.3181,92.2261,65.3531,31.1617,45.0321,175.9209,81.5508,71.42,74.7853,32.3201,397.8573,197.2535,135.1617,119.4725,239.8959,77.9038,115.4016,53.9831,29.0432,119.2043,83.3418,310.7654,11.8172,430.6819,128.2192,62.768,778.4202,173.669,249.3597,153.5479,213.5104,51.4633,124.8895,53.3077,192.634,359.3578,450.9133,97.9573
2024-02-26,131.2434,68.3678,13.7931,409.14,31.4069,12.4198,54.7364,269.3139,100.4388,374.2933,75.9986,38.4462,553.7182,212.7524,35.959,373.1523,107.5008,52.1267,74.4505,24.5097,68.3224,205.6366,206.9849,37.3655,175.5707,134.7452,82.7731,16.2735,91.7451,64.6367,30.9293,44.5139,178.0176,80.7216,71.26,74.1388,32.0247,398.6488,197.1082,134.7026,119.7179,238.9559,77.216,115.4697,53.8946,28.3719,119.3662,83.1538,309.8883,11.7437,426.7922,125.9723,62.729,771.187,174.224,248.2201,154.1944,212.66,51.7213,125.0765,52.9628,192.0673,355.5983,446.6325,97.0328
2024-02-27,133.5171,68.9718,14.0764,408.91,31.7253,12.8374,54.9118,269.3531,100.8025,371.8808,76.5414,39.4959,543.8807,213.7526,36.2023,373.7165,108.5352,52.4563,74.9802,24.8398,68.8943,205.6459,207.0333,37.8504,175.6568,135.7685,82.7162,16.5859,92.0914,65.1928,31.5801,44.8139,176.7302,80.552,71.91,74.5863,32.6631,399.4111,196.8466,135.4059,120.3952,238.4761,77.7101,116.5013,53.711,28.866,120.7669,83.2132,310.8344,11.9642,421.3072,128.8041,63.6544,765.9343,176.9599,248.2494,153.9435,214.3993,52.3711,126.1689,53.2215,190.3965,356.2863,449.0356,97.5948
2024-02-28,134.2978,69.4319,13.9759,412.14,31.6616,12.6377,54.8631,269.4706,102.1573,374.0373,76.2232,39.3611,553.6987,213.8016,35.6408,378.6472,108.8992,51.8348,74.8687,24.7664,68.7912,206.9485,205.698,37.7131,176.5473,135.5266,83.7215,16.577,91.9664,65.3625,31.2175,44.1049,176.5922,81.0797,71.05,74.656,32.6917,401.2972,199.6071,135.611,120.9842,240.3561,78.0492,117.202,53.5086,28.6609,120.3572,83.8761,313.0716,11.8539,422.8336,128.247,63.9466,774.66,177.4468,246.9929,154.9567,212.9886,52.2851,126.3657,53.3077,191.8369,358.8442,454.3297,97.903
