Date,0157B1,034B61,067779,06EF42,143C52,1791E7,1BC12C,24D81E,34A959,385DD4,39692D,3CBA2A,40B903,4595EF,45CF4C,56CC0A,5DE5A5,5E7E82,64CEBB,66E04A,69E8E1,6E1E61,751A74,76E80F,7D5FD6,8C6C1B,8E8E6E,91C82E,954E30,972356,97693A,9BBFA5,9E91C6,A5151E,A6213D,A63820,AA7FE0,AA98ED,ACDF88,B4C673,BB0787,BDD12C,C15DB3,C29715,C9B932,CF7292,D64C6D,D69D42,D78CCD,DC2B00,DD3BB1,ECF709,F6DCE4,FC1F9D,FF4C20
2024-03-15,174.42,3373.1762,16.1854,148.5422,127.42,31.3353,39.8843,430.1061,39.17,239.3845,132.1028,85.4896,95.0767,151.6333,43.4624,19.4,388.8999,70.9486,77.24,203.6831,117.83,74.212,126.4339,235.5736,109.4681,142.4657,42.88,146.9559,266.3381,50.5732,464.94,161.199,97.0772,48.688,10.6596,55.1278,80.74,49.548,357.4744,131.6507,44.9485,92.6411,144.2901,7565.87,49.0307,535.98,95.4027,176.357,14.2132,145.2297,163.57,3124.33,152.2471,49.741,66.26
2024-03-18,174.48,3409.6846,16.1157,148.366,127.25,31.2865,40.0117,431.6365,39.83,243.7491,131.8455,86.3339,93.7805,151.4767,44.1673,19.65,386.9423,70.1392,77.81,205.5143,119.24,74.2553,125.7866,234.3704,108.7574,141.6705,44.12,146.9935,265.8038,49.7497,459.57,162.0521,96.8323,48.4139,10.7657,55.4706,79.83,49.5294,356.2102,131.1023,44.8045,92.7028,144.1117,7630.84,48.6271,532.33,94.541,177.7069,13.8381,148.8616,173.8,3101.97,155.3714,49.4644,66.07
2024-03-19,175.9,3464.0766,16.0062,152.8509,128.19,31.0036,40.688,433.6934,40.3,245.0242,134.1714,86.8841,95.9247,151.4767,45.2245,19.44,394.5682,71.1395,77.92,207.1266,120.89,75.642,126.9144,238.7405,109.9715,143.7517,44.47,149.8374,269.897,50.2051,467.27,163.1957,97.7238,48.8487,10.8717,55.9512,80.85,50.5239,363.3936,132.0836,44.651,94.6505,145.6142,7791.54,48.7905,529.08,95.7091,178.9888,13.9439,147.2081,171.32,3153.81,155.9462,49.5901,66.84
2024-03-20,178.15,3535.72,16.7727,155.2893,128.1,31.9206,42.0015,440.3416,41.74,249.173,136.6854,87.8422,96.373,152.53,45.8151,20.18,398.7853,72.3361,79.01,209.5051,123.58,76.3527,132.9164,242.5331,112.5182,144.2917,44.61,153.5918,271.4045,50.3504,469.05,163.6551,98.0471,49.4347,11.4021,57.9,83.08,50.4496,368.1825,131.3332,45.4859,96.6422,145.8395,7958.45,48.5887,523.96,96.0059,184.8253,13.867,149.1579,175.66,3187.38,158.0321,49.7158,68.51
2024-03-21,178.15,3604.2115,16.9419,158.0507,127.21,32.584,42.5602,444.387,41.63,250.3695,134.9929,86.9505,96.6654,158.8233,45.977,20.54,408.0474,74.0389,80.56,209.545,126.18,77.5293,133.1714,251.2349,114.5615,144.4978,44.75,155.1874,270.5267,50.3795,478.84,153.0247,97.9296,50.0397,11.4197,58.0996,86.44,52.104,378.517,131.3909,46.148,98.4488,147.7833,8001.96,48.3773,523.55,96.5325,184.9224,13.9824,147.4375,172.82,3210.4,157.7633,51.4857,68.11
2024-03-22,178.87,3581.4073,17.0016,158.462,125.71,32.3889,42.2073,446.8728,41.31,250.2616,135.4383,86.0493,96.9578,153.74,44.5292,20.7,405.5249,75.1618,78.72,210.2914,125.12,77.8353,133.3969,248.8284,114.9465,142.7111,44.47,156.3513,269.668,49.8175,403.19,154.7777,97.861,49.8885,11.4109,57.6408,85.53,50.9701,373.8047,131.0638,45.054,97.6733,146.3748,7971.71,48.1371,520.37,89.8685,182.1838,13.5496,144.035,170.83,3239.32,156.3355,50.8667,67.82
2024-03-25,179.71,3583.5909,17.0315,156.4644,126.15,32.3597,42.6876,453.3943,41.72,247.2702,135.9035,86.0113,95.6908,155.4317,44.5768,20.54,397.5289,74.2966,79.09,209.117,125.65,75.8047,133.6421,244.4968,114.1963,141.9454,44.55,155.8444,265.8419,49.6335,388.9,152.5185,97.3907,49.3686,11.4021,58.0688,85.78,51.9739,367.3205,129.5148,43.7106,99.9647,144.2432,7907.05,48.3485,505.57,89.7632,177.6001,13.915,144.1114,172.63,3170.82,160.0717,50.0369,65.75
2024-03-26,178.3,3617.3229,16.9518,155.9649,127.53,32.8279,43.1287,470.8337,42.71,247.3389,135.2206,85.7173,96.7824,156.2417,45.7008,20.16,392.0652,73.6891,76.59,212.0231,125.1,75.652,134.2306,242.0133,114.4924,141.9258,46.46,155.3939,265.8419,49.4881,386.14,153.2684,98.537,49.2646,10.9955,59.1106,85.75,50.7563,363.8916,129.688,43.5762,98.9071,143.229,7865.0,48.8577,514.34,88.643,177.6098,13.7131,143.9967,177.67,3191.48,160.0532,49.917,65.8
2024-03-27,179.83,3629.5944,17.1111,158.6873,132.5,33.8523,43.707,479.7337,43.36,248.6924,137.5663,86.7987,98.5172,156.3167,47.101,21.34,403.8108,75.3551,78.64,213.3169,128.92,75.7013,137.0256,243.8518,116.4863,144.4978,46.6,158.1534,269.086,50.3019,389.46,156.5213,99.7224,50.2382,11.5435,58.4692,86.98,52.4943,369.6,132.1125,44.795,103.8952,145.7268,7980.74,49.4631,513.52,90.127,181.8614,14.5113,147.3897,179.83,3192.79,161.9352,50.3774,67.99
2024-03-28,180.38,3584.5197,16.265,161.1354,133.15,33.8913,44.452,484.364,43.74,247.4664,136.339,86.6943,98.8486,156.8767,47.6439,20.93,392.9807,75.5024,79.65,212.2918,130.89,75.2587,136.3293,245.1995,119.0626,144.0757,47.21,161.4197,269.0192,51.1351,390.65,156.69,100.1534,50.4839,11.7379,58.1354,87.11,52.5315,367.4067,133.392,45.5626,105.4287,145.4827,8099.96,49.6744,522.88,89.9834,183.09,14.7517,149.1579,175.79,3151.65,164.29,50.625,68.72
2024-04-01,180.97,3526.215,16.1854,158.5208,135.91,34.184,44.501,481.4786,43.17,246.5052,131.8554,86.8271,97.1722,155.0833,47.8248,20.94,390.838,75.1434,78.79,211.6847,128.47,75.352,137.8494,239.9534,116.9009,142.4363,47.78,157.5058,267.3685,50.641,385.2,156.7744,104.3955,50.2665,11.7468,57.54,85.94,52.2899,352.4939,135.143,46.1576,105.0497,144.8723,8026.27,51.0965,529.01,88.6238,180.0281,14.7132,150.3909,175.22,3168.6,164.8555,49.9518,65.9
2024-04-02,180.69,3523.4682,15.4089,152.4201,134.73,33.8913,44.0011,484.7345,41.84,242.9841,130.3411,84.7117,96.9481,150.55,45.958,19.26,381.4688,73.7904,77.16,209.3658,125.13,76.014,134.7994,235.3041,112.7255,141.052,46.42,152.4937,265.0023,50.2438,378.06,153.7184,103.1219,49.8601,11.7379,58.0388,83.81,51.8159,347.6763,135.3739,44.2384,101.2425,144.4122,7852.9,50.837,519.68,87.0823,171.8078,13.7323,148.0397,166.63,3170.04,163.3907,49.6907,65.18
2024-04-03,182.41,3588.9659,15.2696,154.545,134.19,33.9498,44.2755,493.1178,43.33,245.7794,129.2227,84.1425,94.8136,150.12,44.272,19.28,381.7902,72.9988,77.57,211.1572,126.42,75.53,135.8193,231.6944,114.1272,138.9315,46.75,155.8914,262.9032,50.2341,374.01,152.781,104.2583,49.3119,12.065,57.9116,83.62,51.5277,344.7071,133.7384,43.3459,102.0798,143.7831,7914.3,51.8459,439.98,86.4886,168.8336,13.3765,152.1399,168.38,3146.63,162.6954,48.7719,65.15
2024-04-04,180.0,3479.836,14.9909,152.8901,129.74,33.5889,42.815,470.6972,42.33,244.112,129.3612,83.118,93.3224,146.3033,43.0243,18.83,384.8776,72.7135,75.27,207.7934,122.11,73.3087,132.4358,229.105,112.3701,137.1547,45.86,153.5918,257.7031,49.7982,357.56,148.5907,103.9644,48.3194,11.6761,57.1206,80.67,51.9088,342.5809,131.1119,41.2923,101.0222,139.7734,7790.0,50.5296,448.64,85.2822,166.8834,13.2996,152.0061,171.11,3085.04,159.6638,48.8434,65.56
2024-04-05,185.07,3558.8502,15.0506,155.2305,130.71,33.7645,43.3542,480.7767,42.91,249.0553,130.4401,82.3876,94.3555,146.6483,43.3291,18.89,385.9197,73.2749,74.73,210.6795,122.36,74.504,133.3969,230.366,114.8477,136.9779,46.53,156.0134,254.4591,50.4376,356.87,146.5659,105.2772,48.6502,11.7379,58.1084,81.49,52.4386,342.7628,130.9387,41.1964,101.6479,140.8439,7907.89,51.0965,444.75,85.062,167.6732,13.2323,152.4936,164.9,3104.94,159.2466,48.8396,64.98
2024-04-08,185.19,3558.1289,15.5881,153.4874,128.22,34.2718,43.462,489.3356,43.08,249.7909,130.8063,82.7101,93.7902,148.14,44.5292,19.39,386.4846,73.7628,76.07,210.57,123.29,73.816,135.6232,233.5137,113.5645,137.7044,46.3,154.8777,255.2892,49.9725,360.46,148.0564,103.8371,48.6786,11.8528,58.6306,82.87,53.526,346.7664,130.0921,41.3979,102.2031,141.2383,7871.15,50.3855,452.78,86.1727,166.4153,13.0015,150.3659,172.98,3076.09,157.3275,48.2748,66.1
2024-04-09,185.67,3538.6742,15.4289,155.0836,127.33,34.74,43.8443,485.8945,43.98,250.0459,131.9049,82.6532,94.6382,144.635,43.9482,19.41,389.6498,75.981,78.93,208.908,125.15,73.0493,130.6117,235.2463,113.9001,137.3608,46.41,155.7975,257.0829,50.3407,358.8,149.6549,104.3269,49.0189,11.9677,58.5392,83.39,53.2844,346.163,131.8238,40.9661,102.9258,141.3134,7972.85,50.3951,454.8,87.1301,165.4597,13.415,147.1522,176.88,3043.62,159.1168,48.975,68.67
2024-04-10,185.95,3543.2687,14.8814,145.1736,128.73,33.9791,43.0699,494.0634,41.5,249.4672,130.0541,81.5338,93.8389,135.0217,43.2148,18.4,371.4081,73.5327,74.95,208.5895,119.67,72.8733,128.3757,228.2868,107.9875,135.7606,44.68,146.8245,256.3483,50.8251,350.25,147.3766,102.1226,47.7523,11.5435,59.3138,79.3,52.7732,335.7614,132.7186,39.7666,97.7702,139.2382,7658.13,49.8282,450.95,85.2152,162.3295,12.9823,148.3417,171.76,3025.75,159.1076,48.9963,67.69
2024-04-11,189.05,3594.3903,14.9013,147.563,130.25,33.6572,42.9719,491.8116,42.22,253.5866,131.8554,81.4864,93.4296,136.655,44.0244,18.63,369.2557,73.6431,75.77,209.754,117.68,72.2,131.1707,226.6312,109.1522,137.3804,44.72,149.6685,256.3005,50.2729,349.92,146.5353,102.73,47.2513,11.5258,59.8138,71.98,52.262,332.7061,133.0842,40.1312,98.1668,137.2005,7757.18,49.588,447.91,88.0876,160.9156,12.6264,148.0923,174.6,3006.76,158.8387,48.3947,68.41
2024-04-12,186.13,3489.588,14.2941,148.5618,125.19,32.6816,42.2269,482.8336,40.1,246.2404,129.1237,80.5568,92.0261,135.7283,43.0719,17.77,370.2881,71.793,74.19,204.121,113.17,71.766,125.208,223.368,109.4582,133.5027,42.48,150.0815,255.127,49.711,336.13,144.6824,99.1248,46.5518,11.1457,59.152,71.41,51.8623,328.3961,132.5743,39.4787,95.2321,136.515,7817.98,48.4542,442.32,88.0876,156.3033,11.6456,141.7703,171.05,2962.32,154.0085,47.3695,67.05
2024-04-15,183.62,3443.9698,13.9955,145.9766,125.36,32.3206,41.8447,475.7272,40.22,243.6412,127.3322,80.7939,90.6226,135.8967,42.4718,17.34,363.8602,70.2191,73.01,203.4542,111.72,71.2847,124.7176,221.4043,107.3854,131.2055,42.85,146.5336,254.0202,49.304,334.76,145.6372,97.4201,46.3439,10.8099,58.7326,69.46,51.6671,323.6646,132.4492,39.1812,93.8838,135.9234,7761.44,48.2813,433.24,89.1408,156.1765,11.684,138.806,161.48,2903.51,152.9795,46.8047,66.73
2024-04-16,183.32,3426.3233,13.8362,143.0193,124.06,31.6475,41.8152,474.3917,39.44,240.9048,127.6192,81.0311,91.0125,135.6483,41.6146,17.47,360.3346,69.1883,71.94,201.5334,109.49,72.634,124.1586,219.8065,105.4803,131.3822,42.7,143.2109,253.2568,48.684,338.98,145.7129,97.3319,45.7862,10.6861,58.8466,69.8,51.1467,320.6955,132.7667,39.21,93.0201,135.7356,7657.0,48.5311,424.17,89.4185,156.8883,12.0879,139.0938,157.11,2910.27,151.4127,47.3598,68.36
2024-04-17,181.28,3402.7485,14.0552,142.7157,123.75,31.0817,41.6192,469.9076,38.52,233.8822,127.4114,81.7805,90.7688,136.5333,41.1383,18.02,354.6565,70.1639,69.35,199.523,108.27,72.9867,125.5022,220.2974,104.7794,130.3612,42.03,142.5539,257.5695,47.9089,344.86,144.6068,95.4999,45.2853,10.6419,58.0592,68.53,50.9515,318.7799,132.6031,38.8549,91.5219,135.2849,7669.94,48.262,424.55,90.8068,155.2891,11.7802,138.6141,155.45,2938.26,152.4788,47.8531,67.49
2024-04-18,179.22,3389.143,14.1149,142.8528,122.23,31.3256,41.5996,469.5274,37.98,231.7637,126.9858,82.6722,90.3107,135.55,41.7765,18.17,353.4489,69.9522,69.32,197.8709,108.08,73.404,125.1785,220.23,104.5919,129.3893,42.04,143.1265,258.5523,48.3933,347.51,143.964,94.148,45.9185,10.6596,58.1594,67.91,51.063,318.8374,132.6416,38.8645,91.751,150.4595,7702.26,44.0825,425.11,91.6686,153.4169,12.1841,139.7557,149.93,2973.17,154.435,47.8453,67.34
2024-04-19,174.63,3374.0062,14.0552,139.2394,122.03,31.9987,41.531,461.6217,38.2,231.4695,127.6786,83.1085,90.993,133.3967,41.9003,18.29,351.7153,70.0903,69.63,193.5417,108.88,72.7293,126.7183,221.6257,104.0687,130.9012,42.42,140.9677,259.516,48.8196,352.47,144.1625,93.0605,46.429,10.7303,57.3822,68.34,51.3697,321.2031,133.2477,38.9797,92.2446,152.4878,7685.0,43.6789,413.5,90.51,154.5188,12.3379,138.9307,147.05,2985.54,156.0296,48.8976,66.76
2024-04-22,177.23,3421.6103,14.2145,140.1011,121.69,32.2816,42.3544,459.4089,38.42,232.8524,130.2421,83.6493,91.6947,135.0367,41.8527,18.54,356.3414,69.1422,70.1,194.2085,109.95,72.764,129.4447,222.5787,106.4377,131.3233,42.43,142.263,262.9413,49.3525,361.79,146.1004,95.4999,46.2494,11.3844,57.685,67.88,51.9553,321.9214,133.7865,38.6822,92.9232,153.1451,7806.79,44.7358,417.98,90.1845,157.9415,12.2995,137.0408,142.05,2961.66,154.9264,49.0117,66.45
2024-04-23,179.54,3491.7518,14.7221,144.9582,122.56,32.5255,44.2069,469.04,39.12,235.0886,133.637,83.3552,92.1041,138.2383,42.9862,19.54,365.2139,69.0686,70.25,196.0994,113.44,72.8233,134.0344,225.8962,111.3041,130.6557,42.85,146.623,264.1817,49.6528,364.68,147.3766,96.8127,39.3682,11.4374,58.3,69.69,54.0372,324.6894,134.787,37.8473,92.8791,153.4174,7835.11,44.2074,419.27,90.0217,163.8995,12.4533,136.9257,144.68,2961.04,154.3701,49.5108,68.35
2024-04-24,176.59,3475.4787,14.9411,143.0878,122.39,32.8279,44.1873,475.425,38.48,239.3747,134.409,84.19,92.8643,141.9517,43.4338,19.39,367.5514,68.5071,71.4,203.7229,111.4,72.8467,134.0933,222.7335,110.8105,130.1845,42.71,145.1352,264.0577,49.585,364.59,148.0478,95.0885,40.9089,11.4462,58.5352,70.27,60.441,318.9523,136.4322,38.4135,93.1347,151.9338,7798.28,44.044,410.55,90.6154,164.0263,12.4918,137.3382,162.13,2988.51,153.2854,49.9305,66.87
2024-04-25,173.67,3460.6184,15.1103,141.2077,121.69,32.0182,44.7166,482.3072,38.04,237.2954,134.8544,83.3267,93.9754,134.4167,43.4338,19.35,360.354,69.2527,70.13,202.9566,110.27,70.2753,134.819,222.4143,109.9222,129.7329,42.18,143.8827,262.9604,49.74,360.0,147.9816,94.6378,40.5686,11.5258,62.2394,69.22,60.3852,317.9658,136.1917,37.7993,83.6961,151.2483,7725.0,43.7654,408.01,89.9451,162.7781,12.136,136.8489,170.18,2945.25,152.451,51.3097,67.2
2024-04-26,179.62,3478.9961,15.0108,142.3142,121.74,32.3792,44.9323,486.4989,36.61,236.2166,134.31,83.7157,93.9169,138.91,43.8529,19.04,361.4935,69.0778,71.21,201.1552,115.45,69.5953,137.8788,222.3272,112.3307,131.1662,41.09,145.2952,260.5655,50.3988,364.7,147.5657,93.9324,41.2492,11.3048,63.7394,69.59,59.9205,320.9445,136.3937,38.4327,83.37,150.1778,7647.04,43.6693,406.39,90.1175,162.3393,12.1552,136.2925,168.29,2945.98,152.7292,52.981,67.43
2024-04-29,180.96,3472.7912,15.0606,142.9409,118.81,32.906,45.1283,513.8521,37.57,235.8733,135.2602,83.7916,92.4647,138.7383,44.1768,19.18,359.9742,69.0318,72.41,201.195,118.43,69.136,140.5954,223.3621,113.0809,128.6629,41.61,146.4064,261.0044,51.1061,363.96,146.989,95.0101,41.3626,11.2695,64.1894,69.35,59.7439,322.5823,137.7599,39.3251,85.3969,151.53,7540.0,43.9576,410.04,90.06,162.8756,12.3956,135.4099,194.05,2998.78,151.7928,53.7508,68.88
2024-04-30,175.0,3410.7714,14.752,139.5332,118.25,31.9694,43.6482,515.9382,35.82,231.597,133.251,83.9433,91.7045,136.4117,43.2624,18.92,353.0788,67.78,71.0,196.3383,115.32,67.5507,136.9373,220.5089,109.9814,127.1805,39.44,142.7809,260.5178,49.9338,360.6,145.0228,89.7884,40.7671,10.7391,63.192,67.97,57.6015,320.1112,135.8934,38.3079,83.5991,147.6237,7438.85,42.622,404.84,88.3366,159.5699,11.9821,133.5296,183.28,2956.4,149.2433,52.8223,68.67
2024-05-01,179.0,3374.8164,14.4036,139.8177,118.56,32.067,43.5894,503.4118,36.38,229.3705,131.7762,70.6152,91.4413,136.58,41.7479,16.08,350.1278,66.2981,69.75,196.7961,114.87,67.0073,134.868,220.0543,110.3762,125.4821,39.75,143.5813,261.8441,49.4687,354.4,142.8863,90.8464,40.7671,10.7833,62.7732,67.21,56.6994,317.9562,130.1979,37.8953,83.3435,147.2105,7457.0,42.795,402.11,86.4982,159.5504,11.7129,131.9851,179.99,2946.81,145.025,52.4529,69.74
2024-05-02,184.72,3431.4019,14.3936,142.7421,119.78,34.7596,43.7854,499.7855,35.14,231.0379,134.696,71.0801,92.5037,138.7717,41.7479,15.95,350.7219,66.6755,77.79,196.5871,115.62,67.082,134.7307,222.0468,112.38,125.3447,40.87,146.1616,260.7468,47.8508,350.8,139.7762,93.3348,40.9656,11.0397,62.8398,68.04,57.4887,321.3659,129.9478,37.2236,83.2907,146.7879,7479.01,44.8223,397.33,88.4802,160.8181,12.0783,131.5726,180.01,2962.09,146.5918,51.5882,59.24
2024-05-03,186.21,3534.6232,14.3737,145.7056,120.73,35.5498,43.9717,501.3745,35.33,230.0865,114.1487,69.3536,92.6986,140.39,43.7863,15.99,355.1435,68.544,80.82,196.5971,116.37,67.53,135.5447,224.5131,115.134,128.4469,41.04,148.8831,257.9226,48.1027,355.15,141.0902,94.7456,41.4477,10.9866,63.1076,68.71,57.7706,328.3769,129.2455,37.6554,84.216,147.8115,7586.55,45.0337,397.39,88.2312,162.4953,12.1264,131.8988,181.19,2952.2,146.5176,52.2672,59.97
2024-05-06,188.7,3555.4019,14.533,148.4337,120.18,36.0376,44.1677,509.2217,36.05,232.2737,114.8316,69.1544,94.9793,143.6417,45.1293,16.2,361.104,68.4795,84.4,199.1448,118.04,67.7393,140.4875,224.0972,116.131,130.0569,41.01,151.6423,256.9494,47.8411,350.24,139.417,95.882,42.2795,11.0485,63.982,69.59,57.235,327.8405,131.0157,37.8857,83.9076,147.1354,7624.83,45.3722,394.88,89.3898,162.5148,12.2802,130.6037,184.76,2967.7,146.805,52.1376,62.46
2024-05-07,188.76,3562.3182,14.0552,148.5711,121.67,35.901,44.3834,504.2014,36.35,231.4597,111.7534,68.7749,95.4374,143.73,44.9769,15.6,362.9642,67.2462,83.0,198.7567,118.11,68.0473,138.8595,223.8651,115.44,129.1734,40.64,151.7082,255.2319,48.5096,349.85,138.9916,95.255,42.0054,10.8875,63.8736,69.23,57.4699,326.3081,130.7559,37.4155,83.7401,145.4733,7754.42,45.0828,393.67,89.7919,162.5733,12.1841,134.2108,177.81,2990.65,148.7149,52.2517,62.77
2024-05-08,188.0,3616.2558,14.2344,144.9794,119.57,36.5936,44.1579,503.6555,36.22,230.8319,110.3975,69.7235,96.0027,142.2467,45.3579,16.09,356.283,67.4026,83.2,199.4335,118.22,68.0227,138.9478,224.455,114.295,130.3318,40.04,149.2316,256.1765,48.1414,345.61,139.8896,93.8051,41.5422,10.8696,63.665,70.34,57.6203,324.5266,131.7661,37.4059,83.6256,144.9381,7575.0,45.131,388.48,89.61,161.0521,12.1072,131.9276,174.72,2962.52,147.9546,51.5786,62.57
2024-05-09,189.5,3734.8512,14.4932,146.7066,120.15,36.7985,44.4618,504.2307,37.3,232.9799,111.3773,71.7915,96.4023,145.7583,46.2532,16.2,363.2758,68.2586,83.69,202.5087,119.72,68.7147,139.0066,228.3818,115.4795,132.4032,40.85,151.5105,255.6613,48.7712,352.95,138.8876,95.2158,41.8919,10.8517,64.6594,71.04,57.3384,332.7731,132.7186,38.7398,83.8547,145.8677,7670.9,45.5459,396.67,89.4185,163.8605,12.2418,135.1317,171.97,2987.05,152.3398,52.1685,63.45
2024-05-10,187.48,3760.2638,14.3638,147.1678,121.04,36.5839,44.3148,505.5857,36.18,235.8438,111.6842,72.1994,96.3048,143.665,45.2912,16.1,364.4543,68.2678,82.78,207.0867,119.81,67.9553,138.3201,227.3179,116.1606,131.0386,40.57,153.4315,262.3879,49.4106,352.96,140.1449,94.4321,41.788,10.7264,64.7846,71.71,56.4645,331.8058,132.4011,38.4519,83.7577,145.802,7655.39,44.9091,401.59,87.0727,162.9926,11.9533,135.2181,168.47,2979.32,151.2365,52.5032,61.92
2024-05-13,186.57,3700.2398,14.4932,144.1159,120.2,36.7009,44.2755,497.3875,36.27,232.9407,111.5159,72.2658,96.2463,141.7783,45.5484,15.84,363.3635,68.7557,82.74,205.1062,121.07,67.5167,138.124,225.3352,114.8774,131.1564,40.93,152.5652,258.8767,50.3698,347.16,140.9106,95.9996,42.1093,11.0306,63.908,74.9,57.2914,326.5667,131.2081,39.6802,84.1543,147.9241,7557.24,45.2757,403.96,88.777,161.4909,12.3283,132.3209,171.89,2937.92,149.1691,52.5496,62.51
2024-05-14,187.07,3727.757,14.4534,145.2346,118.88,36.6717,44.1383,497.8457,36.71,231.342,112.3176,71.7441,96.529,147.075,46.3675,15.62,367.6585,68.4335,82.84,204.32,123.02,67.118,138.0848,223.9811,114.6799,130.4299,41.29,152.8665,258.247,50.4763,352.35,140.7972,96.0486,41.8069,11.129,63.5334,75.76,58.4284,326.1261,132.276,40.4095,84.595,146.0931,7551.47,44.6968,401.68,88.844,162.1735,12.3668,134.6041,177.55,2921.43,148.385,53.097,63.57
2024-05-15,185.99,3747.2018,14.7918,154.6356,118.8,36.5839,44.5892,504.6401,36.27,231.4695,111.2982,71.8105,96.3529,150.6133,47.482,15.72,374.273,67.5039,81.73,203.5935,123.28,67.3587,137.9279,228.3335,120.4939,130.5674,41.55,160.8898,261.3098,50.7864,346.85,143.4819,95.6371,42.0448,11.0127,63.366,74.35,56.8591,333.9512,133.0938,40.9469,83.6696,145.5578,7818.73,44.4941,403.41,87.7717,162.8269,12.2995,135.3236,173.99,2930.17,147.0315,53.3794,64.57
2024-05-16,183.63,3690.3693,14.8316,148.1491,121.3,36.7107,44.9617,500.3704,35.31,234.3726,112.2879,71.958,96.7834,147.6033,46.6247,15.89,360.7509,67.78,82.29,204.958,120.87,67.0653,140.105,224.6388,117.1279,131.8829,41.65,155.5692,260.9663,51.0576,338.28,143.1416,95.1374,42.0162,11.0753,62.9176,72.98,55.8913,328.262,136.2879,40.8029,82.5832,144.7033,7702.96,44.9863,401.04,87.8674,161.959,12.5399,140.6287,174.84,2900.99,149.9626,53.4278,64.09
2024-05-17,184.7,3664.0279,14.9312,148.6692,117.31,36.1839,44.8539,500.1072,35.52,233.1663,112.8422,74.4146,98.1238,148.0933,47.7772,15.75,358.4744,67.5131,82.11,203.3644,120.36,67.4707,139.1832,223.5265,117.5326,129.9096,41.03,156.2096,259.8881,49.8757,334.95,145.5805,95.0687,42.5111,10.9859,64.2686,72.82,56.5021,329.6795,136.2879,40.611,82.0445,143.5671,7669.0,45.3819,399.56,88.26,163.7045,12.2706,136.3501,177.46,2917.5,149.4772,55.2576,63.97
2024-05-20,183.54,3723.5775,16.0161,146.9911,113.48,35.9693,44.2167,503.0804,34.94,235.7163,113.149,74.1183,95.6778,150.475,48.263,16.94,359.8324,68.0285,81.94,204.7389,118.92,66.3553,144.8517,221.6502,117.6609,129.1145,41.36,154.1284,255.5849,49.6431,327.07,143.6709,95.9232,42.5967,10.8696,63.5278,72.57,58.3344,323.5592,134.3733,40.7454,81.3622,142.6656,7677.76,45.1792,386.5,87.8674,162.7879,11.8475,132.2249,174.95,2924.04,146.2847,54.9424,64.13
2024-05-21,183.15,3776.6555,16.1256,146.5888,114.7,35.6083,44.0305,500.7798,35.59,233.7057,110.5657,74.2903,95.5897,149.9567,47.6343,16.93,362.617,66.8872,82.31,204.9679,119.56,66.3727,147.8429,217.4816,116.3777,129.8802,40.81,153.2244,253.6767,50.5442,322.98,141.5061,94.8722,42.3493,10.8696,63.456,71.97,58.7103,321.9597,134.0174,40.6398,80.3745,142.2712,7620.22,44.5906,381.83,88.8727,163.8215,11.9821,136.801,186.6,2820.83,145.4166,55.2596,64.18
2024-05-22,183.13,3779.3825,15.5782,141.8883,113.77,34.9742,43.0993,499.0252,34.72,231.6264,110.9221,77.1579,98.9358,148.8233,46.3866,16.26,359.1583,64.8899,81.71,203.6035,117.41,66.096,144.5281,213.874,112.7255,129.1046,40.2,146.7925,253.5813,51.1545,299.63,140.5797,93.782,41.7973,10.7622,63.0676,69.76,56.69,316.6344,133.8538,39.8049,79.6383,140.4683,7457.73,44.2625,378.33,88.5664,160.116,11.8571,135.7937,180.11,2772.64,133.7388,54.6948,64.04
2024-05-23,181.05,3707.8281,14.7122,140.1514,114.6,34.223,42.8641,489.4818,32.53,228.2155,109.3582,74.8495,97.9966,150.775,46.0151,15.57,356.7059,64.0891,80.28,199.2213,115.76,65.058,143.4885,210.3438,111.2844,129.4482,38.93,145.5118,246.1008,51.1642,299.735,139.5871,92.4167,40.3508,10.8338,62.7656,68.93,56.7088,313.0906,131.8142,39.6898,77.6272,136.7686,7392.14,43.23,376.14,87.5131,165.3524,11.5109,133.4625,173.74,2777.54,134.803,54.7915,62.08
2024-05-24,180.75,3749.9881,15.0606,141.9177,115.37,34.8181,43.2365,489.511,33.63,232.6705,109.1801,75.3896,99.9338,172.15,45.9865,16.0,354.1363,65.8103,82.55,202.4183,116.43,65.7973,145.5676,208.1483,112.8242,139.5304,39.72,147.2634,246.2726,52.7143,303.005,139.5304,92.9373,40.8457,10.8785,63.0326,69.88,57.0001,311.3762,133.0839,40.5918,77.681,136.3648,7416.32,43.3072,381.78,87.8483,169.1359,11.8667,139.324,179.24,2792.9,135.5684,54.7604,60.62
2024-05-28,182.15,3744.8206,15.5782,140.1808,113.02,35.062,42.2367,496.2567,33.26,230.2611,108.9821,74.0609,99.2294,179.8567,46.2532,16.56,349.4368,66.7767,83.13,199.1914,115.76,63.834,147.2348,208.303,111.7976,135.1225,38.98,145.9168,241.9121,51.2514,295.25,140.211,91.847,40.9028,10.4491,63.0768,69.15,58.0243,314.8242,131.3533,39.7378,77.8965,133.1252,7356.13,43.1625,381.13,88.0876,176.7419,11.8764,136.4844,176.75,2800.0,137.314,54.7332,61.07
