Date,03CF95,061366,070B45,07EC43,09DE1F,09E31A,0B57D7,12DE76,17EDA5,190B91,1D9E55,2158DF,228D42,26CC63,30A565,351EC3,39BFF6,3DC887,41B0E2,442769,49BBBC,4AC91D,504FE2,507AE7,55C9B5,60F8A4,63F892,64E346,66ECFD,69345C,6ABCB8,6F6559,790C34,7B0BA6,7C62A3,7E1D5D,7F9984,808319,87B81A,89F693,8D4486,91B8B1,934CC3,93D207,93F143,A247F5,A4BCDE,A52B6B,A5B913,BB07E4,BB127B,BB5271,BB88B6,C44D01,C9881C,CC6FF5,CDFCC9,CE96E7,CFF15D,D29B44,D2AC74,D437C3,D4AC65,D60BB2,D6489C,D8442A,DBB28E,E09E2B,E49AA3,E4CE73,E68C3D,EB5E78,EC99D0,EPAM,F11638,F40EE2,F57F6F,VERALTO
2023-05-09,65.5545,178.0,270.16,59.1766,59.6724,127.07,50.1054,43.1911,29.4731,119.39,103.5184,293.65,299.8898,77.2124,13.225,156.978,150.0189,34.63,134.76,387.84,60.1497,27.3003,77.7377,365.5208,376.898,114.2905,66.4,192.73,200.1306,95.06,393.1064,97.5398,78.81,51.942,93.14,366.95,262.608,52.9993,162.5838,16.0031,111.442,251.9751,60.1988,228.0227,89.1923,737.24,111.2786,97.92,215.2823,36.7255,198.7486,78.88,441.39,157.83,342.65,204.03,67.4248,25.2872,98.7826,230.93,226.88,129.12,47.29,146.2737,93.1122,169.3335,13.2046,28.5464,278.0644,143.0,171.3078,90.1896,27.4286,231.34,420.0637,28.9231,304.43,
2023-05-10,63.0429,180.74,271.77,60.0696,60.4211,113.19,51.2255,43.4142,29.3459,118.35,100.6472,295.81,305.0768,77.6891,13.428,157.0826,150.0649,35.31,135.26,394.01,59.2217,26.9127,77.515,375.8614,376.5043,113.7622,67.01,196.32,201.3951,97.02,407.4054,99.6124,79.87,51.4659,92.59,370.12,266.9467,52.9623,163.456,16.229,112.2237,257.1489,59.7456,226.0774,89.8542,757.9,112.8133,99.7,220.191,36.8574,202.3743,85.54,454.14,161.42,344.02,204.19,68.7787,24.7453,99.4271,228.21,192.73,130.39,47.66,147.3115,94.4488,171.0932,13.1393,28.8602,280.956,145.67,173.034,89.0511,27.4004,232.2,423.8353,29.0438,304.52,
2023-05-11,63.8387,183.19,265.28,59.4167,60.5562,111.2,51.243,43.0982,28.259,119.35,100.4241,296.01,302.9278,78.543,13.643,155.3235,148.3347,34.7525,134.8,388.62,60.821,26.4891,75.7819,376.017,377.3409,113.2622,67.5,193.1,196.5243,97.1,390.3935,97.7691,80.32,51.3353,90.56,367.96,259.2562,52.5277,162.3318,16.1537,111.1936,260.3813,59.5378,226.2635,90.0715,749.29,112.8621,98.59,217.7515,36.6913,201.011,85.92,452.57,160.79,341.58,201.46,67.8328,24.497,97.1856,227.17,204.595,129.48,46.74,148.9258,94.3713,171.2854,12.8502,28.5534,279.8595,144.51,172.2329,87.5603,27.259,232.66,417.3234,28.7561,305.85,
2023-05-12,61.3619,231.69,266.16,59.2054,60.8919,105.275,51.206,43.4142,28.3471,119.45,99.522,297.49,301.8142,79.1096,13.45,156.4646,148.9881,34.6575,137.66,390.68,60.1398,26.0475,76.4016,377.7056,375.8941,113.6396,67.77,194.45,199.2688,95.26,390.9615,98.0259,81.34,51.4006,90.24,368.84,262.3832,53.2398,164.9873,15.2688,112.9779,265.0865,59.6228,226.6259,89.8246,743.83,113.478,99.65,219.9836,36.6815,199.371,85.32,455.2,167.55,335.45,201.16,68.4448,24.8582,96.7747,227.04,201.5,130.1,46.74,149.7234,94.7684,170.3575,12.8969,28.3156,284.2648,145.27,172.2138,87.7681,27.4098,229.7,420.0047,28.7653,310.63,
2023-05-15,61.919,221.59,270.7,60.2616,61.7264,105.78,53.6512,43.7767,29.1793,119.72,99.9585,298.96,302.2928,79.5668,13.784,159.6785,152.0989,34.495,139.94,393.73,63.8122,26.6513,75.8303,394.4255,377.3606,115.0075,68.56,196.91,200.8143,97.4,404.0559,99.1997,82.39,51.83,93.02,373.28,265.52,56.4673,166.1212,15.4477,113.4561,265.3925,61.1431,228.0265,93.0746,756.14,118.385,96.5,223.3022,36.9941,200.8727,85.92,463.14,168.71,345.67,202.31,69.9007,27.6579,99.259,230.15,203.47,130.78,47.81,148.7048,94.1969,169.8639,13.3258,28.9281,283.2168,148.8,175.838,89.8914,27.6077,236.7,418.6199,28.9603,315.11,
2023-05-16,60.4767,212.8,266.38,59.5127,61.8847,105.41,54.2987,43.6094,28.6114,118.68,97.4947,299.15,304.52,80.1532,14.584,157.7387,150.3687,34.035,137.7,386.87,62.9138,26.7325,74.4748,399.0227,374.2406,113.2151,68.31,193.25,198.8941,101.48,394.2425,97.2647,83.04,51.2513,90.59,375.14,259.2367,56.2268,164.7838,14.5534,113.5481,266.9991,60.4821,225.7346,92.2942,754.13,118.1993,95.715,221.7022,36.5106,202.0878,86.87,468.24,160.96,345.11,202.46,68.6674,27.5525,96.9334,226.52,201.21,129.73,46.7,142.1128,95.1558,169.8639,13.0927,29.1879,282.7317,146.52,174.3311,87.1266,27.2118,230.58,413.9053,28.4312,321.21,
2023-05-17,61.1332,209.76,271.67,60.2616,63.4312,108.33,55.7729,44.2693,28.2688,119.69,100.6666,301.71,307.3982,82.2505,15.431,162.8354,152.1726,33.9575,139.18,395.13,64.0886,27.2822,76.053,406.8507,380.8939,115.1207,68.43,198.46,200.4116,103.75,407.141,98.4111,85.63,52.25,92.48,377.08,266.5851,56.5412,167.9044,15.0994,115.6175,272.2016,61.7664,227.8698,93.7661,749.21,122.8717,95.76,221.1984,36.8622,206.8495,86.77,492.92,163.73,356.63,204.15,71.032,27.831,97.8861,232.11,197.68,131.62,48.13,142.4491,96.6279,170.4759,13.3445,30.152,283.964,157.66,179.2618,89.53,27.0799,232.93,424.1692,28.6075,323.3,
2023-05-18,60.9442,206.28,279.33,61.371,65.4022,111.87,58.1656,44.7991,29.0619,120.16,100.9479,306.9,311.8232,83.3936,16.456,167.0097,156.2866,35.365,141.98,399.77,66.7046,27.7059,76.4113,418.3097,385.8347,116.6848,68.14,204.84,201.7885,107.93,422.5761,99.7408,86.49,53.9954,95.02,409.71,275.8097,58.0301,169.3387,15.1747,116.0221,274.9272,62.8334,228.8002,97.3717,765.94,126.9968,94.86,223.1343,37.1895,210.7419,87.77,510.17,163.72,360.43,216.84,72.6084,29.1555,99.894,234.85,201.7,133.8,48.82,144.813,99.117,172.8057,13.4377,31.6508,287.7288,157.72,183.3628,92.2586,27.7397,238.12,439.6879,29.0438,331.31,
2023-05-19,60.596,203.53,280.8,60.7825,65.8219,107.38,57.2058,45.6635,29.3066,119.54,98.9012,305.56,311.6469,83.4929,16.419,166.3631,156.5627,35.9775,142.53,394.04,67.2969,27.5256,75.9078,413.4977,379.4865,117.6233,69.63,200.89,202.491,105.82,423.1148,99.1447,84.36,53.0527,95.04,408.5,278.8487,57.577,167.2648,15.374,117.043,277.2511,62.1535,228.5162,95.9196,755.79,124.0936,94.33,224.6059,37.0234,207.8177,87.27,510.3,162.37,371.25,216.71,72.5619,28.8394,98.8667,233.65,196.86,134.21,47.86,142.9873,99.6012,172.9143,13.3631,31.2371,288.6215,157.19,181.7129,91.852,27.8434,247.5,438.0869,29.0716,330.77,
2023-05-22,62.6948,201.69,280.13,61.7472,65.4476,109.93,56.8376,45.3753,29.6493,119.54,100.5502,306.35,314.4272,84.0694,16.481,168.6547,157.253,36.3425,144.75,397.97,65.3818,27.6788,77.4666,410.7354,378.4629,118.0499,69.52,203.49,202.8188,108.0,439.1572,100.8688,85.24,53.6407,96.12,401.68,282.6011,58.2151,170.2885,16.1901,117.2638,278.2456,63.3906,226.5279,96.6209,776.73,123.7026,96.055,225.722,37.2628,207.7189,87.95,511.39,164.65,372.05,211.63,73.7919,28.8771,98.325,237.7,201.75,134.74,48.62,144.8899,98.5649,171.9666,13.475,31.1492,285.041,158.72,182.4568,92.611,28.0507,263.67,446.023,29.2387,331.4,
2023-05-23,61.6703,200.89,271.22,61.0623,66.232,106.25,55.7127,45.459,28.8955,118.27,98.746,298.8,308.6317,84.7255,16.191,166.4582,156.2221,35.1175,144.27,390.11,65.1646,27.5436,78.5026,404.762,367.853,115.8127,68.09,196.64,201.9009,108.12,414.9663,99.8233,82.54,52.0726,94.12,393.09,277.4905,57.6787,164.9485,16.0952,117.8892,275.5201,62.7579,219.9656,94.4947,760.21,121.689,94.87,220.27,36.4666,204.1427,87.03,500.14,162.83,370.42,205.76,72.3289,28.4481,96.7186,236.58,195.8,130.86,47.53,143.0737,95.4366,169.3604,13.4097,30.6616,276.9583,157.49,179.2237,91.1021,27.6454,264.84,441.7898,28.5611,325.29,
2023-05-24,61.4713,198.55,261.39,60.3967,65.5595,105.71,54.9724,44.9943,28.396,116.47,96.0203,298.75,307.2513,84.1688,16.762,158.3378,153.7648,35.305,142.65,385.09,65.6779,27.0389,78.0863,399.1106,362.6858,112.5707,66.59,196.75,200.449,108.27,407.1606,99.3465,79.79,50.2712,93.75,395.39,274.4319,56.7077,163.1299,15.9813,115.5899,274.296,62.5596,217.6835,93.3574,765.21,119.2977,102.155,219.3021,35.6412,206.5334,87.64,502.55,164.05,365.76,203.67,68.6016,28.0191,96.2143,232.46,192.81,130.35,46.55,140.46,95.2236,169.6368,13.2046,30.5117,275.1632,155.46,165.1849,89.2589,27.5417,253.07,408.5131,29.2666,329.54,
2023-05-25,59.0543,200.94,259.69,59.9626,70.313,104.42,58.492,45.5705,26.8293,112.81,96.5247,306.31,319.0676,87.7471,20.686,162.9209,156.1117,39.05,144.95,387.28,68.7185,27.8501,76.7695,423.8537,364.2015,113.0447,67.17,197.56,197.077,120.35,478.2543,98.9338,82.0,49.7299,94.29,434.2,272.6534,55.5887,165.9502,15.9813,116.5832,279.0203,64.9109,218.7902,96.1957,772.13,127.8631,103.99,221.0898,36.1149,207.3731,89.06,531.78,164.59,392.06,224.49,69.0861,28.4857,97.1483,232.82,193.96,130.93,46.4,143.0252,101.0055,170.7721,13.6802,37.9473,273.6301,157.1,164.4123,90.3341,28.0224,256.47,405.7433,28.8118,338.24,
2023-05-26,59.8997,201.77,264.72,60.6571,78.4103,106.81,61.0324,46.342,28.396,113.77,96.9709,319.4,325.891,91.0173,21.918,172.2774,162.2505,42.5875,148.2,393.6,72.9832,28.2106,77.7474,450.1487,368.4632,116.391,67.77,198.9,199.0253,127.03,510.1823,99.1997,86.62,50.8313,100.04,444.73,274.9138,57.6047,169.4318,16.2376,118.5422,290.3433,65.9402,220.3867,102.5645,791.62,133.3414,105.85,223.2034,37.4191,212.8363,90.57,537.46,165.2,415.39,228.33,72.9812,29.8855,103.0601,233.75,194.95,131.03,47.19,143.2663,100.8022,173.1808,14.305,38.9125,276.1238,161.63,168.3608,95.5073,28.7482,258.08,410.9784,29.2666,343.26,
2023-05-30,61.72,202.4,267.78,60.2423,77.5044,107.19,61.1986,46.6301,29.3654,112.34,96.1561,329.16,324.2464,90.7091,23.599,173.1237,162.4898,43.605,147.63,397.25,70.7719,27.8771,76.7211,447.7476,361.7016,116.7133,68.54,195.04,196.8147,125.27,504.355,98.1818,83.97,50.3739,99.28,464.83,273.8081,56.4118,169.8111,16.342,118.8503,294.9624,65.2508,217.086,101.5855,790.41,133.8412,106.24,222.0775,37.4972,216.2249,92.11,549.12,174.12,417.21,234.75,71.6114,30.0662,107.2488,230.94,193.16,132.69,47.46,143.2663,101.8385,175.0268,14.4728,40.0765,276.5701,162.27,169.2191,95.4345,28.9273,257.95,398.8582,29.1823,342.51,
2023-05-31,61.6603,202.96,262.57,60.2809,77.9501,109.77,59.9104,46.1654,30.7853,112.19,94.7593,323.59,321.4856,88.9796,22.395,170.2996,160.0324,41.585,147.58,396.96,67.3266,26.1917,75.5786,432.3844,359.2607,116.1066,68.33,199.39,195.7563,118.21,479.8115,96.2284,83.6,50.9339,97.26,454.96,274.1114,55.5795,166.9714,16.6456,118.2662,292.562,62.654,216.4885,99.0834,787.67,130.6365,106.695,220.5663,36.8525,220.6803,92.12,544.78,173.88,417.79,230.91,70.1298,29.148,106.6535,226.55,192.91,134.4,46.67,147.442,102.6036,174.9775,13.447,37.8015,273.5525,161.8,169.4671,94.1071,28.8324,256.62,411.6561,28.8545,342.86,
2023-06-01,62.7147,208.74,266.2,59.9915,76.2126,112.16,60.2174,46.2304,30.4817,112.75,95.8748,323.24,325.5875,89.407,23.102,172.1063,161.8087,41.67,146.25,398.98,68.2052,26.5161,75.9756,441.696,365.0283,116.1729,68.64,203.3,198.3977,119.47,488.9982,98.3102,87.95,51.3353,98.43,454.55,275.0703,56.6892,168.5177,16.6551,119.3975,291.8734,67.9515,221.8461,101.9613,793.24,132.136,108.395,220.5268,37.0332,210.327,91.45,542.96,181.47,426.75,232.39,71.4343,29.3286,108.9293,228.0,192.14,135.07,48.03,145.7833,102.652,177.7811,13.6802,39.7358,273.8435,163.14,172.0612,96.2709,29.0033,257.94,414.6027,28.9107,340.24,
2023-06-02,63.6199,206.74,278.01,61.506,78.3399,118.06,59.616,46.4907,30.658,113.9,97.3783,325.0,328.3483,91.713,22.194,172.6768,161.2749,40.625,146.75,397.69,68.2841,27.5346,78.8996,447.0936,367.8333,119.6994,68.13,204.24,202.8095,117.86,487.0002,101.1072,86.83,51.6899,98.04,449.36,287.018,57.5308,169.4318,17.0727,121.7888,297.7931,67.0261,224.0891,102.08,790.84,131.94,108.62,224.1713,37.888,210.4554,93.51,548.18,181.86,436.37,229.69,71.9375,30.2844,108.7318,234.84,193.25,137.93,49.56,147.2974,102.5552,178.63,14.2117,39.2932,274.3384,163.26,172.3008,95.5709,29.402,259.65,422.8236,29.5101,345.01,
2023-06-05,64.1669,203.67,269.11,59.133,77.4041,115.69,58.833,46.6673,29.2381,112.23,95.157,326.02,328.8769,91.0272,22.366,167.8845,156.7007,40.6575,144.96,398.22,66.9021,26.399,78.0959,447.0839,364.6739,117.7371,71.27,208.43,202.5472,117.93,477.1084,102.3911,85.63,51.0553,95.9,450.16,299.3571,56.2823,164.6859,17.0537,121.9911,291.1562,66.3651,222.1106,100.3987,791.6,131.0579,113.395,222.1861,37.463,207.3237,93.84,556.71,182.73,434.18,232.33,70.1391,29.3512,106.014,232.67,191.86,139.28,48.52,149.6986,103.5624,177.2776,14.0066,39.1373,274.843,161.45,167.6818,93.298,28.5191,203.25,434.9537,29.0793,343.51,
2023-06-06,64.6742,196.82,270.1,59.9722,76.2174,117.3,59.4732,46.2955,30.3152,114.23,97.7954,325.59,326.6644,92.2696,23.315,172.3535,156.7928,39.92,145.2,394.08,66.675,26.7234,78.7446,449.9632,373.965,120.6378,69.54,208.01,203.0155,124.23,487.1569,102.171,88.48,51.3166,96.87,443.84,300.8346,54.183,164.4136,17.2056,122.0371,294.5894,66.1573,223.5308,101.9316,789.99,131.2637,112.36,221.5935,37.8538,210.2776,93.31,555.8,182.61,432.89,228.78,72.2171,29.7124,109.4277,238.24,194.88,141.01,49.58,149.8626,103.727,176.9124,14.305,38.6208,269.9914,161.47,170.5471,94.1617,28.0159,208.77,440.5031,29.2947,339.38,
2023-06-07,63.6994,191.76,277.56,60.387,76.4711,116.55,59.3353,46.2676,30.6286,115.78,98.8527,312.85,316.581,93.1742,23.978,177.2885,158.3022,38.8975,145.58,388.32,66.2012,26.9758,80.0711,452.6572,365.5302,121.8133,67.06,201.16,202.7626,117.83,484.3853,102.6296,89.24,51.3913,98.76,435.32,296.4411,54.8396,167.4868,16.8639,123.5914,297.4488,67.0167,220.6414,103.0689,757.18,132.3124,108.125,218.107,38.4692,203.2437,92.88,528.32,182.09,418.32,222.47,75.4692,30.1188,108.318,237.59,197.88,135.95,51.17,150.6437,101.9353,175.5402,14.6966,37.4466,272.5239,161.47,172.847,95.4709,28.5286,210.12,414.8384,29.866,339.44,
2023-06-08,63.8984,192.33,278.03,60.0976,77.5874,115.5,59.7006,46.1747,31.1573,115.29,97.8439,316.05,318.4215,93.6115,25.435,178.2489,158.5138,40.58,146.13,389.47,64.4834,27.0749,79.9259,462.5154,361.7902,121.3393,69.0,200.16,202.7344,121.05,487.4409,101.7584,89.99,51.3442,99.04,437.69,298.4569,55.376,165.3862,16.8734,123.619,293.9104,66.4123,218.467,103.5139,766.69,133.4786,111.41,217.791,38.5132,206.9977,92.62,535.34,181.4,439.03,228.08,75.2455,30.1791,109.4183,238.3,194.74,137.43,50.7,150.4026,104.0951,178.2549,14.7339,38.4809,270.9229,162.38,174.1024,95.6982,28.5381,211.22,415.8206,29.6693,343.99,
2023-06-09,63.1524,192.0,274.66,59.8565,77.6279,117.86,58.9282,46.1561,30.6874,116.82,97.0873,325.53,319.9193,94.029,26.166,175.9097,157.0045,40.63,146.78,388.67,64.592,26.8586,80.2744,454.5019,363.3944,121.3393,68.01,201.39,202.7626,124.92,491.525,102.4278,89.02,51.5043,98.36,438.78,298.1535,56.31,165.7557,16.9114,124.4375,295.2397,65.8268,218.9665,103.8601,774.71,133.4002,110.05,218.2453,38.2103,212.7079,92.48,534.03,174.58,454.0,229.3,74.6119,29.9382,112.0139,239.37,194.82,138.57,50.11,152.2638,106.3904,178.6399,14.7246,38.7407,269.7391,161.57,174.8498,94.9981,28.6615,211.33,423.8648,30.6995,344.55,
2023-06-12,63.3911,196.24,279.99,61.0816,82.5232,124.59,60.9625,46.9182,32.3812,117.63,97.679,329.97,324.8729,97.8756,25.865,180.046,160.1797,42.5,148.65,393.52,66.5862,27.4355,81.3685,464.0478,369.3884,123.349,69.84,208.1,205.7209,129.19,515.3731,103.7117,91.06,51.3347,100.6,446.04,305.8544,58.6405,168.5079,17.3764,125.4676,297.8792,67.4416,221.5229,108.251,800.18,137.2125,114.57,221.1491,38.8844,211.1075,92.39,546.35,176.89,474.63,233.22,77.2676,30.3371,114.8634,239.27,196.85,140.62,51.01,153.4404,112.7632,181.4336,15.1815,39.4521,272.9509,164.03,179.833,97.3892,29.421,218.0,438.1753,30.7463,352.34,
2023-06-13,63.222,195.99,283.39,61.9594,82.1141,124.9,60.9372,47.2156,33.2037,118.76,97.5917,333.23,327.2616,98.1042,24.424,187.7893,163.2813,42.15,150.37,389.87,67.0008,28.0809,81.078,468.401,365.5204,125.444,70.49,213.29,207.7276,124.53,524.6479,104.0969,92.67,52.0132,102.88,449.98,315.8059,59.8242,170.5794,17.4903,126.5529,301.3985,69.1791,218.8098,110.1597,801.58,138.9569,116.815,220.6947,39.4754,206.4544,91.77,554.72,179.66,478.99,239.0,79.8674,30.5403,117.0169,240.3,196.66,140.97,52.03,152.9485,113.0053,180.9598,15.5173,40.991,271.6797,164.93,184.3465,99.7348,29.6488,218.95,439.5798,30.8961,354.85,
2023-06-14,63.2618,193.03,280.38,61.4578,85.4966,125.14,61.3746,47.3643,34.839,120.0,98.3697,334.31,330.2475,99.0882,24.777,187.0723,163.0144,42.27,149.72,392.1,68.2348,28.1354,80.7377,469.0354,368.847,124.8752,71.48,213.55,203.5823,127.33,526.1365,102.2903,92.74,51.542,103.6,446.05,313.0367,60.3791,171.727,17.4143,126.185,301.2933,69.2169,218.849,109.1411,795.25,138.3493,119.28,218.0675,39.451,206.8693,91.99,567.31,179.2,479.53,236.06,80.734,30.45,116.0483,239.79,197.81,141.38,51.92,155.1569,118.4193,181.5916,15.7897,42.9645,270.901,164.18,183.8865,99.9076,30.076,222.53,438.2735,31.1303,352.37,
2023-06-15,65.4998,192.88,284.55,62.4514,85.2313,127.85,60.4949,48.2659,35.074,120.35,99.1379,336.81,340.7812,104.0084,24.392,187.1297,163.9072,40.8675,151.51,394.6,67.9386,28.2718,82.8867,461.266,373.0595,126.4868,73.59,221.43,208.1798,124.24,508.5761,103.9135,91.0,50.9296,102.51,446.37,316.9899,61.1651,173.3024,17.8888,127.2887,309.6326,69.6512,221.5229,108.8741,802.11,137.3105,121.9,221.9392,39.9882,209.3588,92.07,574.37,180.51,490.91,237.77,79.5506,30.9166,116.2458,244.45,202.09,143.59,52.92,159.4773,122.5645,183.6252,16.3908,42.6207,274.7556,165.41,181.7495,99.6167,30.7976,227.84,448.1838,31.6922,356.19,
2023-06-16,66.0767,188.99,282.4,62.7794,83.7533,128.68,59.6815,48.396,35.6125,119.96,97.9029,334.37,335.1326,104.724,23.077,189.1372,162.6831,39.4475,151.98,393.8,66.7935,28.1809,83.5187,453.7601,370.5891,128.5913,72.78,213.5,208.5095,120.08,506.9405,104.1703,90.15,51.6174,102.62,441.19,313.0465,59.4635,173.2538,17.6801,126.4425,305.5873,70.2273,224.2066,109.8334,799.96,136.154,123.265,220.9318,40.2282,209.2008,91.5,565.48,181.81,495.18,235.84,79.6624,30.4575,115.3712,243.63,202.36,143.15,52.67,157.7125,121.5088,182.5491,16.5035,42.6597,272.7894,164.86,180.5038,99.3348,30.8261,219.51,446.9266,33.5746,356.54,
2023-06-20,68.5236,186.1,277.55,62.3549,83.7456,126.45,59.8403,47.9127,34.2711,119.57,98.253,331.31,330.9425,105.2508,22.24,186.7951,160.4742,38.625,149.14,391.66,66.0432,27.4173,82.8381,453.3307,368.7092,128.1742,71.66,211.99,207.5297,118.93,499.7127,102.9322,89.38,51.4949,102.86,435.5,315.5319,58.5099,172.4272,17.6326,125.0445,303.5407,68.773,221.8167,107.4895,795.54,135.7522,120.8,218.9564,39.6895,214.3478,90.68,559.49,171.99,485.86,232.53,78.6374,29.4415,112.6816,242.48,204.77,141.74,51.58,157.9247,118.1965,182.638,15.9775,43.7749,271.6797,162.58,180.1396,97.5529,29.9052,219.15,447.0248,32.6849,353.36,
2023-06-21,67.8274,184.58,270.88,60.9465,82.216,127.46,59.0142,47.2621,32.2147,120.03,96.911,325.05,326.5469,104.4855,21.991,184.7684,156.9032,37.8775,145.66,392.19,64.9573,27.1355,84.0827,445.5027,370.2053,128.7335,71.11,207.98,207.7935,112.11,494.6688,103.5008,88.07,50.5244,100.8,426.34,305.7272,57.5656,171.8631,17.3005,122.9568,299.5241,68.6031,222.5807,105.7045,790.5,133.9392,119.46,217.6428,39.8462,207.057,88.07,546.8,167.99,477.48,228.01,77.3049,28.9147,108.8635,243.03,197.54,141.96,50.67,158.4165,118.2546,181.6015,15.799,43.0124,273.6752,161.16,177.7055,94.789,29.2406,215.7,442.5068,32.2354,350.45,
2023-06-22,68.2053,187.08,267.91,60.387,81.7087,127.96,60.3848,47.513,32.0287,120.54,96.8721,325.68,332.5676,103.2231,22.646,186.0781,158.882,38.31,144.86,399.25,65.4015,27.09,83.6257,456.1905,371.8391,127.5106,71.86,206.7,207.6428,110.7,501.6812,102.0427,88.95,50.449,101.02,426.13,300.1595,57.2477,173.6234,17.1676,120.6391,293.8339,69.283,223.6973,106.6094,786.85,136.1442,124.575,217.5539,39.6895,210.7123,88.26,549.87,162.53,477.58,227.0,77.454,28.862,109.4653,240.99,196.92,142.71,50.51,156.4781,116.7825,184.6025,15.7615,42.9924,276.1281,159.89,178.3476,94.3163,29.0222,218.35,442.8112,32.2635,345.95,
2023-06-23,66.584,184.52,264.33,59.8468,79.7417,124.73,59.3025,46.7788,32.3128,120.49,96.1136,319.54,327.9762,102.418,21.606,180.3806,154.3262,37.205,144.45,396.93,64.444,26.9173,82.381,446.0102,373.8174,126.1834,71.59,202.0,201.4531,110.01,495.5699,99.3923,87.52,49.7046,97.32,419.56,299.6213,56.3969,172.5244,16.807,119.0388,285.399,69.1319,224.8335,103.9985,776.05,133.3512,121.97,218.6009,39.2684,207.551,88.63,542.99,158.69,484.72,225.32,76.3824,28.4932,106.6723,238.56,188.71,140.86,49.55,156.9989,114.9036,184.2866,15.5173,42.1771,271.193,157.98,178.1847,92.7525,28.3957,214.0,444.6283,31.7109,338.19,
2023-06-26,66.0867,178.55,273.11,60.252,79.6913,123.13,60.4296,46.6673,32.6456,120.16,93.8576,316.2,321.6912,100.8177,21.65,183.736,155.3064,37.705,144.38,402.05,64.6118,27.0627,83.5771,447.5719,371.4651,126.9702,71.06,200.78,203.0641,107.51,500.3786,101.4741,88.62,49.6387,98.77,417.21,304.1225,56.6119,172.0576,17.1391,120.7955,284.4236,69.6418,221.6502,104.8194,768.48,137.0067,121.9,216.7441,39.4496,204.854,88.45,537.97,159.21,479.51,223.01,77.1931,28.2675,109.6816,239.23,189.63,138.3,50.61,157.8475,113.1022,182.8947,15.3951,40.6013,272.9257,158.92,178.568,95.0981,28.4621,220.35,445.2274,31.9731,336.93,
2023-06-27,65.8778,182.73,282.81,60.8983,82.2878,127.89,63.2381,47.2714,33.3899,122.4,93.2547,323.32,327.5357,102.8653,22.617,191.4984,162.2689,39.0325,146.35,407.74,65.9346,27.1264,84.0438,465.5119,375.7661,129.6151,73.66,206.85,203.13,110.39,521.8272,101.8592,91.87,49.3937,102.03,426.78,307.2243,58.0705,172.7773,17.5187,121.7152,287.6751,70.8033,222.6689,109.0719,775.54,143.6218,125.795,218.7095,40.2723,206.2963,89.35,539.96,161.03,489.27,228.8,80.8645,28.7567,112.6534,245.67,195.38,139.77,51.67,158.7926,114.1288,185.6489,15.4327,41.8443,276.3228,162.56,184.3561,98.2984,29.1077,229.08,450.8554,32.4882,339.09,
2023-06-28,65.6789,184.22,283.49,61.1298,82.2432,127.63,62.5581,47.2807,32.8709,122.95,94.3633,324.31,328.7888,103.899,23.594,188.86,161.0264,38.965,144.82,408.89,66.211,27.2173,84.2772,463.0717,374.2307,129.9468,74.33,206.3,203.13,110.17,516.4014,101.5291,91.21,50.0344,100.66,427.15,305.5217,57.6123,172.6022,17.3384,121.1817,288.5454,71.0394,223.2761,106.461,787.84,141.1521,126.705,220.0626,40.4094,209.6058,89.05,548.67,161.42,482.43,229.36,80.0258,28.4857,110.5374,245.88,194.59,140.64,52.28,158.3972,112.8601,186.8236,15.367,41.0859,275.9918,162.95,181.9795,98.3256,28.9748,227.85,451.4447,32.5725,338.56,
2023-06-29,65.5098,184.01,288.68,62.2585,83.6621,125.1,62.3809,47.5967,32.2246,124.05,94.2952,326.05,328.0056,106.7418,23.593,190.9631,162.7107,39.8225,145.77,411.73,63.5061,27.5627,85.3566,465.8047,381.5533,131.1887,75.09,206.18,203.9308,111.24,525.7527,100.2635,92.08,49.8648,101.34,427.9,306.9406,57.9115,175.6851,17.4903,123.2971,294.8667,71.9081,229.5055,108.1917,796.54,141.3481,126.665,220.1811,40.8648,207.8869,89.19,548.08,158.77,483.77,228.54,81.0509,28.2976,111.0264,248.05,195.83,142.63,52.77,160.5478,114.0707,187.1593,15.6394,40.7911,280.9074,165.34,181.577,99.8985,29.3166,224.69,447.7025,32.507,342.54,
2023-06-30,66.3751,190.09,295.83,62.9723,84.1335,128.16,62.6244,48.0893,32.7437,126.15,95.8025,330.27,333.3802,107.2785,24.925,195.6664,165.6835,40.515,146.26,416.47,62.3017,27.9173,86.0372,473.4082,387.0945,132.8666,75.59,204.61,207.0681,113.91,530.0996,102.5929,94.58,51.542,102.03,435.41,314.3381,57.8461,178.4568,17.6041,123.0672,295.1058,72.1442,232.6005,110.1004,809.21,141.6519,127.755,223.1837,41.5993,208.7068,89.87,561.97,167.48,488.99,234.52,83.4829,28.5459,111.9481,251.08,195.12,142.3,52.94,161.3675,115.3394,191.4831,15.7803,42.27,285.4725,167.45,186.6847,100.6349,29.7438,224.75,450.0303,32.816,350.31,
