Date,00067A,17F16B,18EC17,1EBF8D,1F9D90,1FAF22,205AD5,221AD7,267718,2BF36E,34B97A,3587B4,434F38,44A4FC,4A5C8D,508CFD,520632,56277A,57CAAB,589803,5F9CE3,6137BF,665D7D,69CE71,6B0784,6CC55E,7448A3,76F067,7AB859,7D85A9,7E3F8F,8665BA,86A1B9,873DB9,8EA478,94637C,9C5174,9D5FA4,9F6B1A,A6828A,A7102F,B13B68,B7EB38,B840EF,BF23B0,BF79F5,BIOTECHNE,C03C8B,C062D4,C81E00,C951A2,C97B2D,CD2DA4,CEDFD5,E124EB,E68733,E6D89E,ED79D9,EFD406,F30508,F5D410,F6E248,FD6926,LJPA1L,SOLVEN,VUA3RK
2023-03-16,478.373,263.78,240.5,98.6436,307.28,35.8384,444.9067,326.4,33.6826,34.2439,248.877,66.9823,205.3983,71.2,335.205,8.2996,93.8507,122.1948,300.64,744.7536,126.6823,81.91,139.2376,68.0535,1469.86,73.97,119.372,215.0311,453.9923,148.0967,196.43,552.5088,259.5174,226.5209,151.78,59.1862,312.36,488.28,182.0646,141.7485,78.15,193.56,474.11,114.56,173.5481,333.6674,72.3326,160.7449,125.1624,267.3236,78.35,48.3,86.3158,265.25,217.646,71.8853,224.95,134.062,78.03,322.3,63.19,72.5325,226.4882,76.2316,,19.0404
2023-03-17,479.5052,263.71,237.8,95.6661,298.97,35.1005,442.5315,320.87,33.4573,33.7317,245.2374,66.1369,201.3347,67.11,334.6429,8.2385,91.9364,121.1037,295.77,742.6676,124.3472,80.74,138.2693,66.7432,1455.11,73.62,117.6557,210.6493,448.8274,148.0675,190.89,542.839,254.8081,224.2176,150.02,58.6835,309.09,469.87,177.2616,140.2301,77.27,192.92,471.36,113.93,171.4506,327.032,71.1712,158.9664,121.6681,266.5756,77.07,47.95,85.3684,263.16,212.077,70.9966,224.55,130.4954,76.77,321.9576,62.55,70.2252,230.0188,75.4555,,18.9966
2023-03-20,478.3827,265.1,240.5,97.2743,300.51,35.6703,449.563,316.36,34.0497,33.8323,250.8924,67.5808,204.8053,66.98,340.461,8.2472,92.7514,123.0716,298.95,754.1903,125.6518,81.08,139.9728,67.2907,1474.72,74.22,121.6111,215.1686,452.5291,149.8597,191.81,546.0425,258.0706,226.9873,154.52,59.3097,318.3,467.52,180.6436,141.6197,78.82,192.59,483.26,117.21,176.0146,329.2537,71.4173,160.2713,122.8693,268.8971,78.31,48.83,86.1208,267.91,213.6831,72.1936,219.77,131.828,77.99,326.2807,64.15,72.1782,231.4623,74.8188,,19.6278
2023-03-21,484.6529,266.24,246.68,96.9894,308.63,36.9966,452.5226,327.64,33.9246,34.4908,253.0937,68.6448,207.9162,66.78,342.6502,8.4307,93.1873,124.4939,302.66,754.6969,128.488,81.73,140.5556,67.8112,1500.22,73.49,124.1659,213.5461,455.1552,151.983,196.76,552.122,261.5884,228.6624,152.1,59.5479,326.03,480.29,183.901,141.6197,80.24,198.67,495.4,118.98,179.1511,332.2987,72.687,160.6772,124.6363,270.1502,79.77,48.84,87.7007,266.15,216.8081,73.6627,221.61,134.2482,78.2,323.816,65.29,71.8875,238.826,76.1321,,19.619
2023-03-22,482.1951,265.09,240.81,95.9418,302.26,36.5763,448.2057,312.31,33.3822,33.2743,248.877,66.4408,204.9122,64.65,337.0786,8.2123,91.7942,122.1558,297.87,746.2933,126.9848,79.41,137.7762,66.7791,1452.26,72.26,120.5754,210.6859,450.9786,149.4506,190.01,549.7616,255.7443,227.3965,148.18,59.3097,315.16,466.21,180.3112,139.0061,78.45,196.29,475.03,115.0,176.1894,326.2583,71.309,155.9798,124.1796,264.5358,78.63,48.07,86.1258,261.22,215.0012,72.4929,217.18,131.0343,76.75,323.7084,63.6,70.6794,234.8564,74.391,,19.1544
2023-03-23,475.4411,263.68,244.47,95.7856,298.17,35.6049,442.9179,311.48,33.5241,33.6219,247.3018,65.5574,204.7275,62.64,331.1717,8.0376,91.9648,121.7369,304.75,796.8144,127.9964,79.55,139.2376,64.9483,1451.1,72.26,120.1414,213.6836,432.4798,147.0059,188.0,550.6245,242.6374,224.979,149.42,59.0804,311.49,456.32,178.3668,139.0797,78.13,193.71,478.74,114.5,176.1699,329.1446,70.7874,155.8445,124.1896,266.4202,78.53,47.94,86.2333,265.17,215.5424,70.9472,216.95,128.4867,75.24,325.3417,62.58,71.5424,235.3831,75.3262,,18.7775
2023-03-24,486.1624,267.72,256.42,96.3094,299.96,36.6416,448.6487,306.7,33.6993,34.0701,248.7204,66.8493,206.6621,64.27,341.7529,8.1511,92.922,122.7891,314.39,814.5355,132.4114,80.76,141.6763,65.7471,1459.75,70.23,120.9601,218.2029,442.548,152.3434,188.35,553.6692,246.0702,228.9003,150.88,59.6978,310.17,460.78,181.4912,140.4785,79.17,193.79,485.51,114.09,179.8405,331.5746,71.3976,158.6861,126.6515,268.7612,79.2,48.22,88.7481,270.03,216.6248,72.5935,220.0,129.3,76.12,328.7552,64.05,72.6687,242.7857,76.0724,,19.1632
2023-03-27,490.5748,269.64,252.57,98.2668,302.74,37.4262,454.2192,305.95,33.5574,34.3262,248.9063,67.6758,209.8119,67.51,344.5535,8.2734,93.3105,122.7501,308.47,814.9427,131.8158,80.92,141.2459,66.0253,1481.53,70.81,121.9564,217.0387,449.6026,152.6161,190.91,557.071,247.5549,230.4993,148.35,60.0418,314.93,470.55,182.6296,141.0767,79.64,197.46,489.05,116.07,180.9281,333.0922,72.2539,160.1649,127.0685,270.1405,79.61,48.33,89.1406,269.98,216.4502,72.8404,217.82,130.3876,77.15,327.2587,64.75,72.2872,240.9229,75.9928,,19.356
2023-03-28,467.7582,265.79,249.49,96.9802,299.53,37.2207,445.4346,305.29,33.3655,34.5274,248.9748,68.8443,207.1579,65.92,349.563,8.3259,92.0311,123.121,313.25,821.459,131.2107,80.49,141.8825,65.6214,1473.64,70.31,122.0057,218.6154,444.3311,153.892,189.87,549.6724,242.5618,229.5951,146.92,60.1565,311.29,471.0,183.3775,139.7147,79.65,191.89,488.14,113.815,179.9474,337.0397,70.4921,159.5174,127.3564,269.4605,78.835,48.6,88.6931,270.25,215.4725,72.7215,213.84,129.9565,77.35,330.2418,63.12,73.5498,240.2792,76.5102,,19.4963
2023-03-29,470.0225,265.46,250.76,96.4197,300.47,37.8652,439.7886,306.21,33.5825,34.4999,251.7925,70.8677,207.576,66.91,352.2058,8.3259,93.4622,123.7066,314.24,813.8898,130.9177,81.64,141.6583,66.492,1496.31,71.14,122.4298,220.953,442.0441,154.8368,192.91,550.5848,240.226,231.2131,148.8,60.1389,312.9,471.97,184.3248,141.0859,79.75,197.58,487.62,113.96,182.0351,335.2246,70.9252,157.217,128.4583,271.0341,79.2,49.08,90.448,274.01,216.0225,72.3191,222.03,131.1519,78.47,328.5009,63.65,73.8405,240.2499,78.8383,,19.882
2023-03-30,473.4105,266.03,251.3,97.3386,304.67,37.6504,443.0593,311.85,33.6909,35.3996,253.8275,71.5802,209.9383,64.67,352.8172,8.3521,93.8981,123.7262,312.16,806.0921,131.6834,81.57,141.5866,67.0394,1499.74,71.04,123.2979,221.3839,444.709,155.1972,194.95,558.3405,240.2827,233.3451,147.44,60.1565,316.88,471.78,186.718,141.1964,80.12,198.03,493.55,114.4,183.3364,338.0911,71.2893,158.6571,130.0466,273.4008,80.5,49.6,91.8604,275.13,218.2857,72.4197,225.26,131.779,79.38,333.2151,64.13,73.9858,242.8052,81.7236,,20.2414
2023-03-31,470.5992,267.49,255.47,97.7706,309.63,37.8839,445.444,334.14,34.0414,36.0606,257.9758,72.1976,212.8937,65.71,351.1112,8.4045,95.9641,126.1078,315.07,816.1943,133.7538,82.73,142.8867,66.6894,1530.21,72.27,125.3693,221.613,445.5714,155.9472,198.89,571.6303,241.6445,235.6008,153.58,61.1356,318.96,479.02,190.6401,142.6412,81.54,201.82,500.08,116.18,185.7446,343.6454,73.0216,160.8705,132.2902,278.0369,80.7,50.03,93.3328,278.03,220.2431,73.7367,232.55,135.5514,81.11,335.8852,63.21,75.3666,247.0576,81.6142,,20.6184
2023-04-03,494.6304,272.0,253.53,100.0496,307.46,37.3421,465.8033,327.35,34.5003,35.9046,258.4454,73.3547,213.0687,62.92,358.7241,8.3957,96.2768,124.9755,316.33,820.6842,134.8788,82.17,143.8281,68.2869,1530.55,72.66,125.9512,224.079,461.7349,158.0608,199.93,565.3821,247.7629,235.0392,159.48,61.4708,318.84,464.82,191.5293,144.3437,81.83,200.26,489.27,115.24,185.0066,344.2108,72.5984,162.0497,130.4139,280.0725,80.58,49.72,92.0878,277.34,218.5391,72.8679,230.02,135.3011,81.69,343.0446,64.67,75.6118,245.6239,81.3953,,20.6272
2023-04-04,487.9028,272.89,254.71,100.0129,302.73,37.8278,464.9173,326.85,34.1248,35.776,261.449,73.3069,214.1089,62.25,357.955,8.3259,97.4235,124.8584,314.42,816.6115,133.4891,83.2,143.2542,68.4304,1529.54,72.65,126.6121,226.9116,460.7077,158.7328,196.7,571.4419,242.5996,236.2765,156.52,60.7828,319.91,462.32,191.6373,145.8529,82.49,197.89,484.01,115.64,185.7349,345.2621,72.6378,161.4794,130.9302,279.6244,80.79,50.07,92.5078,275.25,217.5692,72.6849,230.22,135.6446,81.58,346.8395,63.98,74.5945,249.769,81.1764,,20.2327
2023-04-05,500.4273,283.91,257.99,102.8433,302.66,39.4717,479.9794,317.02,34.6671,36.0147,265.4407,75.9462,214.9936,61.62,367.9938,8.5617,98.7598,125.5124,321.94,819.7207,135.4839,83.45,144.1688,69.7766,1529.87,73.78,126.9475,232.2651,469.681,163.0087,197.09,575.0916,251.4321,239.5316,154.61,61.5854,315.89,463.8,194.4543,152.4052,83.98,195.74,476.69,112.82,186.6865,343.9331,72.874,162.04,132.3895,280.5302,82.09,50.74,93.3927,283.99,216.4506,73.4166,230.92,135.5269,82.94,354.2923,65.79,75.9842,255.6989,80.7088,,20.7236
2023-04-06,504.0528,285.57,256.9,103.2293,300.0,39.5091,483.3537,323.14,34.6254,36.2993,264.7363,75.7645,215.6741,64.95,364.9565,8.6666,99.4421,126.0785,321.66,823.2073,135.7499,83.88,144.8412,69.5882,1500.92,75.51,126.3359,232.2193,468.5666,162.0249,195.83,570.6187,250.8741,242.4059,158.27,62.9105,317.72,466.24,192.9336,151.9819,84.73,196.59,472.52,112.47,187.5119,341.9097,74.4586,163.2869,132.5979,280.1893,82.86,50.08,93.0678,286.8,215.804,73.4441,229.99,135.468,82.47,360.2096,66.02,75.7299,256.011,79.7536,,20.9953
2023-04-10,508.5023,289.83,258.94,103.4866,299.42,39.3877,485.5876,330.66,34.8173,36.5196,265.1276,76.1374,215.956,67.26,365.6271,8.6054,98.2765,125.0829,323.24,818.2704,136.225,82.75,144.5991,68.242,1521.63,73.93,127.5886,230.0009,469.9136,162.0542,196.89,569.6368,248.8031,241.3019,160.15,62.5014,314.92,469.95,192.9336,151.218,83.89,199.74,477.22,112.53,186.6768,346.9384,74.0059,165.1523,131.903,280.7348,83.07,50.34,92.5228,282.86,218.0585,73.3892,229.71,135.4582,82.7,358.9479,66.32,75.0305,255.143,80.1815,,20.9077
2023-04-11,517.4207,294.23,262.77,103.3764,302.18,40.0601,491.045,339.0,34.8674,37.4285,265.7147,76.453,216.9573,65.44,361.0909,8.6578,97.8879,128.2356,324.83,814.1779,136.7,82.2,144.6888,68.4663,1527.37,74.17,130.745,230.4867,474.5165,162.2197,199.69,571.6402,251.9995,240.7784,155.25,62.2791,314.0,472.01,193.4155,151.172,85.22,202.42,478.13,115.04,189.7065,351.9174,76.5748,165.4809,133.2134,282.9651,83.54,50.73,92.9778,283.69,218.3556,74.0843,227.76,135.9489,84.72,356.0528,67.36,74.976,259.9221,80.1815,,20.82
2023-04-12,515.763,296.05,261.77,104.5343,303.27,39.8547,491.2524,332.25,34.5169,37.1898,266.4876,75.688,215.9949,64.25,357.5309,8.5792,97.1961,128.4406,326.37,814.9626,135.3604,82.92,145.5674,67.2368,1533.44,73.94,132.2542,228.7175,477.724,161.1191,197.99,574.5858,246.5997,241.6064,155.56,62.4392,316.29,476.83,191.3714,150.8499,82.17,201.47,470.9,114.82,187.9101,355.8452,79.9409,165.7129,133.3623,282.5463,83.73,51.11,93.2128,285.79,218.4343,73.9105,226.88,135.7919,83.29,360.9529,67.18,74.6308,255.0942,81.3356,,20.6973
2023-04-13,518.8748,302.47,266.56,106.216,312.38,40.331,496.0029,341.35,34.6004,37.8049,267.4953,77.1893,220.2432,63.31,359.2665,8.6666,98.6819,129.3483,333.35,824.8165,135.5504,84.66,147.2051,67.6856,1581.71,75.33,134.3651,230.4959,480.8346,163.0282,202.75,586.2689,249.4745,243.9383,160.53,62.8661,317.13,485.71,192.5929,152.8653,82.57,205.6,480.01,116.28,189.4735,363.7502,82.2342,167.7329,135.9732,284.017,84.92,51.5,94.3777,289.7,222.3141,74.6239,232.67,138.6577,84.4,366.919,69.36,75.6391,256.2159,82.5195,,21.0216
2023-04-14,507.7947,293.7,267.02,105.9679,307.17,40.2096,482.3923,342.27,34.3668,37.7774,267.4366,77.1033,218.3086,46.32,356.9787,8.6229,99.0152,129.2019,333.52,823.8033,135.2369,84.36,146.2098,67.0394,1576.95,74.5,134.1283,229.1758,469.4581,162.7847,200.35,583.9977,245.0205,243.1768,157.1,62.6526,318.82,479.25,190.582,152.6169,82.43,203.69,482.49,115.7,181.1321,360.9631,83.8976,168.7575,136.1122,284.1631,84.14,51.77,93.4202,288.13,219.9198,73.8191,228.01,136.6163,83.96,366.5083,68.07,75.3938,257.318,81.9524,,20.8638
2023-04-17,502.938,295.13,268.89,105.6922,309.6,40.1349,476.3222,347.69,34.3584,37.5616,265.2353,76.5582,219.1739,45.43,358.2409,8.6578,99.5486,130.2658,327.74,814.2772,135.9494,84.05,145.8388,68.0266,1595.92,75.0,134.3848,227.4066,469.274,163.0282,202.62,583.7597,244.6138,243.9192,143.97,62.786,321.27,481.51,192.3519,152.4604,82.85,208.55,481.52,118.65,182.6955,359.515,83.8878,168.7768,134.9606,285.1565,83.64,51.74,92.8628,292.2,223.4851,75.1087,229.97,137.5879,83.86,364.1805,68.7,75.9661,254.2165,82.3007,,21.0742
2023-04-18,496.986,290.72,269.28,105.5268,308.39,39.9948,475.5022,348.05,33.8328,37.2357,265.5777,75.9749,216.6851,42.08,355.2628,8.6316,99.1962,131.1052,325.15,802.6254,135.0089,84.35,144.4002,68.3317,1589.22,73.8,134.9372,225.5915,468.1208,163.0574,202.73,580.0505,245.5784,241.359,142.63,62.457,321.3,479.16,191.3298,148.172,82.7,206.02,482.12,118.93,178.4519,359.1083,83.0019,168.6125,133.1539,283.345,82.51,51.61,94.5052,293.83,223.8259,74.6788,228.28,136.42,83.49,361.794,68.93,76.1023,253.2802,83.2359,,20.6797
2023-04-19,477.8115,277.47,298.57,104.8835,308.45,40.742,458.2722,356.37,33.5741,37.2633,267.0844,75.535,216.1796,43.07,350.6182,8.5879,106.949,134.8143,328.45,803.4697,136.3865,86.5,145.866,66.5997,1598.99,73.81,135.2923,225.7015,443.1682,160.2036,201.86,575.1511,242.1835,246.3653,142.82,62.1279,326.14,486.4,192.194,149.5708,82.95,202.87,487.7,124.12,181.3457,364.6428,83.6417,169.1247,134.5635,291.5165,83.99,52.89,96.3775,292.27,222.62,77.6239,231.61,136.3513,83.6,362.3417,66.78,76.4021,261.8629,85.3153,,20.9427
2023-04-20,475.3008,276.04,297.41,104.9202,299.61,40.3964,459.4598,352.39,33.2487,37.5019,264.9222,76.5869,218.5906,44.4,354.2866,8.4569,105.1013,135.0388,329.15,792.7814,136.6715,85.73,146.3455,66.2784,1539.56,73.85,134.227,223.1806,440.8425,161.6451,198.59,561.2761,241.8809,249.2777,141.14,61.8344,321.14,459.07,192.4018,150.5371,83.01,197.94,490.61,122.19,180.0736,358.4636,80.748,168.9262,131.4861,294.2339,84.05,52.62,96.3125,290.27,217.0099,76.3617,225.55,133.0144,83.12,366.5865,65.86,76.9289,260.9266,84.5691,,20.7674
2023-04-21,476.1732,275.54,300.22,106.023,306.9,42.3018,456.0289,355.14,33.5491,37.7223,275.1265,76.5773,221.7209,45.03,354.8684,8.4307,106.349,134.6191,331.09,795.3939,137.9352,86.54,146.9518,65.9075,1559.39,74.59,138.064,223.5473,436.7823,162.3951,202.31,566.9789,238.4198,248.6114,140.85,62.6882,319.3,467.25,193.615,149.718,84.65,200.9,495.65,123.73,181.6564,362.8972,82.1555,171.3283,131.9725,295.6364,84.06,51.11,96.3425,293.99,220.916,78.4105,227.68,135.9293,86.02,376.7877,65.99,78.6366,262.5652,86.0416,,21.1356
2023-04-24,486.3712,283.66,300.46,106.5468,310.13,42.4045,460.8548,363.06,33.2988,38.0436,280.0575,77.4571,223.1014,44.94,356.8998,8.1511,105.1489,134.8338,332.84,791.7285,139.2368,88.79,148.4628,66.4504,1574.22,75.25,138.7841,224.0881,448.5851,163.3496,202.99,569.5773,242.1835,249.3824,138.14,62.7327,318.77,461.8,193.2078,150.6291,85.07,203.83,503.61,123.83,182.074,368.9375,82.7756,170.815,133.8785,294.1754,85.62,51.34,96.365,293.03,222.2617,82.0324,229.07,135.9096,88.14,374.9391,67.66,78.7547,262.6725,87.345,,21.0655
2023-04-25,486.3324,279.28,294.97,107.089,292.71,42.4419,463.6637,351.52,32.8149,37.6121,275.8897,77.3423,220.3016,42.36,358.2508,8.0201,104.7394,135.7318,331.93,784.3182,139.1893,87.77,149.2048,65.9346,1470.33,73.55,138.8038,224.4732,446.5986,163.7197,191.71,543.8705,239.9234,248.3449,134.9,62.4659,321.33,437.27,183.9758,152.0095,83.63,187.6,483.23,123.96,176.5778,354.2705,77.4901,167.5895,126.592,291.6918,84.91,51.11,94.7451,282.41,202.7226,82.0324,218.69,127.9502,87.3,376.3964,69.29,77.7465,261.7166,79.9825,,20.6797
2023-04-26,489.9967,275.57,294.96,104.2402,296.72,43.0397,455.2089,354.55,32.2308,37.5754,272.0545,76.8737,217.6865,43.73,354.257,7.9502,103.5774,135.7513,323.3,772.8154,139.5123,87.41,146.3998,65.3827,1461.66,73.53,140.8456,218.9088,438.3715,161.1873,189.98,528.7459,234.6844,246.0417,130.72,60.4916,316.67,436.0,184.2666,149.6536,81.21,187.01,481.44,124.93,177.5585,354.4988,77.1752,167.512,128.6965,291.0198,83.59,51.1,93.9802,288.04,203.142,82.2885,210.96,130.6491,86.27,368.0145,66.63,76.066,259.1223,79.7138,,20.7762
2023-04-27,509.2003,296.92,295.92,105.83,298.34,43.7122,462.2969,317.73,32.3226,37.9701,276.3299,78.4898,219.028,46.95,358.7636,8.09,104.2917,135.0388,339.37,787.0101,133.9732,86.72,134.7005,66.1065,1456.58,73.65,143.8343,220.3205,450.9883,163.0574,183.66,538.5545,236.727,250.6006,130.07,60.1269,316.23,436.45,186.7097,150.0033,81.19,183.71,484.62,123.58,180.4717,352.5042,76.4763,168.4903,127.6244,290.4549,84.65,52.03,94.5327,293.72,202.2245,83.5781,204.39,130.7767,88.01,381.7855,68.5,75.8934,262.0288,81.1067,,21.3285
2023-04-28,514.2508,297.89,301.22,106.1149,300.36,44.5341,463.8239,325.3,32.4478,38.4934,281.1141,78.509,234.2521,50.12,359.1876,8.1511,105.2156,135.1266,340.73,796.4468,131.883,87.98,136.7364,66.3327,1491.5,74.41,148.3027,219.7705,454.1377,162.5119,188.23,550.3368,239.5262,251.5619,132.89,59.3799,318.04,450.79,188.3882,150.6475,80.81,190.12,492.16,121.34,183.0936,358.4781,78.622,170.2629,129.5403,291.8477,86.01,52.12,95.3551,304.23,207.0219,83.1848,205.56,132.9162,90.36,387.1747,68.93,74.6762,265.7935,80.9277,,21.5914
2023-05-01,518.7488,305.5,303.02,106.9144,298.22,44.2539,467.2265,317.33,32.7148,38.9157,277.866,78.6524,227.9039,50.12,349.0995,8.1773,105.8252,135.5073,345.0,801.344,132.5196,87.55,139.0798,66.8575,1519.3,75.34,146.1721,219.0004,457.6553,162.4535,190.0,543.9895,241.0487,252.5232,133.4,60.8295,318.87,453.91,190.8396,150.5555,82.4,190.1,489.6,118.44,186.5506,363.3307,77.9822,173.9242,129.312,292.0814,87.67,52.8,95.935,311.11,211.2338,82.9378,202.31,133.5542,90.39,396.9063,68.61,73.9586,267.3442,80.3705,,21.4775
2023-05-02,516.7421,297.57,301.22,108.3389,298.01,43.9083,465.0492,306.84,32.5896,38.6495,274.471,78.7576,229.3718,48.72,355.9926,7.9677,106.1966,139.5872,346.03,793.1291,131.218,87.81,137.1888,65.8351,1502.49,69.96,141.9799,216.3145,451.8798,164.7619,185.6,539.348,236.8122,251.067,131.4,60.5627,314.84,451.48,187.7567,151.8714,80.48,189.0,467.38,118.12,184.5502,366.7941,78.937,171.3477,127.7932,286.2376,83.97,52.9,95.5551,309.28,212.1601,82.5263,195.16,132.0231,88.34,395.3317,68.48,73.0684,262.0678,78.0623,,21.0918
2023-05-03,513.5722,295.82,305.06,108.6421,296.5,43.432,461.3261,303.11,32.0806,37.1623,272.1914,78.0691,230.2079,48.84,349.5038,7.9851,106.4442,136.2784,346.36,797.8176,129.7548,88.1,135.0443,63.4101,1492.1,68.04,140.6089,210.2093,443.9919,162.5509,187.02,545.8937,232.6323,250.8957,130.14,59.2643,320.99,463.86,187.7899,149.8837,80.01,191.46,478.83,117.32,182.2488,365.6132,84.6259,172.1517,129.2822,279.6634,84.09,52.69,95.2251,311.0,214.5894,82.947,196.54,132.2685,88.16,421.7295,68.72,72.1691,265.4033,79.3059,,21.2496
2023-05-04,512.3217,291.36,303.21,107.861,296.0,42.3018,459.2902,304.11,31.8971,37.5019,271.624,77.2945,225.629,49.23,350.1152,7.8803,105.5871,133.3599,346.59,748.8561,128.6527,87.9,133.3342,62.2429,1475.2,66.19,139.1688,212.5743,442.548,162.2587,184.4,541.153,230.4479,240.2835,134.33,59.4244,322.23,462.61,184.2583,149.2027,79.13,189.48,469.51,117.42,183.414,366.3475,82.7067,172.8684,130.1757,277.2188,82.45,51.94,94.8101,313.57,211.7581,81.6482,196.3,131.395,87.21,419.0398,67.22,71.3244,242.7565,77.8633,,19.2947
2023-05-05,518.6421,299.53,304.88,108.1459,296.79,43.0117,465.8881,313.64,32.114,37.9151,272.0447,79.5608,225.2013,47.75,360.795,8.1074,105.968,134.6093,348.09,757.0213,129.6978,88.74,133.9405,63.953,1424.99,66.56,140.8555,216.8278,450.0871,163.6223,188.52,541.8869,246.5714,241.4256,137.04,60.5983,328.76,385.24,186.02,149.7088,79.75,191.25,488.49,120.82,183.7054,365.6429,81.8208,180.3849,128.9249,277.2967,83.74,51.54,96.4775,318.06,211.8542,82.3708,199.66,130.8258,88.47,418.4237,68.39,72.4416,251.5831,78.5896,,19.7418
2023-05-08,519.5534,294.98,303.09,108.7892,296.5,42.6007,464.3234,306.07,32.2642,37.9334,271.7707,80.4693,226.222,35.46,363.4477,8.5792,105.6251,134.1506,344.09,747.1078,128.0066,89.02,133.4157,63.0482,1393.92,65.79,141.2402,215.0769,450.7848,163.8366,189.82,538.1182,250.3067,239.3698,131.75,60.8384,318.98,378.39,184.948,149.3683,79.8,189.88,485.53,120.18,183.5112,364.2735,80.9744,179.0676,127.0685,280.764,83.1,53.12,96.52,314.37,209.0579,82.4897,195.7,129.9916,89.21,423.2259,68.28,71.3879,252.7827,79.0174,,19.1281
2023-05-09,513.9697,292.8,301.55,107.9161,276.76,40.2376,462.2121,302.74,32.1057,37.5662,268.1214,80.6605,224.6957,35.04,383.3281,8.5093,105.0061,132.7938,344.83,749.8494,126.9805,88.7,132.8547,63.3106,1376.2,64.77,141.1908,214.9028,446.2207,163.8755,186.01,530.2633,248.51,237.609,133.77,60.4738,319.72,366.86,185.1225,148.2088,74.83,187.48,479.37,119.65,181.705,358.9644,79.8031,178.5833,123.9116,276.2643,83.67,53.09,96.315,314.0,205.4927,81.95,194.26,124.9862,100.72,418.9812,67.62,71.5787,245.7702,75.9829,,18.6197
2023-05-10,513.4171,292.12,302.59,108.3481,272.43,40.9475,461.9199,305.26,31.9555,37.6672,272.5143,81.4542,227.4327,33.59,388.9884,8.3783,105.4251,134.131,350.04,744.5947,125.8214,88.85,132.4837,63.0754,1372.15,63.92,139.6028,214.6094,445.1257,165.093,188.08,529.1128,249.1341,238.9415,130.83,60.9096,322.85,365.69,185.7291,148.7609,76.22,186.3,485.11,122.57,183.9093,359.9468,79.9212,179.3291,123.6436,278.1635,82.07,53.22,97.7174,313.26,203.9809,81.7763,209.49,125.683,99.27,426.3557,66.86,70.9519,243.3514,75.5152,,18.8476
2023-05-11,512.7967,297.4,303.47,108.0264,268.97,40.5178,460.6852,296.08,31.6941,37.6305,272.0838,81.1291,229.9846,34.19,386.6119,8.1773,104.8156,133.4185,350.4,740.6015,124.3488,88.78,132.6375,62.4058,1348.08,64.17,138.1232,212.941,442.6353,167.4667,189.87,525.4333,245.8716,239.2746,128.41,61.4342,321.27,364.34,182.8789,148.1536,76.93,195.75,486.73,121.07,201.9807,357.3468,80.6397,179.3097,117.5086,277.696,81.85,53.39,98.0149,310.56,201.6915,81.4196,208.21,125.2905,95.59,425.9938,67.37,71.4879,243.527,74.6098,,18.5408
2023-05-12,511.2069,298.71,305.27,107.6496,271.0,39.6679,463.0133,293.71,31.5001,37.5295,269.9021,81.0622,227.4327,32.86,384.5607,8.1074,105.2346,133.4771,347.41,739.3896,124.2062,89.18,133.1442,62.0529,1383.55,65.28,137.63,213.5461,443.2942,167.0272,188.18,520.3356,242.628,240.3311,129.3,60.5271,330.23,372.51,183.4523,147.9603,76.43,191.24,487.47,121.7,204.7483,357.2675,80.0979,177.8568,115.4536,278.0369,82.77,53.34,97.5324,309.6,198.6592,81.2915,208.6,125.1236,93.72,426.0036,67.17,71.0064,243.7614,74.5402,,18.5408
2023-05-15,506.5054,292.95,308.05,106.942,273.3,39.9948,458.8943,297.28,31.3398,37.5846,271.5164,81.5881,226.449,33.19,385.7244,8.1861,104.6156,133.5454,348.65,745.9556,125.7929,88.92,132.6375,62.2972,1386.0,66.2,136.18,214.0777,438.5362,169.3227,191.47,519.3736,243.9803,238.97,130.26,60.625,320.79,381.75,185.2222,146.8284,78.21,192.36,489.88,119.61,204.7288,352.4645,79.8811,178.0796,114.4013,281.397,82.37,53.68,97.3299,311.87,198.3097,81.6848,204.85,125.6143,96.86,426.0821,67.21,71.1972,242.5113,74.5502,,18.5141
2023-05-16,502.4824,288.29,306.61,106.6755,266.2,40.1722,452.1644,292.3,31.2133,37.1072,269.6086,82.0471,222.7867,31.86,390.5465,7.9939,104.187,131.6128,345.15,737.3334,124.0447,88.66,129.6516,60.7138,1372.89,64.7,132.5797,208.8984,432.0728,170.5535,191.21,515.4759,241.5972,238.2943,125.11,59.6022,319.87,384.67,180.8098,146.6351,77.09,188.18,491.93,118.61,201.9128,351.8492,80.7284,175.7549,113.3788,278.4946,81.34,53.77,96.92,307.61,196.6057,81.3098,201.92,123.9459,98.52,428.1806,65.45,71.1427,240.9486,77.3857,,18.1321
2023-05-17,504.363,295.46,308.22,105.4624,263.93,39.9574,456.9621,291.36,30.994,36.8501,269.5009,82.7739,218.1504,32.12,395.3983,8.1249,103.6441,131.115,341.2,744.6344,125.5554,87.66,129.7059,62.822,1369.17,64.55,132.5699,208.2229,445.5036,170.7391,193.05,517.3801,248.9166,239.1604,125.57,59.1665,313.16,380.43,180.9849,146.313,76.53,196.78,487.12,118.59,199.8638,345.3989,80.8269,173.3237,114.441,276.5857,81.03,53.41,96.4225,306.25,196.8329,81.0171,197.48,125.3984,98.61,428.9847,67.2,71.5878,239.7474,79.8929,,18.2831
