Date,03B8CF,119CB6,131443,13C3E0,15ABD0,1921DD,24C48B,253B2F,2667B6,2D643C,2E0496,304C94,322A44,32BBAA,32CB22,353DBB,35F4B5,3F4497,4030E2,416C55,431B74,55438C,567F3D,5A6336,5E6959,5F2FF7,616E3B,636639,6844D2,6B5379,6E705B,6EB9DA,72DF04,767F86,8B4A45,92D3A0,945DE6,96F126,9A3FF4,9D30A8,9F18FA,A1EAC8,A4D173,ACF77B,AD23DE,B2256A,B4703C,BFAEB4,C20B75,C4073B,C659EB,CBA33B,CE1002,D21EF3,D56D6D,D8F347,D90F43,D96202,DCD97F,E0339F,E26FC3,E866D2,E8B21D,E94704,EC821B,ED0402,EE6F1C,EEEA9F,F46EC9,F5C8AB,FAE021,FC1B7B,FF6644
2023-12-18,83.2998,193.8567,232.0941,14.24,123.1961,97.3793,190.5843,214.3742,77.7845,221.3011,234.3259,128.59,68.4871,55.3655,556.8018,244.3595,161.1521,65.3888,92.3291,293.8657,370.6568,260.41,53.8721,234.8599,535.4808,40.1431,172.5563,148.1096,268.7017,443.4192,42.33,817.7495,193.9936,277.0321,48.73,30.7661,121.2971,420.8097,114.6617,425.97,877.2527,243.6922,77.6626,90.8971,245.1507,160.12,76.1745,137.6006,86.9549,231.2574,80.1286,41.4327,89.6865,122.317,248.117,229.2497,61.73,159.5088,241.9048,79.4469,33.2416,27.5419,205.3411,270.6324,52.9229,88.245,201.0013,74.6668,107.8454,123.4968,142.1943,448.4736,184.3536
2023-12-19,83.5988,197.7971,234.1722,14.3,125.4867,99.1908,190.8847,217.0763,79.645,222.664,231.4873,132.04,69.5804,55.5898,562.6517,245.2415,161.2903,65.5331,92.0311,298.8517,381.4833,263.51,54.3273,236.513,534.0902,40.1138,171.7306,149.5731,266.8717,450.0389,42.42,814.8345,194.3846,284.0619,48.56,30.7947,124.4613,421.6383,116.1879,428.82,884.7855,245.5938,77.814,91.8559,242.3869,164.68,77.6233,137.5098,87.2755,232.2521,80.7456,41.3161,89.5205,122.878,249.0324,230.7235,62.12,158.7579,242.8805,79.8561,33.4837,28.0648,206.8041,271.8099,53.3806,88.02,201.3079,76.1737,108.6929,123.4675,142.2383,447.2594,183.9042
2023-12-20,81.5688,198.2706,230.3511,13.98,122.9524,97.1666,190.2452,212.2803,78.7002,219.0041,230.5148,127.1,68.8971,54.8069,547.0421,243.4396,159.7405,64.5131,90.993,292.1909,375.0145,260.25,53.4392,233.3437,527.5615,39.3242,170.7397,147.3095,234.7042,439.4396,41.18,800.9167,193.1334,280.9106,47.91,30.7709,123.512,416.7514,117.1795,421.98,869.9415,241.2173,76.7185,91.0395,233.8693,161.44,76.9805,135.8827,85.7694,228.1561,80.9165,41.1411,88.6447,121.9204,248.3799,226.1499,60.68,158.1728,238.7383,79.1275,33.2706,27.8065,205.5639,267.6557,52.4552,86.5,197.9163,74.7167,106.8323,122.4329,138.1372,440.5143,182.3761
2023-12-21,83.0559,201.8115,233.6742,14.35,124.317,100.002,190.2452,211.8317,79.0569,223.4265,232.0353,129.47,69.5902,55.7073,559.4671,247.0434,161.5864,64.8402,92.0023,295.2614,380.9022,262.02,54.1706,238.0878,532.8476,40.0846,171.7597,148.7731,235.7621,445.7757,42.58,808.7982,196.1246,281.2597,48.41,30.9851,125.0546,421.8549,119.5806,426.3,881.0014,242.7366,77.3242,91.9888,238.2264,164.62,78.2566,144.7892,85.8957,231.4134,81.4956,41.5978,89.3546,123.2455,252.3922,230.21,61.46,157.6364,241.4839,79.916,33.3675,28.3135,207.4533,270.3686,53.2015,87.07,198.8361,75.6448,108.8001,123.6432,138.3132,442.4993,184.3087
2023-12-22,83.6618,203.6659,226.9609,14.31,124.8336,99.7815,193.4522,213.417,80.233,223.1406,233.2102,128.81,70.1759,55.8834,559.0359,248.3901,162.0899,64.6863,92.704,296.2528,384.2722,260.44,54.402,237.1097,535.3624,40.0943,171.8957,149.2219,236.4007,448.0149,42.55,812.5377,197.1607,281.5409,48.81,31.1041,125.193,422.0432,122.6039,433.45,886.5845,244.7147,77.725,92.5299,239.869,167.24,78.4197,146.0875,86.5856,232.73,82.8436,41.763,90.4978,123.8646,254.5249,231.6078,61.71,158.6506,243.0814,80.2753,33.5321,28.2178,207.7149,271.4331,53.301,87.47,199.7462,76.3234,109.7255,125.8297,139.2725,446.267,184.839
2023-12-26,85.0623,205.1602,229.3551,14.11,124.9408,100.3958,195.729,214.0352,81.0235,225.2565,234.0297,129.89,70.8885,56.2162,568.7956,250.1162,162.7809,64.7344,93.7422,299.3907,388.5815,262.79,54.8125,238.4204,536.0528,39.7336,172.4495,150.8805,240.175,451.2122,42.08,813.107,198.2164,286.6508,49.0,31.1565,125.4797,423.8887,123.926,437.48,894.1616,246.3774,78.0634,92.7673,243.4983,168.64,78.5349,147.8521,87.0909,234.2611,82.8246,42.0448,91.097,124.6867,257.0764,233.2337,61.98,159.0212,245.0999,80.5747,33.8419,27.8831,208.1025,273.091,53.5696,87.53,200.9246,77.2415,110.6801,125.244,139.0789,447.5871,186.9962
2023-12-27,85.558,203.9766,229.6903,13.99,126.8708,101.0342,197.9089,215.3215,81.1391,224.4845,234.2173,130.29,71.2496,56.549,567.218,250.0593,162.4255,64.744,93.8191,299.564,388.9398,262.1,54.9991,238.6258,536.25,39.5679,172.6729,150.4122,239.1743,451.9847,41.73,815.9239,197.6983,289.0652,48.88,31.1041,125.7171,422.7494,124.033,441.73,893.2932,246.8361,78.384,92.8337,246.2916,170.56,78.8323,148.7798,87.0715,234.856,82.4544,42.4043,91.0233,124.4546,257.2809,233.7282,63.28,159.694,246.267,80.5548,33.5514,27.9404,209.0811,273.3547,53.7786,87.58,201.0875,77.6906,111.4205,124.8243,138.0316,447.3173,187.8771
2023-12-28,86.3054,202.7239,230.399,13.98,126.7538,101.1287,199.4203,215.84,81.1391,225.4376,234.6024,130.93,71.2594,56.4119,567.0514,249.6874,162.9981,64.6382,93.3288,298.9864,388.0553,260.35,54.917,238.4889,538.6169,39.6069,173.0518,150.4122,241.6905,451.7011,41.97,811.8016,197.3171,287.8629,48.91,30.8661,125.5391,424.8774,123.3233,444.21,897.547,246.989,78.5176,92.8717,245.5047,168.66,78.9091,147.5232,87.1298,234.7877,82.4828,42.5307,91.3644,124.5416,257.6023,233.9278,63.14,160.2304,246.9463,80.5947,33.6386,28.1031,210.3116,273.1192,53.8383,88.01,202.0743,77.6207,111.362,124.5315,138.4452,448.7241,188.0119
2023-12-29,86.0143,199.898,229.4317,13.74,126.5199,100.585,199.3428,215.2614,81.1102,225.2946,235.8366,129.24,70.9763,56.226,561.8874,249.7446,162.771,64.4553,93.5595,298.8517,388.6482,260.66,54.9543,238.5769,537.6504,39.217,173.9843,150.0707,241.1091,450.4691,41.26,813.3622,195.2448,286.6896,49.0,30.8328,125.4797,426.77,123.158,446.29,896.4924,248.107,78.3039,92.7008,243.2229,166.94,79.101,147.9085,86.9354,234.856,82.0082,42.4335,90.4425,124.3288,257.2517,233.5475,61.57,161.3457,248.4099,80.2653,33.5708,27.6248,210.36,272.0831,53.8482,87.39,201.7869,77.1816,111.401,124.1606,138.3748,451.0945,188.4973
2024-01-02,86.5494,196.1548,230.9736,13.44,124.7361,99.261,193.6653,208.7477,82.1513,224.6084,234.9677,127.37,69.229,55.2473,555.6945,248.4575,160.777,64.0608,92.1657,294.9052,389.659,251.76,53.9392,235.3783,527.1177,39.4314,174.4798,147.8364,240.4133,448.4255,40.72,798.198,191.0905,283.8195,47.51,30.252,124.481,429.4818,120.7861,438.3,879.2999,248.5561,76.6918,91.8749,235.9249,165.38,78.1415,145.2702,85.9249,232.9835,82.7107,42.0448,90.5346,122.4137,251.8858,231.4651,58.38,161.3751,247.3863,80.2753,33.5224,27.2422,208.3641,271.9889,53.4602,85.46,200.9821,76.5729,110.7288,124.0434,139.3517,452.9735,187.8591
2024-01-03,84.8105,189.931,227.66,12.95,123.6152,97.7714,190.9816,201.2365,82.5273,222.0445,233.7039,119.72,66.6519,53.7303,536.1555,246.2741,158.5361,61.8475,91.0122,292.4796,382.3112,243.91,53.0212,230.8102,523.6759,37.7645,173.4306,144.7239,236.029,440.6716,39.53,793.9873,187.6301,275.665,46.83,29.5522,123.2846,432.3066,118.1225,439.34,861.939,244.9154,74.7592,90.1187,229.1974,159.31,75.522,142.4159,85.167,227.3272,82.91,41.044,86.7547,120.0827,245.0104,229.8202,58.25,160.1815,245.4156,78.349,33.5611,26.123,205.6802,266.4311,52.495,82.77,201.0204,74.567,108.6734,124.2386,138.6476,457.5891,183.8413
2024-01-04,85.1095,191.9727,225.8979,13.09,123.235,98.2443,190.9525,199.5707,82.3345,220.186,234.9381,116.33,67.2864,54.298,537.8213,247.3038,158.4177,61.809,91.4159,293.2593,381.3781,244.94,53.3795,234.4588,516.9401,38.2129,173.6832,144.4995,233.7892,442.021,40.47,800.8873,184.7856,277.4103,46.64,29.6046,122.6023,431.1296,118.8613,438.19,864.5267,244.9345,74.011,89.027,230.24,157.29,76.1649,142.9313,85.1961,228.673,83.7359,41.5784,86.9575,119.7538,244.5819,229.2116,57.8,160.612,245.0712,78.4987,33.6192,26.7161,204.6144,265.7058,52.3358,81.42,198.8265,74.7865,109.4235,124.2094,138.1636,454.5538,184.1738
2024-01-05,85.44,189.2652,228.0814,13.6,123.3813,99.5289,190.2355,198.5831,82.3056,218.2798,230.7419,117.62,67.0522,54.5328,530.5016,245.9499,158.6743,62.5788,91.7716,293.6251,384.8479,249.0,53.3197,235.3098,515.8553,39.5192,172.6923,143.9044,235.2379,443.4779,41.76,803.5668,185.6947,280.1543,46.55,29.5046,124.0855,429.8396,119.357,435.47,867.2562,241.2842,73.8329,88.8466,233.1218,159.78,75.8387,141.6747,85.031,229.0436,84.0966,41.491,88.0546,118.8253,243.1991,228.1181,57.58,159.9858,242.8901,78.4488,33.5224,27.8831,204.6144,264.632,53.5597,81.34,196.6038,74.6468,109.2482,125.449,139.6861,452.7808,182.9424
2024-01-08,85.6524,193.6742,230.964,14.58,125.3795,101.0972,193.7719,205.0569,82.749,218.9374,229.7644,120.98,68.165,55.2179,539.7517,245.2444,159.7997,64.2917,92.06,294.5972,386.8112,229.0,53.8273,237.8237,522.2353,40.5817,173.1489,144.6264,236.9344,448.5037,42.92,807.0217,189.2039,283.3735,47.34,29.7379,124.9952,431.817,120.2806,441.3,883.7132,244.0171,74.1446,90.8971,242.318,163.88,76.0594,143.3608,85.0795,233.0615,83.1473,41.6561,90.2027,118.9897,246.218,228.7933,59.01,160.7978,242.8136,78.6285,33.5902,27.8544,204.2656,266.3841,53.8184,82.9,197.7439,75.5649,109.9301,123.2528,140.7422,457.9553,182.1604
2024-01-09,85.8412,192.7125,229.2785,14.38,127.7578,101.4913,193.7719,203.5906,82.7104,216.974,231.749,123.46,67.7452,55.5898,536.9982,244.4721,160.9053,64.6863,90.9545,291.623,382.1848,225.76,53.6407,239.1541,524.9414,41.2544,173.1392,143.9922,235.6573,447.3011,43.54,808.7491,187.1121,283.4123,47.28,29.7664,124.837,429.6419,120.5916,438.25,886.3187,241.9913,73.067,90.0142,239.269,165.35,76.6063,143.4541,84.4382,233.5492,82.2265,41.8408,89.9262,117.887,243.7736,225.741,60.3,160.2695,240.3455,78.0895,33.5127,28.0457,203.4517,264.6414,53.4403,83.72,194.9655,75.7545,109.2092,119.9145,140.7598,455.0356,181.2346
2024-01-10,85.2118,192.8407,229.0965,14.35,128.6156,102.2163,195.6805,203.1317,82.9804,218.1177,230.9986,124.34,69.0533,55.8247,538.6248,242.1552,161.5766,65.6101,91.0987,290.7567,382.6611,227.84,53.6034,240.5137,523.7365,41.0496,174.062,143.5922,239.0504,450.5473,44.26,815.4626,188.6272,284.4401,47.93,30.0283,124.8271,428.8039,118.696,440.83,899.5055,241.5899,71.9626,89.8054,240.8033,167.3,77.2204,144.0701,84.5354,234.9242,82.7676,42.0642,90.507,119.2121,244.0658,227.2529,62.41,160.7489,240.355,78.0396,33.5999,28.4187,203.1029,266.1015,55.2909,82.71,194.9367,76.1338,109.3358,122.0912,141.8863,454.7658,181.9267
2024-01-11,85.6996,191.7656,227.5068,14.59,129.0054,102.3188,194.9442,201.9647,82.2477,215.9733,231.2454,122.21,69.8049,55.6486,540.6042,242.1457,161.8234,65.5524,91.1275,293.6732,379.269,222.66,53.5437,240.6213,525.8105,41.1959,174.1009,143.7483,239.0885,452.366,44.51,821.5872,186.809,283.1893,47.82,30.1663,125.5687,426.6665,117.3059,440.23,903.777,239.4972,71.9448,89.8054,238.8362,167.21,77.3931,144.3719,83.6803,237.3916,82.5873,42.6084,89.3269,119.1444,244.056,224.7617,63.47,160.3869,239.1018,77.9298,33.474,28.5431,202.7141,267.6369,55.2312,82.11,194.4098,77.5309,108.7806,122.4231,140.1526,450.3237,181.2705
2024-01-12,85.0702,191.7804,227.1141,13.21,130.448,102.2872,196.2909,201.9547,83.2214,218.7659,233.773,123.5,69.0826,54.9439,547.9338,241.8215,161.3396,64.744,91.1948,293.1823,375.6631,217.7,53.6481,240.7778,527.5783,37.5013,176.2186,143.5629,236.9154,450.0976,39.78,826.5438,187.7572,281.5894,47.57,30.2377,126.5872,436.1295,116.4407,440.46,915.3067,243.3673,71.8646,89.2833,239.7509,167.39,77.8248,145.5377,83.7678,236.114,82.4638,42.5112,88.0454,119.7925,245.0396,226.0263,63.2,162.5492,243.7607,79.2273,33.7548,27.3283,201.0911,267.4485,55.2611,83.4,199.0852,77.2615,108.839,123.6335,139.3253,463.5634,180.7582
2024-01-16,84.6925,188.7868,224.8348,13.19,128.7325,100.8529,195.8646,200.8674,82.4212,218.3465,234.0297,116.18,69.0142,54.6601,549.8446,241.8883,161.5075,64.9172,89.6472,287.2049,374.5357,200.52,53.2675,240.1616,530.6202,36.5265,175.6066,142.6555,233.5509,450.518,38.93,825.0028,186.6429,278.506,47.9,30.3567,126.7256,431.1014,116.081,436.57,910.4236,243.8451,71.6865,89.2833,242.3967,165.91,77.7001,144.4505,84.205,235.7532,81.4576,42.4432,86.9391,119.541,243.9879,224.6,63.65,162.06,239.781,77.4009,33.6386,27.4717,199.9832,268.5035,53.3905,81.76,196.4888,77.7904,108.089,124.1508,136.7026,460.4992,177.765
2024-01-17,83.4651,186.3506,223.2163,12.93,127.1437,99.9939,195.6612,199.6604,81.9875,215.5348,233.6743,114.49,68.204,53.8869,539.252,238.5703,158.013,64.7633,88.8397,284.3172,367.9848,203.06,52.9167,239.0954,530.5412,36.2048,176.2866,140.9285,231.8829,445.9224,37.88,823.56,187.3955,270.1672,47.75,30.1711,124.4118,429.8114,115.4102,425.41,914.3496,243.4916,71.1788,89.3118,240.2427,164.62,76.8749,144.529,83.0293,231.3841,80.6317,42.142,85.6115,119.3282,242.9361,224.2197,63.12,162.6079,239.1305,76.9318,33.2997,26.8883,199.2737,266.5913,53.301,81.69,195.9619,77.2914,106.8518,123.5358,136.025,456.6255,177.9268
2024-01-18,83.7483,188.5896,223.3217,13.82,128.4401,101.31,194.9636,201.4061,82.3923,223.274,234.5431,115.89,69.2226,54.2197,552.0395,241.0111,160.2242,65.6293,90.0509,288.9086,370.6868,211.61,53.4242,241.9321,535.2324,37.1309,178.2684,143.2019,232.6264,455.3581,39.77,856.0674,192.5078,273.3379,48.17,32.337,125.3215,432.7304,117.7919,432.54,933.1816,248.6326,71.6153,90.5459,241.2853,165.68,77.3163,145.4445,84.5063,234.1733,81.2298,42.4821,87.105,120.2084,244.9617,226.2925,64.88,164.1244,241.3425,78.1893,33.3578,28.7248,199.5555,268.4282,54.9128,81.83,197.102,78.0199,108.5176,125.5661,137.7587,457.3482,179.8863
2024-01-19,84.7869,190.9716,219.5101,13.66,128.9275,102.303,198.5096,201.9248,82.4502,223.0739,237.0806,116.82,69.8886,54.6894,560.5253,243.614,159.9478,65.4946,91.2333,292.085,371.9795,215.02,53.9392,243.4874,541.7014,36.3413,179.1815,144.4898,234.971,459.9244,38.82,848.0191,194.2478,277.8967,48.7,33.0082,126.5773,431.0261,118.7835,435.63,936.8416,244.8485,71.7845,91.3813,241.305,172.51,77.9208,147.0225,85.2933,238.5424,81.8753,42.8805,87.4922,121.3691,246.7926,227.5096,65.11,165.0343,239.7941,78.6385,33.4546,28.6865,201.2175,270.2179,55.4601,82.33,196.2301,78.7185,108.9754,124.3851,138.0756,453.3493,180.4706
2024-01-22,84.9915,198.1127,223.9825,13.62,130.2434,103.4221,199.9532,202.9522,81.9585,228.8783,240.3783,117.46,71.2597,55.1201,567.2376,245.6925,161.0632,66.4377,92.4156,294.193,373.797,214.93,55.014,247.1164,543.1038,36.0488,179.6284,144.8508,238.936,463.0044,38.45,860.4449,202.9084,281.199,49.49,33.2796,127.1409,431.9677,121.8943,438.66,950.2057,245.3645,73.0848,92.1692,244.4032,178.02,78.7939,147.6312,85.4488,237.8597,82.7107,42.8319,88.617,122.5588,247.2697,231.1609,64.55,165.181,240.198,79.1275,33.6483,28.8492,201.6062,272.1678,55.7884,83.29,198.1463,79.1775,110.4463,125.5954,139.5805,449.6299,180.7043
2024-01-23,75.6127,194.4287,226.2043,14.0,130.721,102.4133,199.8951,195.0719,86.3254,230.2317,240.7535,117.34,70.3489,54.7188,566.4439,248.7626,162.9981,64.5034,92.0696,292.8743,376.5865,211.5,55.4693,247.6251,545.9679,37.0529,180.2404,147.0266,239.0885,458.6826,40.49,859.4438,200.8556,281.3549,49.53,33.0892,127.5859,413.9925,120.8638,441.98,949.8867,244.4471,72.3812,95.8905,245.013,167.67,78.5349,148.1564,85.8374,237.2258,82.872,42.9679,86.9483,122.8877,247.6788,231.3701,64.32,166.1496,239.823,79.1774,33.7838,29.7579,203.3361,272.0454,56.1466,83.86,197.4469,79.0478,110.8165,125.4295,140.8654,450.8825,182.4121
2024-01-24,73.3624,193.1662,225.8212,13.93,130.7015,102.3976,199.6529,192.7976,86.2676,225.9523,241.5533,113.17,69.2324,53.7988,565.2974,246.5601,160.6486,63.0022,90.7334,289.1011,377.5098,214.13,55.0364,245.6491,540.9903,37.2284,178.5501,144.4117,238.021,454.5563,40.84,855.1252,199.1255,283.157,48.65,32.7702,128.0506,406.4409,119.5029,417.92,939.3142,242.3735,72.2209,95.7196,243.3508,165.32,77.0764,146.7526,85.5168,235.5874,81.2298,42.0642,85.6391,121.0112,244.4845,230.4192,63.76,165.68,251.1808,85.3855,33.2997,29.7579,199.9054,269.6716,56.0571,83.76,195.684,78.6785,108.8098,124.141,137.8027,447.0282,179.6526
2024-01-25,75.5183,195.0205,228.7422,15.36,132.2805,102.3976,201.765,197.4959,87.6654,226.6957,240.3981,114.64,70.6721,55.1103,638.5342,249.9734,162.0109,64.6478,92.5118,292.8454,381.9807,201.88,55.4469,246.6175,544.8716,39.1682,179.813,146.3143,241.2616,461.3226,42.96,865.1463,201.6181,292.9858,48.99,32.9463,128.3671,405.8666,122.254,424.91,956.1079,243.0998,72.2565,96.8398,244.3441,169.8,77.9784,146.89,86.4593,239.7321,82.5113,41.7922,87.6305,120.9435,247.4061,229.6966,66.0,166.5997,255.6817,85.9943,33.8904,29.0692,201.9366,271.8099,54.9924,84.61,196.0577,79.0877,110.0567,126.8741,140.5574,418.7276,182.0705
2024-01-26,75.5261,193.6545,230.4468,15.13,133.7231,103.3906,201.4065,195.8101,87.1544,223.274,241.0596,114.69,70.9463,54.3273,618.0644,250.1927,161.4186,64.7151,91.3775,291.6518,382.5736,205.47,55.208,246.0208,542.8766,38.6321,180.5027,146.2948,239.7557,461.1173,42.55,866.9032,201.7745,291.6805,48.06,32.5608,128.5253,404.8025,121.3888,418.96,959.3071,244.2942,72.8978,96.6025,242.0721,169.52,77.6425,146.7182,86.1192,239.8004,82.9575,42.0059,87.2986,120.6533,245.6045,228.5746,65.52,167.5879,254.9219,84.6669,34.268,28.7822,203.2681,272.8555,55.1516,85.09,200.436,79.1376,109.482,126.8253,140.1966,422.0134,181.3874
2024-01-29,75.833,195.9033,230.6671,14.94,134.4249,103.3197,201.6778,196.5682,86.8363,227.2294,241.4743,116.09,71.7494,55.1103,634.7029,251.8803,163.2054,65.8122,91.3294,293.2112,386.5197,205.19,55.7454,249.1999,549.0493,39.0805,180.0558,148.0706,236.4007,465.9182,42.09,879.5843,201.2466,295.4017,48.66,32.656,129.7316,403.0135,123.3233,429.17,958.6424,247.1036,72.3367,96.2513,245.9965,176.5,78.343,147.7466,86.7897,242.5603,81.4861,42.0254,88.9305,121.0886,248.341,233.1196,66.98,167.764,254.643,85.6051,34.4616,28.897,206.1837,274.9184,55.4999,86.29,201.4324,80.3152,110.4269,125.1269,139.0701,422.3507,182.511
2024-01-30,75.3373,195.2326,232.525,14.53,134.8148,105.55,202.4529,196.7577,87.3376,225.7426,242.975,115.84,71.3968,55.1298,630.0484,253.4344,163.7384,65.9277,91.0795,295.7138,385.7907,200.44,55.7529,252.1247,554.6195,38.5249,181.7655,147.7974,232.3404,467.248,41.66,897.8599,200.0443,296.8726,48.95,32.8987,131.2049,406.4692,122.672,428.27,962.3734,248.7568,72.5059,96.8019,244.1278,176.41,76.7921,149.4179,87.4504,244.0719,81.5525,42.3169,87.8518,117.8677,250.5029,234.5744,66.84,169.1435,258.3841,85.8346,34.7134,28.8779,207.661,277.2357,55.6989,85.24,201.8827,80.4449,110.8068,125.4197,127.6642,427.3517,185.0727
2024-01-31,74.2357,192.8407,229.1731,14.23,131.3643,104.3599,197.8411,193.5657,87.8389,224.2081,238.4728,113.67,71.6612,53.5444,612.822,248.753,159.9675,64.7536,88.1765,243.794,382.5347,211.04,58.3502,246.5491,530.3536,38.1544,180.3278,146.1387,229.9767,454.1847,41.38,879.0739,196.4569,292.5377,48.04,32.6642,130.0975,404.3318,120.4361,418.47,968.3465,247.419,70.8404,95.3019,240.3214,173.73,74.7596,148.3773,85.9346,239.9857,79.8248,42.0837,86.0171,115.5753,245.137,231.9406,65.27,167.4215,254.845,84.5471,34.5682,28.5909,205.552,273.1098,55.9775,83.48,199.6792,79.6965,109.5307,123.3113,124.8832,430.493,181.8009
2024-02-01,75.4632,193.4177,232.6878,14.34,133.4892,106.7164,195.3511,199.7602,88.8511,244.6647,243.4983,115.33,73.2674,54.4056,632.3903,243.6521,163.7384,66.5147,90.1278,253.1596,382.6319,209.81,61.3729,264.8312,539.0545,38.7588,183.0381,152.7441,230.6058,489.0724,41.5,905.5745,197.2291,299.7267,49.2,33.4349,131.907,404.6707,123.683,427.58,986.9569,255.9141,71.2234,96.8493,246.2129,179.02,76.6476,151.5605,87.0423,258.0178,69.772,42.9874,84.6895,117.0455,250.6295,237.0181,66.73,170.073,256.653,85.645,35.1298,28.8683,213.9879,273.2229,57.0918,84.6,200.6947,81.8221,112.3946,120.7344,125.332,429.9727,177.3516
2024-02-02,74.6449,201.5551,234.2967,14.56,134.8051,107.6069,195.4577,203.9896,88.6679,240.6865,244.6437,116.14,72.3076,55.5703,641.0427,244.1384,165.2882,66.0816,90.3393,257.9723,381.5822,209.38,61.9626,270.7393,542.8174,38.9733,182.8341,154.8906,230.9965,499.0263,41.37,954.5515,203.7979,306.9352,50.03,33.8227,132.7574,401.0927,124.0718,432.74,995.89,256.5735,72.016,97.8936,245.79,180.75,75.4532,151.9924,88.3929,263.4108,70.37,42.7736,83.5556,116.4652,249.9868,236.1243,68.07,169.9066,255.1142,85.8346,35.3718,29.05,214.5127,275.6343,57.4301,83.94,198.3187,83.5685,112.4336,121.3591,124.8392,430.3196,176.273
2024-02-05,72.9611,204.3908,230.9065,14.26,133.5379,108.529,192.057,201.6854,88.9186,238.1941,243.4786,113.99,70.8973,55.0613,632.5863,242.3745,164.844,65.4273,89.7818,256.3456,375.1966,206.63,61.4103,265.868,539.1335,38.2519,182.8244,156.1005,227.1364,497.5694,40.01,928.1491,202.0775,313.0819,49.99,33.253,132.4014,397.072,122.254,430.41,1005.9219,254.1176,71.0185,98.8809,240.8132,178.18,74.2587,151.0893,88.3152,262.7477,70.2846,42.2877,81.3982,115.9526,246.0135,234.5174,68.99,169.5055,255.3547,85.106,35.5655,28.457,212.083,274.5887,57.4998,81.76,198.4528,82.7402,111.1282,121.5934,122.4014,426.1761,173.4865
2024-02-06,73.7715,209.87,240.8951,14.9,136.3744,108.4265,192.6577,205.5956,88.9571,241.4342,245.3249,117.35,72.0628,53.1529,641.3759,243.7856,163.9457,66.1875,90.6085,250.2431,377.9861,208.58,60.8654,264.3323,538.5508,39.1682,183.8056,156.9103,230.0053,500.1899,41.23,922.9471,206.6424,314.3678,50.48,33.2626,133.232,402.0154,122.5164,434.04,1010.8138,254.3947,71.3392,98.9473,239.2788,177.95,75.3472,151.6464,89.3355,264.4056,70.7403,42.7639,82.3662,117.8193,247.0165,237.5886,70.47,169.9262,257.4416,85.9244,35.8463,29.6813,212.7342,276.3974,58.1366,83.88,198.9989,83.0695,116.4664,122.999,128.4211,431.8517,174.0528
2024-02-07,73.8345,213.2729,237.6103,14.91,139.9517,109.1516,192.0764,208.3786,88.6197,240.1784,247.4872,125.8,72.5721,52.6831,639.6023,242.2601,164.5874,67.7849,100.0577,258.9445,375.1188,211.92,61.4476,267.4624,541.8989,39.1975,184.5536,156.5688,230.7773,502.8006,41.28,927.5209,209.3599,315.2152,50.85,33.253,134.9723,404.9815,123.4011,432.09,1016.4944,262.5363,70.787,99.7353,237.8822,180.91,76.9077,152.5618,89.1703,266.0927,69.9239,42.9485,82.6889,117.7419,249.1201,236.9135,70.65,170.7872,258.788,87.5413,35.8173,29.4039,216.1649,277.4147,58.7932,85.13,200.7713,84.3968,120.1584,124.5608,129.5828,437.373,174.4663
2024-02-08,73.3309,214.6094,239.3437,14.95,139.552,109.585,192.803,207.2514,87.7618,243.5335,246.1049,127.14,72.905,53.8869,633.9875,242.6605,164.1629,70.5563,98.4139,268.2716,375.0022,209.22,61.3804,264.0486,538.5903,39.334,184.0776,156.2176,230.4151,505.5169,41.62,932.3597,208.9975,313.6664,50.96,33.1573,135.1997,402.0625,126.8813,430.67,1000.1526,260.0422,71.7399,100.2574,247.9144,185.25,77.3026,151.4672,88.2958,266.4438,70.8732,42.4918,82.3017,118.3126,255.0216,236.5902,71.61,170.8654,258.7014,87.4216,35.8947,30.9248,219.479,250.5964,58.9227,81.77,200.5222,85.2052,119.2135,124.141,130.1813,434.7906,173.891
