"date","asset","adjClose"
"2023-08-24",A80FE0,165.6332
"2023-08-25",A80FE0,165.9885
"2023-08-28",A80FE0,166.5869
"2023-08-29",A80FE0,169.7004
"2023-08-30",A80FE0,170.4297
"2023-08-31",A80FE0,169.5321
"2023-09-01",A80FE0,169.0365
"2023-09-05",A80FE0,168.6906
"2023-09-06",A80FE0,166.4373
"2023-09-07",A80FE0,170.6821
"2023-09-08",A80FE0,169.13
"2023-09-11",A80FE0,168.5597
"2023-09-12",A80FE0,167.5406
"2023-09-13",A80FE0,165.4462
"2023-09-14",A80FE0,169.3077
"2023-09-15",A80FE0,168.4288
"2023-09-18",A80FE0,167.8585
"2023-09-19",A80FE0,165.8295
"2023-09-20",A80FE0,165.8763
"2023-09-21",A80FE0,158.3122
"2023-09-22",A80FE0,155.4044
"2023-09-25",A80FE0,154.9463
"2023-09-26",A80FE0,152.319
"2023-09-27",A80FE0,149.3083
"2023-09-28",A80FE0,151.7673
"2023-09-29",A80FE0,153.7588
"2023-10-02",A80FE0,151.197
"2023-10-03",A80FE0,147.8217
"2023-10-04",A80FE0,147.429
"2023-10-05",A80FE0,148.392
"2023-10-06",A80FE0,149.1961
"2023-10-09",A80FE0,151.4868
"2023-10-10",A80FE0,149.7491
"2023-10-11",A80FE0,156.4168
"2023-10-12",A80FE0,155.1134
"2023-10-13",A80FE0,157.6823
"2023-10-16",A80FE0,159.7789
"2023-10-17",A80FE0,157.6351
"2023-10-18",A80FE0,153.7346
"2023-10-19",A80FE0,150.5707
"2023-10-20",A80FE0,151.194
"2023-10-23",A80FE0,150.4385
"2023-10-24",A80FE0,154.1596
"2023-10-25",A80FE0,152.9318
"2023-10-26",A80FE0,165.3322
"2023-10-27",A80FE0,162.4328
"2023-10-30",A80FE0,163.0467
"2023-10-31",A80FE0,168.2883
"2023-11-01",A80FE0,168.4677
"2023-11-02",A80FE0,173.9171
"2023-11-03",A80FE0,179.9803
"2023-11-06",A80FE0,176.3254
"2023-11-07",A80FE0,175.1448
"2023-11-08",A80FE0,174.1721
"2023-11-09",A80FE0,171.7354
"2023-11-10",A80FE0,173.5771
"2023-11-13",A80FE0,173.4165
"2023-11-14",A80FE0,183.4086
"2023-11-15",A80FE0,184.9952
"2023-11-16",A80FE0,188.0458
"2023-11-17",A80FE0,186.7519
"2023-11-20",A80FE0,188.5463
"2023-11-21",A80FE0,186.563
"2023-11-22",A80FE0,187.7435
"2023-11-24",A80FE0,188.2441
"2023-11-27",A80FE0,190.0291
"2023-11-28",A80FE0,191.9274
"2023-11-29",A80FE0,194.7229
"2023-11-30",A80FE0,197.1784
"2023-12-01",A80FE0,198.7745
"2023-12-04",A80FE0,197.1312
"2023-12-05",A80FE0,198.7178
"2023-12-06",A80FE0,199.0484
"2023-12-07",A80FE0,199.0106
"2023-12-08",A80FE0,194.9779
"2023-12-11",A80FE0,194.1751
"2023-12-12",A80FE0,193.6557
"2023-12-13",A80FE0,199.3128
"2023-12-14",A80FE0,200.38
"2023-12-15",A80FE0,200.3611
"2023-12-18",A80FE0,198.9823
"2023-12-19",A80FE0,199.2751
"2023-12-20",A80FE0,199.3789
"2023-12-21",A80FE0,202.3728
"2023-12-22",A80FE0,203.2322
"2023-12-26",A80FE0,204.2239
"2023-12-27",A80FE0,206.299
"2023-12-28",A80FE0,206.7179
"2023-12-29",A80FE0,205.4994
"2024-01-02",A80FE0,208.2886
"2024-01-03",A80FE0,204.3667
"2024-01-04",A80FE0,205.0996
"2024-01-05",A80FE0,203.9764
"2024-01-08",A80FE0,205.6898
"2024-01-09",A80FE0,201.6727
"2024-01-10",A80FE0,198.9217
"2024-01-11",A80FE0,197.6652
"2024-01-12",A80FE0,199.3596
"2024-01-16",A80FE0,198.0459
"2024-01-17",A80FE0,195.095
"2024-01-18",A80FE0,194.105
"2024-01-19",A80FE0,194.0669
"2024-01-22",A80FE0,194.2097
"2024-01-23",A80FE0,192.5344
"2024-01-24",A80FE0,187.2988
"2024-01-25",A80FE0,190.5829
"2024-01-26",A80FE0,187.8033
"2024-01-29",A80FE0,189.5358
"2024-01-30",A80FE0,186.1565
"2024-01-31",A80FE0,186.2422
"2024-02-01",A80FE0,188.8504
"2024-02-02",A80FE0,184.2051
"2024-02-05",A80FE0,180.3594
"2024-02-06",A80FE0,182.4536
"2024-02-07",A80FE0,184.3098
"2024-02-08",A80FE0,184.3288
"2024-02-09",A80FE0,185.0904
"2024-02-12",A80FE0,182.5488
"2024-02-13",A80FE0,179.3599
"2024-02-14",A80FE0,179.4265
"2024-02-15",A80FE0,180.3498
"2024-02-16",A80FE0,178.1319
"2024-02-20",A80FE0,179.3408
"2024-02-21",A80FE0,179.1695
"2024-02-22",A80FE0,178.9696
"2024-02-23",A80FE0,180.7972
"2024-02-26",A80FE0,178.6935
"2024-02-27",A80FE0,177.7035
"2024-02-28",A80FE0,184.4431
"2024-02-29",A80FE0,189.2978
"2024-03-01",A80FE0,192.0584
"2024-03-04",A80FE0,196.2373
"2024-03-05",A80FE0,195.5424
"2024-03-06",A80FE0,196.104
"2024-03-07",A80FE0,194.8856
"2024-03-08",A80FE0,197.3415
"2024-03-11",A80FE0,196.8085
"2024-03-12",A80FE0,194.362
"2024-03-13",A80FE0,192.62
"2024-03-14",A80FE0,189.612
"2024-03-15",A80FE0,187.8509
"2024-03-18",A80FE0,186.4897
"2024-03-19",A80FE0,187.1751
"2024-03-20",A80FE0,185.2712
"2024-03-21",A80FE0,184.6144
"2024-03-22",A80FE0,183.5197
"2024-03-25",A80FE0,186.1565
"2024-03-26",A80FE0,184.7667
"2024-03-27",A80FE0,187.889
"2024-03-28",A80FE0,188.0889
"2024-04-01",A80FE0,183.7291
"2024-04-02",A80FE0,182.9391
"2024-04-03",A80FE0,183.0628
"2024-04-04",A80FE0,181.1495
"2024-04-05",A80FE0,181.0257
"2024-04-08",A80FE0,179.1599
"2024-04-09",A80FE0,183.5388
"2024-04-10",A80FE0,173.2105
"2024-04-11",A80FE0,171.5777
"2024-04-12",A80FE0,172.1155
"2024-04-15",A80FE0,171.0782
"2024-04-16",A80FE0,165.4019
"2024-04-17",A80FE0,165.2194
"2024-04-18",A80FE0,164.2397
"2024-04-19",A80FE0,164.5279
"2024-04-22",A80FE0,165.4883
"2024-04-23",A80FE0,167.294
"2024-04-24",A80FE0,166.4968
"2024-04-25",A80FE0,166.0646
"2024-04-26",A80FE0,164.9024
"2024-04-29",A80FE0,168.072
"2024-04-30",A80FE0,164.7776
"2024-05-01",A80FE0,169.8488
"2024-05-02",A80FE0,172.5382
"2024-05-03",A80FE0,174.5551
"2024-05-06",A80FE0,171.6257
"2024-05-07",A80FE0,174.1133
"2024-05-08",A80FE0,174.1613
"2024-05-09",A80FE0,179.0021
"2024-05-10",A80FE0,177.1964
"2024-05-13",A80FE0,177.6863
"2024-05-14",A80FE0,179.5688
"2024-05-15",A80FE0,184.4287
"2024-05-16",A80FE0,187.2333
"2024-05-17",A80FE0,186.8203
"2024-05-20",A80FE0,184.179
"2024-05-21",A80FE0,186.4553
"2024-05-22",A80FE0,183.7756
"2024-05-23",A80FE0,179.223
"2024-05-24",A80FE0,178.5795
"2024-05-28",A80FE0,177.7151
"2024-05-29",A80FE0,177.9936
"2024-05-30",A80FE0,183.2377
"2024-05-31",A80FE0,188.0017
"2023-03-01",A8CBDA,107.7472
"2023-03-02",A8CBDA,107.2034
"2023-03-03",A8CBDA,109.4931
"2023-03-06",A8CBDA,108.7108
"2023-03-07",A8CBDA,106.2685
"2023-03-08",A8CBDA,105.5148
"2023-03-09",A8CBDA,100.7828
"2023-03-10",A8CBDA,97.4438
"2023-03-13",A8CBDA,93.0362
"2023-03-14",A8CBDA,96.7759
"2023-03-15",A8CBDA,91.8246
"2023-03-16",A8CBDA,91.09
"2023-03-17",A8CBDA,87.999
"2023-03-20",A8CBDA,89.5063
"2023-03-21",A8CBDA,93.8185
"2023-03-22",A8CBDA,90.4222
"2023-03-23",A8CBDA,89.2678
"2023-03-24",A8CBDA,88.5809
"2023-03-27",A8CBDA,90.0501
"2023-03-28",A8CBDA,89.8307
"2023-03-29",A8CBDA,93.1888
"2023-03-30",A8CBDA,93.6086
"2023-03-31",A8CBDA,94.2955
"2023-04-03",A8CBDA,94.2764
"2023-04-04",A8CBDA,94.0474
"2023-04-05",A8CBDA,92.9217
"2023-04-06",A8CBDA,92.5592
"2023-04-10",A8CBDA,93.6563
"2023-04-11",A8CBDA,95.7838
"2023-04-12",A8CBDA,94.5912
"2023-04-13",A8CBDA,95.8696
"2023-04-14",A8CBDA,96.5184
"2023-04-17",A8CBDA,97.9399
"2023-04-18",A8CBDA,98.8653
"2023-04-19",A8CBDA,100.8973
"2023-04-20",A8CBDA,100.344
"2023-04-21",A8CBDA,100.6684
"2023-04-24",A8CBDA,99.6857
"2023-04-25",A8CBDA,97.1003
"2023-04-26",A8CBDA,96.5279
"2023-04-27",A8CBDA,97.3007
"2023-04-28",A8CBDA,98.7126
"2023-05-01",A8CBDA,95.0301
"2023-05-02",A8CBDA,90.8419
"2023-05-03",A8CBDA,91.3762
"2023-05-04",A8CBDA,88.1898
"2023-05-05",A8CBDA,91.5479
"2023-05-08",A8CBDA,92.3874
"2023-05-09",A8CBDA,92.2443
"2023-05-10",A8CBDA,90.966
"2023-05-11",A8CBDA,91.4239
"2023-05-12",A8CBDA,90.8515
"2023-05-15",A8CBDA,92.5783
"2023-05-16",A8CBDA,91.8818
"2023-05-17",A8CBDA,94.057
"2023-05-18",A8CBDA,95.9841
"2023-05-19",A8CBDA,96.1081
"2023-05-22",A8CBDA,96.4134
"2023-05-23",A8CBDA,97.2148
"2023-05-24",A8CBDA,95.5049
"2023-05-25",A8CBDA,95.9468
"2023-05-26",A8CBDA,98.3291
"2023-05-30",A8CBDA,99.2513
"2023-05-31",A8CBDA,98.6942
"2023-06-01",A8CBDA,101.1822
"2023-06-02",A8CBDA,104.7941
"2023-06-05",A8CBDA,104.7461
"2023-06-06",A8CBDA,107.9065
"2023-06-07",A8CBDA,108.6462
"2023-06-08",A8CBDA,109.1169
"2023-06-09",A8CBDA,109.6452
"2023-06-12",A8CBDA,110.2985
"2023-06-13",A8CBDA,113.0842
"2023-06-14",A8CBDA,112.5271
"2023-06-15",A8CBDA,112.6424
"2023-06-16",A8CBDA,110.7788
"2023-06-20",A8CBDA,110.9805
"2023-06-21",A8CBDA,111.7202
"2023-06-22",A8CBDA,110.9325
"2023-06-23",A8CBDA,110.8748
"2023-06-26",A8CBDA,110.9036
"2023-06-27",A8CBDA,112.7
"2023-06-28",A8CBDA,112.7865
"2023-06-29",A8CBDA,113.2572
"2023-06-30",A8CBDA,112.2485
"2023-07-03",A8CBDA,113.4397
"2023-07-05",A8CBDA,111.7202
"2023-07-06",A8CBDA,111.0862
"2023-07-07",A8CBDA,112.335
"2023-07-10",A8CBDA,113.8239
"2023-07-11",A8CBDA,114.7845
"2023-07-12",A8CBDA,114.4291
"2023-07-13",A8CBDA,114.9671
"2023-07-14",A8CBDA,113.8912
"2023-07-17",A8CBDA,115.6299
"2023-07-18",A8CBDA,116.9075
"2023-07-19",A8CBDA,117.0516
"2023-07-20",A8CBDA,98.4156
"2023-07-21",A8CBDA,100.9708
"2023-07-24",A8CBDA,104.5539
"2023-07-25",A8CBDA,103.7086
"2023-07-26",A8CBDA,102.2965
"2023-07-27",A8CBDA,100.0774
"2023-07-28",A8CBDA,100.5482
"2023-07-31",A8CBDA,101.3935
"2023-08-01",A8CBDA,100.6922
"2023-08-02",A8CBDA,99.088
"2023-08-03",A8CBDA,98.5501
"2023-08-04",A8CBDA,98.3291
"2023-08-07",A8CBDA,98.8863
"2023-08-08",A8CBDA,100.5193
"2023-08-09",A8CBDA,100.2504
"2023-08-10",A8CBDA,99.5203
"2023-08-11",A8CBDA,99.4819
"2023-08-14",A8CBDA,98.6077
"2023-08-15",A8CBDA,89.2993
"2023-08-16",A8CBDA,86.7056
"2023-08-17",A8CBDA,88.7421
"2023-08-18",A8CBDA,89.6643
"2023-08-21",A8CBDA,88.4059
"2023-08-22",A8CBDA,85.5048
"2023-08-23",A8CBDA,85.7759
"2023-08-24",A8CBDA,86.3085
"2023-08-25",A8CBDA,85.9212
"2023-08-28",A8CBDA,86.6861
"2023-08-29",A8CBDA,87.48
"2023-08-30",A8CBDA,86.87
"2023-08-31",A8CBDA,87.2089
"2023-09-01",A8CBDA,89.1357
"2023-09-05",A8CBDA,88.8937
"2023-09-06",A8CBDA,88.6032
"2023-09-07",A8CBDA,86.5505
"2023-09-08",A8CBDA,86.7248
"2023-09-11",A8CBDA,86.7829
"2023-09-12",A8CBDA,86.3085
"2023-09-13",A8CBDA,85.8534
"2023-09-14",A8CBDA,87.2186
"2023-09-15",A8CBDA,86.8894
"2023-09-18",A8CBDA,85.6598
"2023-09-19",A8CBDA,85.989
"2023-09-20",A8CBDA,85.8437
"2023-09-21",A8CBDA,84.769
"2023-09-22",A8CBDA,84.4204
"2023-09-25",A8CBDA,84.7883
"2023-09-26",A8CBDA,84.1009
"2023-09-27",A8CBDA,82.5517
"2023-09-28",A8CBDA,83.5877
"2023-09-29",A8CBDA,83.8782
"2023-10-02",A8CBDA,87.9448
"2023-10-03",A8CBDA,84.4882
"2023-10-04",A8CBDA,84.5753
"2023-10-05",A8CBDA,84.3817
"2023-10-06",A8CBDA,85.8728
"2023-10-09",A8CBDA,87.1315
"2023-10-10",A8CBDA,88.4386
"2023-10-11",A8CBDA,87.877
"2023-10-12",A8CBDA,87.848
"2023-10-13",A8CBDA,86.5602
"2023-10-16",A8CBDA,87.9351
"2023-10-17",A8CBDA,90.0652
"2023-10-18",A8CBDA,88.9324
"2023-10-19",A8CBDA,81.903
"2023-10-20",A8CBDA,79.5792
"2023-10-23",A8CBDA,79.7535
"2023-10-24",A8CBDA,78.4948
"2023-10-25",A8CBDA,78.0397
"2023-10-26",A8CBDA,78.2528
"2023-10-27",A8CBDA,77.9332
"2023-10-30",A8CBDA,78.5626
"2023-10-31",A8CBDA,79.4727
"2023-11-01",A8CBDA,79.9665
"2023-11-02",A8CBDA,82.4936
"2023-11-03",A8CBDA,84.4107
"2023-11-06",A8CBDA,83.7717
"2023-11-07",A8CBDA,82.1644
"2023-11-08",A8CBDA,81.6609
"2023-11-09",A8CBDA,80.2376
"2023-11-10",A8CBDA,80.8573
"2023-11-13",A8CBDA,81.1478
"2023-11-14",A8CBDA,82.9487
"2023-11-15",A8CBDA,82.939
"2023-11-16",A8CBDA,81.5254
"2023-11-17",A8CBDA,83.6361
"2023-11-20",A8CBDA,84.188
"2023-11-21",A8CBDA,83.8854
"2023-11-22",A8CBDA,84.4028
"2023-11-24",A8CBDA,84.6956
"2023-11-27",A8CBDA,83.3974
"2023-11-28",A8CBDA,85.1348
"2023-11-29",A8CBDA,86.7649
"2023-11-30",A8CBDA,90.7767
"2023-12-01",A8CBDA,93.334
"2023-12-04",A8CBDA,92.4751
"2023-12-05",A8CBDA,96.7113
"2023-12-06",A8CBDA,98.2926
"2023-12-07",A8CBDA,99.8836
"2023-12-08",A8CBDA,100.8304
"2023-12-11",A8CBDA,100.8304
"2023-12-12",A8CBDA,100.2838
"2023-12-13",A8CBDA,103.2804
"2023-12-14",A8CBDA,105.1448
"2023-12-15",A8CBDA,103.4952
"2023-12-18",A8CBDA,104.2956
"2023-12-19",A8CBDA,106.3551
"2023-12-20",A8CBDA,105.0471
"2023-12-21",A8CBDA,108.5025
"2023-12-22",A8CBDA,108.3366
"2023-12-26",A8CBDA,108.9808
"2023-12-27",A8CBDA,109.5567
"2023-12-28",A8CBDA,109.8788
"2023-12-29",A8CBDA,109.7129
"2024-01-02",A8CBDA,109.6543
"2024-01-03",A8CBDA,108.0926
"2024-01-04",A8CBDA,107.6924
"2024-01-05",A8CBDA,109.176
"2024-01-08",A8CBDA,110.1424
"2024-01-09",A8CBDA,108.7563
"2024-01-10",A8CBDA,108.3756
"2024-01-11",A8CBDA,108.5708
"2024-01-12",A8CBDA,106.9115
"2024-01-16",A8CBDA,107.0384
"2024-01-17",A8CBDA,106.1404
"2024-01-18",A8CBDA,94.681
"2024-01-19",A8CBDA,95.0031
"2024-01-22",A8CBDA,97.2677
"2024-01-23",A8CBDA,98.0388
"2024-01-24",A8CBDA,98.8001
"2024-01-25",A8CBDA,101.2599
"2024-01-26",A8CBDA,104.3639
"2024-01-29",A8CBDA,103.5342
"2024-01-30",A8CBDA,105.6523
"2024-01-31",A8CBDA,102.9973
"2024-02-01",A8CBDA,104.0125
"2024-02-02",A8CBDA,104.442
"2024-02-05",A8CBDA,104.0808
"2024-02-06",A8CBDA,103.134
"2024-02-07",A8CBDA,103.7392
"2024-02-08",A8CBDA,106.238
"2024-02-09",A8CBDA,106.5699
"2024-02-12",A8CBDA,107.8583
"2024-02-13",A8CBDA,105.7987
"2024-02-14",A8CBDA,106.5015
"2024-02-15",A8CBDA,108.073
"2024-02-16",A8CBDA,107.8485
"2024-02-20",A8CBDA,121.4455
"2024-02-21",A8CBDA,118.4908
"2024-02-22",A8CBDA,117.8528
"2024-02-23",A8CBDA,119.4725
"2024-02-26",A8CBDA,119.7179
"2024-02-27",A8CBDA,120.3952
"2024-02-28",A8CBDA,120.9842
"2024-02-29",A8CBDA,118.481
"2024-03-01",A8CBDA,118.589
"2024-03-04",A8CBDA,117.8626
"2024-03-05",A8CBDA,119.0406
"2024-03-06",A8CBDA,117.2049
"2024-03-07",A8CBDA,119.286
"2024-03-08",A8CBDA,119.0307
"2024-03-11",A8CBDA,119.6786
"2024-03-12",A8CBDA,122.4566
"2024-03-13",A8CBDA,123.6443
"2024-03-14",A8CBDA,121.5633
"2024-03-15",A8CBDA,118.0295
"2024-03-18",A8CBDA,118.1669
"2024-03-19",A8CBDA,119.0111
"2024-03-20",A8CBDA,123.4578
"2024-03-21",A8CBDA,124.8419
"2024-03-22",A8CBDA,123.448
"2024-03-25",A8CBDA,122.9572
"2024-03-26",A8CBDA,123.1143
"2024-03-27",A8CBDA,125.6468
"2024-03-28",A8CBDA,128.68
"2024-04-01",A8CBDA,127.0015
"2024-04-02",A8CBDA,125.4603
"2024-04-03",A8CBDA,124.5572
"2024-04-04",A8CBDA,122.702
"2024-04-05",A8CBDA,123.5462
"2024-04-08",A8CBDA,123.3989
"2024-04-09",A8CBDA,123.0357
"2024-04-10",A8CBDA,121.0234
"2024-04-11",A8CBDA,120.6798
"2024-04-12",A8CBDA,118.6872
"2024-04-15",A8CBDA,119.0798
"2024-04-16",A8CBDA,117.3718
"2024-04-17",A8CBDA,117.6859
"2024-04-18",A8CBDA,121.9854
"2024-04-19",A8CBDA,123.0455
"2024-04-22",A8CBDA,124.3511
"2024-04-23",A8CBDA,126.864
"2024-04-24",A8CBDA,126.6481
"2024-04-25",A8CBDA,123.3597
"2024-04-26",A8CBDA,125.3523
"2024-04-29",A8CBDA,125.6468
"2024-04-30",A8CBDA,124.4002
"2024-05-01",A8CBDA,121.3081
"2024-05-02",A8CBDA,122.221
"2024-05-03",A8CBDA,122.7412
"2024-05-06",A8CBDA,123.0554
"2024-05-07",A8CBDA,121.3375
"2024-05-08",A8CBDA,121.2983
"2024-05-09",A8CBDA,121.7596
"2024-05-10",A8CBDA,121.1314
"2024-05-13",A8CBDA,121.8872
"2024-05-14",A8CBDA,122.113
"2024-05-15",A8CBDA,124.4002
"2024-05-16",A8CBDA,122.5155
"2024-05-17",A8CBDA,123.1143
"2024-05-20",A8CBDA,122.3191
"2024-05-21",A8CBDA,122.8787
"2024-05-22",A8CBDA,122.7109
"2024-05-23",A8CBDA,121.2302
"2024-05-24",A8CBDA,121.6349
"2024-05-28",A8CBDA,120.2529
"2024-05-29",A8CBDA,120.1147
"2024-05-30",A8CBDA,119.552
"2024-05-31",A8CBDA,121.0821
"2023-03-01",AA5C8E,14.7081
"2023-03-02",AA5C8E,14.8785
"2023-03-03",AA5C8E,15.0404
"2023-03-06",AA5C8E,15.0148
"2023-03-07",AA5C8E,14.7848
"2023-03-08",AA5C8E,14.7592
"2023-03-09",AA5C8E,14.6058
"2023-03-10",AA5C8E,14.2905
"2023-03-13",AA5C8E,14.3587
"2023-03-14",AA5C8E,14.4354
"2023-03-15",AA5C8E,14.1286
"2023-03-16",AA5C8E,14.103
"2023-03-17",AA5C8E,13.873
"2023-03-20",AA5C8E,14.086
"2023-03-21",AA5C8E,14.3331
"2023-03-22",AA5C8E,14.1627
"2023-03-23",AA5C8E,13.9667
"2023-03-24",AA5C8E,14.3076
"2023-03-27",AA5C8E,14.3928
"2023-03-28",AA5C8E,14.5376
"2023-03-29",AA5C8E,14.6995
"2023-03-30",AA5C8E,14.7422
"2023-03-31",AA5C8E,14.9211
"2023-04-03",AA5C8E,15.0489
"2023-04-04",AA5C8E,14.8955
"2023-04-05",AA5C8E,15.0915
"2023-04-06",AA5C8E,15.0915
"2023-04-10",AA5C8E,15.1256
"2023-04-11",AA5C8E,15.2449
"2023-04-12",AA5C8E,15.1853
"2023-04-13",AA5C8E,15.1427
"2023-04-14",AA5C8E,15.1768
"2023-04-17",AA5C8E,15.1512
"2023-04-18",AA5C8E,15.083
"2023-04-19",AA5C8E,14.9978
"2023-04-20",AA5C8E,14.7848
"2023-04-21",AA5C8E,14.8018
"2023-04-24",AA5C8E,15.0148
"2023-04-25",AA5C8E,14.8359
"2023-04-26",AA5C8E,14.6655
"2023-04-27",AA5C8E,14.7592
"2023-04-28",AA5C8E,14.8567
"2023-05-01",AA5C8E,14.8133
"2023-05-02",AA5C8E,14.4495
"2023-05-03",AA5C8E,14.3456
"2023-05-04",AA5C8E,14.4149
"2023-05-05",AA5C8E,14.7614
"2023-05-08",AA5C8E,14.6401
"2023-05-09",AA5C8E,14.5968
"2023-05-10",AA5C8E,14.5448
"2023-05-11",AA5C8E,14.4668
"2023-05-12",AA5C8E,14.5535
"2023-05-15",AA5C8E,14.4668
"2023-05-16",AA5C8E,14.1203
"2023-05-17",AA5C8E,14.2503
"2023-05-18",AA5C8E,14.3109
"2023-05-19",AA5C8E,14.3109
"2023-05-22",AA5C8E,14.3196
"2023-05-23",AA5C8E,14.3282
"2023-05-24",AA5C8E,14.2936
"2023-05-25",AA5C8E,14.051
"2023-05-26",AA5C8E,14.0424
"2023-05-30",AA5C8E,13.9904
"2023-05-31",AA5C8E,13.9557
"2023-06-01",AA5C8E,14.0857
"2023-06-02",AA5C8E,14.5101
"2023-06-05",AA5C8E,14.5188
"2023-06-06",AA5C8E,14.5968
"2023-06-07",AA5C8E,14.926
"2023-06-08",AA5C8E,15.0039
"2023-06-09",AA5C8E,14.7527
"2023-06-12",AA5C8E,14.6314
"2023-06-13",AA5C8E,14.7527
"2023-06-14",AA5C8E,14.6401
"2023-06-15",AA5C8E,14.7354
"2023-06-16",AA5C8E,14.7614
"2023-06-20",AA5C8E,14.4322
"2023-06-21",AA5C8E,14.4149
"2023-06-22",AA5C8E,14.2849
"2023-06-23",AA5C8E,14.1376
"2023-06-26",AA5C8E,14.3282
"2023-06-27",AA5C8E,14.5535
"2023-06-28",AA5C8E,14.7354
"2023-06-29",AA5C8E,14.9
"2023-06-30",AA5C8E,14.9173
"2023-07-03",AA5C8E,14.9433
"2023-07-05",AA5C8E,14.796
"2023-07-06",AA5C8E,14.6054
"2023-07-07",AA5C8E,14.6574
"2023-07-10",AA5C8E,14.6834
"2023-07-11",AA5C8E,14.9433
"2023-07-12",AA5C8E,15.1945
"2023-07-13",AA5C8E,15.2465
"2023-07-14",AA5C8E,14.9086
"2023-07-17",AA5C8E,14.8393
"2023-07-18",AA5C8E,14.9693
"2023-07-19",AA5C8E,14.9779
"2023-07-20",AA5C8E,15.2811
"2023-07-21",AA5C8E,15.4197
"2023-07-24",AA5C8E,15.6883
"2023-07-25",AA5C8E,15.645
"2023-07-26",AA5C8E,15.5497
"2023-07-27",AA5C8E,15.4197
"2023-07-28",AA5C8E,15.4637
"2023-07-31",AA5C8E,15.587
"2023-08-01",AA5C8E,15.4549
"2023-08-02",AA5C8E,15.2789
"2023-08-03",AA5C8E,15.3669
"2023-08-04",AA5C8E,15.2789
"2023-08-07",AA5C8E,15.2965
"2023-08-08",AA5C8E,15.3845
"2023-08-09",AA5C8E,15.4461
"2023-08-10",AA5C8E,15.4373
"2023-08-11",AA5C8E,15.6486
"2023-08-14",AA5C8E,15.5518
"2023-08-15",AA5C8E,15.2789
"2023-08-16",AA5C8E,15.1469
"2023-08-17",AA5C8E,15.2613
"2023-08-18",AA5C8E,15.3405
"2023-08-21",AA5C8E,15.2789
"2023-08-22",AA5C8E,15.1821
"2023-08-23",AA5C8E,15.1909
"2023-08-24",AA5C8E,15.1645
"2023-08-25",AA5C8E,15.2613
"2023-08-28",AA5C8E,15.2789
"2023-08-29",AA5C8E,15.3581
"2023-08-30",AA5C8E,15.3493
"2023-08-31",AA5C8E,15.1557
"2023-09-01",AA5C8E,15.0853
"2023-09-05",AA5C8E,15.0237
"2023-09-06",AA5C8E,14.6364
"2023-09-07",AA5C8E,14.6012
"2023-09-08",AA5C8E,14.786
"2023-09-11",AA5C8E,14.6716
"2023-09-12",AA5C8E,15.0765
"2023-09-13",AA5C8E,15.1029
"2023-09-14",AA5C8E,15.2349
"2023-09-15",AA5C8E,15.0237
"2023-09-18",AA5C8E,14.9797
"2023-09-19",AA5C8E,14.9005
"2023-09-20",AA5C8E,14.8389
"2023-09-21",AA5C8E,14.5748
"2023-09-22",AA5C8E,14.61
"2023-09-25",AA5C8E,14.742
"2023-09-26",AA5C8E,14.4956
"2023-09-27",AA5C8E,14.6628
"2023-09-28",AA5C8E,14.6716
"2023-09-29",AA5C8E,14.5924
"2023-10-02",AA5C8E,14.2228
"2023-10-03",AA5C8E,14.17
"2023-10-04",AA5C8E,14.1084
"2023-10-05",AA5C8E,14.2228
"2023-10-06",AA5C8E,14.3108
"2023-10-09",AA5C8E,14.7508
"2023-10-10",AA5C8E,14.8037
"2023-10-11",AA5C8E,14.8301
"2023-10-12",AA5C8E,14.8829
"2023-10-13",AA5C8E,15.0589
"2023-10-16",AA5C8E,15.2085
"2023-10-17",AA5C8E,15.2525
"2023-10-18",AA5C8E,15.0853
"2023-10-19",AA5C8E,14.9709
"2023-10-20",AA5C8E,14.9533
"2023-10-23",AA5C8E,14.9445
"2023-10-24",AA5C8E,14.8301
"2023-10-25",AA5C8E,14.7772
"2023-10-26",AA5C8E,14.698
"2023-10-27",AA5C8E,14.4076
"2023-10-30",AA5C8E,14.4434
"2023-10-31",AA5C8E,14.5061
"2023-11-01",AA5C8E,14.6404
"2023-11-02",AA5C8E,15.1329
"2023-11-03",AA5C8E,15.106
"2023-11-06",AA5C8E,14.9269
"2023-11-07",AA5C8E,14.8195
"2023-11-08",AA5C8E,14.6315
"2023-11-09",AA5C8E,14.515
"2023-11-10",AA5C8E,14.721
"2023-11-13",AA5C8E,14.7926
"2023-11-14",AA5C8E,15.0434
"2023-11-15",AA5C8E,15.1508
"2023-11-16",AA5C8E,15.0613
"2023-11-17",AA5C8E,15.1866
"2023-11-20",AA5C8E,15.1687
"2023-11-21",AA5C8E,15.3299
"2023-11-22",AA5C8E,15.4821
"2023-11-24",AA5C8E,15.5358
"2023-11-27",AA5C8E,15.5
"2023-11-28",AA5C8E,15.4821
"2023-11-29",AA5C8E,15.509
"2023-11-30",AA5C8E,15.7328
"2023-12-01",AA5C8E,15.894
"2023-12-04",AA5C8E,15.9836
"2023-12-05",AA5C8E,15.6702
"2023-12-06",AA5C8E,15.697
"2023-12-07",AA5C8E,15.6702
"2023-12-08",AA5C8E,15.8493
"2023-12-11",AA5C8E,15.7328
"2023-12-12",AA5C8E,15.4194
"2023-12-13",AA5C8E,15.6523
"2023-12-14",AA5C8E,15.8403
"2023-12-15",AA5C8E,15.6612
