date,0157B1,03B8CF,55018,61366,0624BE,063384,067779,06EF42,07EC43,095294
2015-03-06,18.9599,96.1109,64.9864,72.77,16.1241,59.3105,37.9288,23.1747,54.8623,56.1652
2015-03-09,18.8836,97.2863,65694,71.39,16.5637,58.9141,38.4328,23.2102,55.1384,56.3856
2015-03-10,18.4322,94.8829,63.9496,70.0,16.7957,58.5324,37.6469,22.9445,54.0075,54.9009
2015-03-11,18.2755,94573,64.3693,70.92,17.1153,57.8864,37.4504,23.0153,54.1811,54.3627
2015-03-12,18.6681,96.1752,67.0188,69.99,16.9074,58.4737,38689,23.5555,54898,55.5454
2015-03-13,18.4855,95.1636,65.8257,68.42,16.7156,58.2901,38.7232,23.3341,54.4483,54.95
2015-03-16,18.6237,97.1927,67.0352,68.37,16.3959,58.3782,39.5518,23.5732,55.2363,55.0315
2015-03-17,18.5524,96.0349,67.0599,68.25,16.5398,57.9598,39.0137,23343,55.4323,54.4036
2015-03-18,18.7127,97.3448,67.1586,69.21,16.5479,58.7673,39.9106,23.9983,56.8036,54.7053
2015-03-19,18.6182,96.8711,66.3358,69.04,17.0594,58.0112,39.8765,23.8655,57.2088,54.4688
2015-03-20,18.8801,97.3565,66.7555,67.61,17483,58.8627,40.0473,24202,57044,54.4279
2015-03-23,18.7115,97.1459,66.8542,65.93,17.9467,59.4866,39.3468,24016,56.9149,54.2486
2015-03-24,18.6606,97257,65.9409,61.74,17.9548,58.6572,38.7745,24.2905,56.0734,53.6124
2015-03-25,18.5045,95.1402,64.8712,58.24,17.6911,58.3929,37.9288,23.83,54.4928,52495
2015-03-26,18.3244,95.0759,64.5997,55.53,17.5152,57.6222,37.9458,23.6352,55.6816,53.1557
2015-03-27,18.4845,95608,64.7149,53.28,17.3632,58.7746,40.2523,24.2905,56.1001,53.6451
2015-03-30,18.6856,97.0992,65.1674,52.67,17.5391,60.0445,40.7649,24.8041,56.4029,54.1997
2015-03-31,18.5613,96.4559,64.8547,51.82,17.6191,60.4556,40.8674,25.2203,55.5569,53.2453
2015-04-01,18.4693,95035,65.7187,53.85,17.7069,61.0428,40.5599,25.0167,55.1918,53.2046
2015-04-02,18.5688,95.1987,66.0807,52.69,17.7628,61.3805,40.9784,25.6897,55.7172,53.3269
2015-04-06,18.8078,96.7658,66089,53.71,17.9949,61.6447,40799,25424,55.5836,53286
2015-04-07,18.6766,97.1927,65.5541,51.06,17.4753,61.5052,41.6106,24.8219,55.2497,53.2453
2015-04-08,19.0153,97.2278,65982,51.83,17451,62.0337,41.5252,25.2735,55.6905,52.8375
2015-04-09,19132,97.5319,66.1219,52.23,17587,61.8943,41.4397,25.2203,56.2426,52.6008
2015-04-10,19.0876,97.6956,66.3276,51.67,17.3632,62.3274,41286,25.3355,55922,53.7103
2015-04-13,19.0731,96.9764,66.7225,52.31,17.4753,62.2613,40.8588,25.1318,54.9692,53343
2015-04-14,19.2103,97.0641,66.9365,52.65,17.0675,63.0467,40.5684,25.4506,55.7617,52.6826
2015-04-15,19.1275,97.3272,68146,52.64,18.1865,63.8248,40.1584,25.7163,56.1981,53.5635
2015-04-16,19.2567,97.0056,68.3024,51.91,18.2986,63.6046,40.3805,25.2026,55.6103,53702
2015-04-17,18.7339,94.5613,67.4713,50.98,17.6748,62.7971,40.1584,25.0344,54052,53.5063
2015-04-20,19.4298,96.1986,67.6277,52.13,17.8349,62.3347,39.7141,24.8307,54.4394,53.4574
2015-04-21,19.5131,95.9004,67.0846,52.66,17.6191,62.0778,39.7996,25.2912,54.6842,53.0657
2015-04-22,19.4443,96.2922,67.2738,53.05,17.7069,62.2833,39.8252,23.9363,54.5062,53.6939
2015-04-23,19.4538,93.3626,67.3561,52.36,18.2986,62.9146,39.5433,23157,54.4972,53.5472
2015-04-24,22.2028,92.9708,66.1877,53.3,18.2746,62.9807,39.6202,23529,53.1882,53.4736
2015-04-27,21.8766,92.3802,66.1219,54.53,18.1067,63.3624,39.1418,23.2544,52.9923,53.0741
2015-04-28,21.4151,92.5848,66.4263,54.83,18.1626,63.6119,38.8001,23.3784,53.7181,53.3349
2015-04-29,21.4181,91.7896,66.1219,55.22,17.6669,63.8835,37.9288,22.9711,53.3574,52.8619
2015-04-30,21.0395,91.4504,66.5251,54.72,17.9708,63.3991,37.5614,22.4929,52.1286,52.5685
2015-05-01,21.0939,92.2047,67.4137,54.7,17.9949,65.1681,38.0398,22.8382,52.6629,53.2046
2015-05-04,21.1024,92.9883,67.6852,54.06,17411,65.5351,37869,22.6877,55.9042,53.5389
2015-05-05,21.0101,92.3392,67.6935,54.01,17.3632,64.6176,37.0745,22298,54.3192,52.9761
2015-05-06,20.9058,92.1813,67.9979,53.75,17.3951,65.0653,37.1172,22.3777,53.9808,52.5113
2015-05-07,21.2939,92.7486,67.8148,54.0,17.7308,65.6966,37.9971,22.7762,54.5952,52.6744
2015-05-08,21.6336,93.9122,68.7573,53.88,17.5071,65.9976,39.4322,22.9534,56.1803,53.2699
2015-05-11,21.5917,93.5029,68.8814,53.48,17643,66.0269,39492,22.5283,55.8152,53.1799
2015-05-12,21.5004,93.6023,68.5506,52.62,17.2273,66.0489,39.1247,22.5283,55.3254,52405
2015-05-13,21.2934,94.3274,69.1625,53.05,17.4591,66.5187,39.0991,22.4417,55.0761,52.6173
2015-05-14,21.5633,95.4034,69.8405,54.04,16.9875,66.9592,40.4659,22.8945,56.8303,54.8766
2015-05-15,21.25,95.4911,69.4767,53.67,17.1231,67.6812,40.9186,23.3561,56.6077,55.2925
2015-05-18,21.2121,95.2396,69.9149,51.65,17.3314,67.7254,40.9272,23.4893,57.6495,55684
2015-05-19,21036,95.3858,70.6177,51.57,16.5799,67.3644,41.3116,23.7644,57.9078,55.1863
2015-05-20,21.1433,95.2711,70.5681,52.35,16.6358,67.9612,40805,23.8976,57.8811,56.4915
2015-05-21,21.5309,95.3652,70.3696,53.38,16.5959,67.5044,40.7019,23.8799,57.8544,56.2714
2015-05-22,21.3313,94.7297,70.2952,53.59,16.6438,67.2097,40659,23.6579,57.7119,55.8554
2015-05-26,21.2236,93.9117,69.4105,52.84,16.0762,66.6423,40.3155,23.3206,56.8303,55.0398
2015-05-27,21.5204,94.7532,69.9728,53.57,15.7084,67.3718,40.8651,23.4094,57.5961,56.4506
2015-05-28,21.2785,94665,69.6999,53.6,17.8271,67.4307,40.4873,23.3916,57.7386,56.5567
2015-05-29,21.4111,93.6116,69.0881,54.46,16512,68197,39.7831,23.1874,57.6317,55.9532
2015-06-01,21.4954,93.5528,68.9475,54.45,16.4556,67.5339,40.1695,23.4715,58.2373,55.4229
2015-06-02,21.4989,93.6116,69.4105,52.79,17.0686,67.2391,40.3842,23.3561,58.4154,55.6597
2015-06-03,21.7783,94.2472,69.6999,52.47,17.8913,67.2539,41.0626,23.4893,58.5044,56.1652
2015-06-04,21.4885,93182,68.7821,52.01,18.5367,66.4434,40.6933,23.2673,57.4091,55.2273
2015-06-05,21.2974,92.4347,70.2291,50.7,18.1091,66.3329,40.5731,23.2229,57.5249,55211
2015-06-08,21.1253,92.1464,70.2291,50.86,17.9801,66.0161,40.3756,23.0099,56.6255,54.6891
2015-06-09,21.2241,92.3759,70.75,51.0,17.9075,66.0971,40.5302,22.8945,56.7323,54.1832
2015-06-10,21488,93.5881,71.8744,52.32,18432,67.6002,40.3584,23.3295,57.7475,55.0398
2015-06-11,21.5977,94.0706,72478,52.93,18.2627,67.6517,41.0712,23.4537,57.4447,56.5896
2015-06-12,21.4456,92.9996,72.4036,52.55,18.19,67.5339,40.7191,23.7112,56.6433,55.2599
2015-06-15,21.1338,91.7227,72.3374,51.57,17.5285,67.1139,40.5559,23.6579,56.0823,53.9955
2015-06-16,21.3129,92.0875,72817,52.08,17.73,67.1655,40.7449,23.5336,55.8508,54.5991
2015-06-17,21.3403,92.3582,72.6268,52.61,17.9398,67.2907,40.8565,23.6047,55.2809,54.9009
2015-06-18,21918,93.9294,73189,51.94,17.9558,67.7623,41.7495,23.8088,56.3227,55.2436
2015-06-19,21695,93.5351,73.1064,53.07,18.0205,67.7549,42.0071,24.2261,55646,55.2273
2015-06-22,21.7633,93.9647,73.8505,52.16,18206,67.8875,42.8658,24.4835,56.2782,54.9826
2015-06-23,22.2472,94.0588,73.9001,52.08,18.8031,68.4106,42488,24.5101,56.3583,54.9009
2015-06-24,21.9903,92.7054,73.6603,51.31,18.5528,67.3791,42.7971,24.7853,56.1179,54.3954
2015-06-25,21.9534,91.7521,73.4619,51.26,18.8754,66.4729,42.9689,24.7321,56.7234,54.1179
2015-06-26,21.8536,92.4406,73.6355,50.15,19045,65.8982,43.4497,24.8297,56.8392,54.4524
2015-06-29,21.4426,90.5928,72.5524,48.51,17.8591,64.7341,42.0329,24.3148,54475,53.6287
2015-06-30,21.6536,90.7988,72.7343,48.16,17.3508,64.6899,42.4107,24.2882,54.3993,53.5389
2015-07-01,21.8182,91.5932,73.2552,48.45,17.4397,66.2076,42.6168,24.4658,55.3165,53.7673
2015-07-02,21.8342,91.4343,73.0237,48.9,17.0364,65.9571,42.8143,24.4924,53.9006,53.9142
2015-07-06,21.7508,91.2578,72.5524,48.41,17.0766,63.4521,42385,24.4658,53.3931,53.9142
2015-07-07,21.7848,91.4638,72.6681,48.21,17.3832,64.1152,43.1063,24.9451,53.6914,54.0772
2015-07-08,21.4346,89.8632,71.2791,47.75,17238,63.1205,42.0157,24.4569,52.5649,53.1964
2015-07-09,21.6685,90.4752,71709,49.55,17.3913,63.0689,42.2476,24.5634,52.9745,53.4167
2015-07-10,22.1235,91.1813,72.4862,49.6,17.6012,63.1573,43.4326,25025,53.1704,54.4363
2015-07-13,22.7251,92.0758,73.6107,50.29,17.9479,63.6657,44.5059,25096,53.6335,54.95
2015-07-14,23.2239,92.2582,73.6024,49.98,18.2464,64.1962,44.8236,25.1582,53.9719,54.9173
2015-07-15,23.0054,91.7992,74.4954,50.23,17.7785,63.8794,44.5145,24519,54.1856,55.3823
2015-07-16,23.7182,92.4877,75.2064,49.65,18.0528,64.8151,44.8322,24448,54.4705,55.3006
2015-07-17,24.0938,92.2052,75.2313,48.55,17.5364,64.9109,44.7378,24.0929,53.9541,55.0561
2015-07-20,24.3477,92.4582,75.6033,48.52,17375,64.6604,44.7807,23.8443,53865,54.9991
2015-07-21,24.3428,91.6579,75.8266,48.42,16.9072,63.7247,44.6176,24.0663,54.8178,54.2486
2015-07-22,24.3562,91452,75.7769,48.98,16.9637,64.4836,44.9696,24.7321,55.3788,54.3467
2015-07-23,24.0524,87.9742,75.0494,49.23,16.8913,64.1962,44.4887,24.3503,55.4412,54281
2015-07-24,26.4089,87.8742,65.2021,48.3,16.3831,63.5699,43.8963,23.7289,54.8534,53.3921
2015-07-27,26.5082,87.5093,64.9954,47.65,16.1006,63.0395,43.6644,23.7378,54.0965,52.6826
2015-07-28,26.2398,88.9216,65.0284,46.97,15899,63.7983,44.0852,24.4924,54.4705,52.8783
2015-07-29,26.3879,89.1217,65.8304,47.27,16.0603,63.0763,44.7378,25.3712,55.4412,53.0493
2015-07-30,26775,89.1923,67.3848,47.13,16.0522,59.8639,44.5489,26.1613,56207,53.0086
2015-07-31,26.7446,89057,67.2195,46.36,16.2055,58.8324,45.7596,26.3566,56.1892,53.3676
2015-08-03,26.6887,88.3391,67.4923,45.37,15.6812,58.8029,44.8408,26.3477,55.9933,53221
2015-08-04,26.5326,88.5038,67.2856,45.53,15.4313,58.2724,44.5403,25895,56.3583,53.1311
2015-08-05,26.7875,88.8628,67.6825,46.12,15.6812,57963,45.1929,25.5414,59.9648,53.3512
2015-08-06,26.4109,87833,67.4154,47.61,15.9313,56.9094,44.7292,25.4613,59.7333,51826
2015-08-07,26.0697,87.6153,67.1495,47.22,15.8265,56.1579,44.7635,25.3634,60.2141,52.9842
2015-08-10,26.1385,88.9981,68537,46.71,16.3831,56.7252,45.0126,25.8527,60.9443,53.3105
2015-08-11,26.3111,87374,67191,46.59,16.3831,56.1873,44.8151,26.1374,60.3566,52.3645
2015-08-12,26.2338,87.3975,66.9833,45.35,15.9474,56.9683,43.9306,26.6534,60.0805,54.4607
2015-08-13,26.4209,86.7385,67.0997,44.19,15.2617,56.4452,44.7464,27.2939,60.4991,54.1019
2015-08-14,26.5136,87.2563,67.5234,42.43,15.3424,56.2242,45.0297,27.2584,59.8134,55.0315
2015-08-17,26.6982,87.8212,67.8391,43.52,15.4633,56.4241,45.4161,27.7654,60.2408,55.2192
2015-08-18,26.6882,87.2739,67.5151,39375,14.4954,55.9502,45.3389,28.1658,60.41,55.2682
2015-08-19,26.5835,86.4355,66.5679,36915,14.1568,54.6025,45.1661,28.6551,59.6887,54.2565
2015-08-20,25.7285,84.9423,65.6706,39.78,13.7855,53.9879,43.1194,28.1658,58.5044,53221
2015-08-21,24.6655,84.1956,63.6599,41.8,13.2695,52544,41.7808,27.5875,55.9665,51.5242
2015-08-24,23.1141,82.1158,61.0926,41.46,13.9548,52.0035,40.14,26.2709,53.2773,49.3465
2015-08-25,23.2638,81.5588,60.0291,43.0,13.9307,51.0483,40.8827,25.1588,52.5204,48.8654
2015-08-26,24.9798,84569,62.1062,43.93,15.2536,51.5666,42.1867,26262,55.3521,50.5373
2015-08-27,25.8577,85.2682,64.2748,42.83,15.2132,53.1142,42.9553,26.9737,56.8125,51.0918
2015-08-28,25.8397,85.4519,64.2415,44.17,15.6374,53.7362,42.7481,26.8046,56.7413,51.3613
2015-08-31,25.5843,84.2253,64.5988,42.67,16.1917,53.6473,42.5149,27.0182,56.0467,50.5617
2015-09-01,24.7688,82.0684,61749,42.22,16.3465,52.1664,41.2627,26.3865,54524,49.0367
2015-09-02,25.4676,83692,62.5632,42.71,16.6565,52.5218,42.6962,27.2939,55.6905,49.8684
2015-09-03,25.1768,83.9883,63.2777,42.45,16632,52.4774,42.6617,27.8277,55.9754,50.2518
2015-09-04,24.8915,82.8624,62.1727,42.54,16.6729,51.8628,42.2558,27.0359,54987,49.4199
2015-09-08,25.8163,84.9897,63.8012,44.08,17.0396,52.3293,43.7671,28.0056,56.2515,50676
2015-09-09,25.7839,83.4668,63.0285,44.37,17276,51.6258,43.6376,27.5075,55.3254,49.9827
2015-09-10,26.0507,83.4194,63.0368,43.94,16.3059,51.9813,43.8016,27.3829,55.7706,50.5457
2015-09-11,26.4099,83.7038,62854,42.05,15.8982,51.5296,44.3716,27.8811,55.9131,50725
2015-09-14,26.0078,83.4372,62.9454,42.6,16.2896,51.7221,44.3716,27.9612,55.2809,50154
2015-09-15,26.0572,85.0904,63.4439,43.34,16.7216,52.5514,44.8552,27.8633,55.8953,50.9207
2015-09-16,26.3076,85.4459,64.2083,43.43,17.4633,53.0698,45.6584,28.0946,56.6522,51.1818
2015-09-17,26.8803,84.7052,63.0534,44.87,17.3901,52.8032,45.5461,28.6017,56.0022,50725
2015-09-18,26.9496,82732,61.1175,45.4,17.2353,52.3589,44.9675,28.1213,55.0582,49.6645
2015-09-21,27.3552,82.9809,61965,44.34,17.7976,52.6107,45.4943,27.3028,55.9398,50.0886
2015-09-22,26.8568,81784,61.2172,44.45,17.7814,51.6036,42.9985,26.6445,55085,49.6728
2015-09-23,26.7406,81.5706,61.0677,46.4,17.7976,51.4925,44.4753,26.8224,55.4323,49.6645
2015-09-24,26.6249,81.5232,60.7519,44.5,17.8875,52.2034,43.9398,27116,54426,49.3383
2015-09-25,26151,82.6965,61.5246,43.71,17912,52.6847,43.7844,27.2584,54.5774,50.0073
2015-09-28,25.1439,81.9973,59.9626,42.59,16.9827,51.1741,42.0054,26084,53.4643,48.8326
2015-09-29,24.7453,83.8757,59.4475,43.21,17219,53.6029,41.6513,25.6392,53.9452,48.7837
2015-09-30,25.5345,84006,60.2534,42.45,17276,54.2767,42.9208,26.1196,55.7528,50.0643
2015-10-01,25.9749,83.4313,60.6024,43.6,16.3141,54.3582,42.7567,26.3153,56.3405,50.0886
2015-10-02,26.5645,84.8534,60.5442,45.3,16.5911,55.2171,42.9726,26.4488,56.3405,50.8882
2015-10-05,27.1202,86.7021,62.5632,43.64,16.8848,55.5429,43508,27.6409,57979,51.5977
2015-10-06,26.8109,86.3881,62.4967,42.04,16.4198,55617,42.4544,26689,57.8633,51.4997
2015-10-07,27.0334,87425,62.2807,43.23,16.6399,56.3278,42.5322,27205,58.7626,51.8343
2015-10-08,26.5955,88.5746,62.3555,42.25,16.9662,56.7869,42.8517,27.2673,59.0921,52.4705
2015-10-09,26.9267,88.8235,61857,42.37,16.9827,57.1053,42.6272,27.2673,59.6086,52.7398
2015-10-12,27445,88.9183,61.6908,40.55,16.5911,57.1127,43.4908,27.5163,58.9407,53.0252
2015-10-13,27.3806,88.3554,61.4332,39.24,16.5666,57.3645,43.0676,27.0626,57.7386,52.7641
2015-10-14,27.1776,87.8872,60.2867,41.99,16.4119,57.2386,41.7636,26.0574,57.6584,52.4705
2015-10-15,28056,88.4028,61.9151,42.3,16.3709,57.1053,43.7067,26.6178,57792,52.2829
2015-10-16,28471,88.1124,62.0398,42.39,16.6399,57.5941,44.1298,26.7246,57792,52.4621
2015-10-19,28.5903,87.6976,62.0148,42455,17.0884,57.6163,44.7862,27.0182,57.9256,52.5192
2015-10-20,27.9782,88.3554,61965,42.56,17.6184,57.7125,44.6221,27.6854,58.0592,52813
2015-10-21,27.7233,88.7761,61.2172,43.44,17.2353,57.7199,44.4407,27.8722,57.8544,52.8865
2015-10-22,28.1293,92438,62.2641,46.32,17.3332,58.5641,45.2352,27.5341,60.9354,53751
2015-10-23,29.8812,92.3136,67.3988,45.79,16.8275,58801,46.2715,27.6943,61.2916,54.0855
2015-10-26,30.3591,92758,66.1774,46.23,16.9092,58.6826,46.2111,27.5075,60.9532,54.1344
2015-10-27,30.4788,92.8706,65.9115,46.96,16.4526,58.6529,46.4961,26.7424,60784,53.8814
2015-10-28,30.7826,93.6705,67.4154,47.74,17276,58.5863,46.0211,27.0626,62.1153,54.6809
2015-10-29,31254,93392,66.6344,47.5,17.0396,54.8617,46.7033,25.9595,61.3361,53.9794
2015-10-30,31.2216,93155,65.5543,46.73,17276,54025,46.7033,26.1908,60.6505,54.3137
2015-11-02,31.3438,94.7608,66651,46.86,17.2106,53.8028,46.2456,26.5555,60.9354,54.9745
2015-11-03,31.1921,94.0676,67.1994,47.3,18.0179,53.0253,45.7534,26.6623,60.6772,55.0479
2015-11-04,31.9723,94.1624,66.9252,48.38,18.4827,52.6033,45.5979,26.5111,59.5017,55.5454
2015-11-05,32.7056,94.2098,66.4229,47.94,18.9555,54.2915,45.6843,26.1552,59.8134,54.6481
2015-11-06,32.8912,94.3698,67.9843,46.21,18442,54.0324,46.0815,26.1552,61.4875,55.2599
2015-11-09,32.6976,93.3091,67.1744,46.54,17912,53.0253,45.3993,25.5947,60.5258,54.9991
2015-11-10,32.9066,93.3802,66281,48.6,18.3197,52.2775,45.8829,27.7121,60.6326,54.6809
2015-11-11,33.5835,94.2453,65.8551,49.86,17.4311,51.7517,45.6238,28486,60.4545,54.7297
2015-11-12,33.2019,92.6158,64611,50.7,17.1535,50.4041,45.0539,27.5697,59.76,54.1425
2015-11-13,32.0421,92.2306,64.2687,50.08,16.2242,50.6573,44.5271,27285,58.6825,52.8537
2015-11-16,32.3145,93.7476,65.0452,50.71,15.9226,50903,43.8448,27.9256,58.6469,56.0918
2015-11-17,32.0895,93.0484,63.7677,50.59,15.2784,49.1012,43.3785,27.8544,57.0885,57.4784
2015-11-18,33.0992,93.8744,65.3709,48.43,16.1021,49.5107,43.6913,28.3526,58.1126,57.5273
2015-11-19,32.9859,94.4649,66448,49.29,15.89,49.2352,44.7772,28.5216,58.0948,57.1277
2015-11-20,33.3441,94.8049,66.3478,49.31,19.8687,48.7811,44812,28.6729,57.9968,56.9239
2015-11-23,33.8699,94626,65.8134,48.89,20.4637,50903,44.6469,28.6996,57.2043,57.0544
2015-11-24,33.4788,94.0892,65.6547,48.0,21.4176,49.9202,43.7781,29.1266,57.5071,56.7362
2015-11-25,33.6878,94.0176,65.9971,48.1,21.7846,50.4562,44.2994,29.1979,57.4091,56.6547
2015-11-27,33584,94.2323,65.9637,49.72,21.9405,49.8904,44.1691,29.2247,57.6406,55.9695
2015-11-30,33162,93.3913,65.5545,50.26,21.0041,49.5926,43.8998,28.8144,57.5071,25.5541
2015-12-01,33.8733,93.5822,66.6484,50.64,21.1521,49.0714,44.7077,29.4566,58.0592,25.5541
2015-12-02,33.7212,92.8664,65.7716,51.02,20.7333,48.7141,44.4645,28.8144,57.0262,25.1788
2015-12-03,33.2343,92.0791,64.5693,49.18,20955,47.9472,42.8398,28.2348,54.9158,24.5265
2015-12-04,33.5531,94.3695,66.2726,52.06,21.5874,48379,44.0388,29.4209,56.0645,24.9669
2015-12-07,33.4129,94.0892,65.4042,51.69,21.7352,48.4014,44.0214,29.3585,55.2096,25.1055
2015-12-08,33787,93.5166,64.1768,51.95,21.6284,47.2176,43.5783,28.9661,55.2185,24.8447
2015-12-09,33.1615,93.0752,62.9744,53.73,21.7026,47.2399,43.7086,28.3953,53.7225,24.8853
2015-12-10,33.0383,93952,63.1331,51.77,21.2589,47292,44.2733,28.8501,53.7582,24975
2015-12-11,31.9324,92.3475,61.5216,51.89,21.4724,46.8751,44.0388,28.4934,51.9149,24.2982
2015-12-14,32.8183,94.0176,61.2126,52.38,21.0288,46.0189,44.1256,27.7799,53215,24.4041
2015-12-15,32.8547,88.3514,62.9327,52.55,21.5055,46.5922,45.3159,28.0564,53.8828,24.7222
2015-12-16,33.7092,89.4369,63.7593,53.41,22.0229,47.0314,45.3506,28.7699,55.5836,25.5868
2015-12-17,33.4538,88.7808,62.1061,52.49,21.2754,47.6792,43.8389,28.1099,53.8027,25.5948
2015-12-18,33.1291,87.6297,60.5112,52.19,20.7827,49.2129,45.5331,27.4232,52.4135,25701
2015-12-21,33.1475,87.9637,60.6031,51.37,20.9797,48.8704,46.8623,28.0118,53.1972,26.3044
2015-12-22,33.0797,88.8524,60.7617,50.36,22368,49.7787,47149,28431,53.5177,26.2802
2015-12-23,33.1071,90.1586,61.5299,51.16,22.5157,50.4414,46.9839,28.6539,53.7849,26.9489
2015-12-24,33.0618,90.1765,61388,53.62,22.3269,50.9402,47.0187,28.6807,54.0787,27.0551
2015-12-28,33.6808,90.1944,61079,53.93,22.6061,50.6498,47.0795,28.7966,53.8739,26.9652
2015-12-29,34.6171,91.1904,61.6134,54.71,22.6964,51.3124,47.9049,29082,54.6842,27.0386
2015-12-30,34.3727,90.6059,61.1291,54.44,22.5569,51.1859,47818,28.9304,54.3192,27.0143
2015-12-31,33.7152,89.8484,60.2691,53.71,22179,50836,47.3315,28.5647,53.4465,26.6552
2016-01-04,31.7748,87.57,59.0667,54.68,22.4747,49749,47.0882,27.1022,51.7635,25.8071
2016-01-05,31.6152,87.9517,57.9979,55.45,22.6143,49.5703,46.6364,27.1289,51.7635,25.3257
2016-01-06,31.5583,86.1803,57.2381,55.65,22.1624,49.6968,46.4974,26.4511,50873,25.0729
2016-01-07,30.3257,84.0808,54.3407,54.81,22.6801,49.5405,45.5157,25.4434,50.4367,24.7303
2016-01-08,30.2813,83.7945,53631,52.41,20.9715,49.2278,45.2203,24.3643,49653,24.0615
2016-01-11,30.8145,83.7766,54.0735,51.72,21.2506,49.4735,46.8623,24.7032,49.9736,24.1187
2016-01-12,30822,84.0152,54.9419,50.92,21.3902,48.5205,47.5052,25.1491,53117,24.3144
2016-01-13,29.0222,82.7388,53.1383,51.19,20.9715,48.2971,45507,24293,51.4429,23507
2016-01-14,29.5804,84.2061,53.9399,52.02,21.4232,47.6122,45.1247,24.0076,53.6112,24.0289
2016-01-15,28.4421,82.7209,52.4787,52.84,20.9879,46.0115,43.2916,23.7668,52.28,23.7025
2016-01-19,28.6566,82542,51.9276,54.11,20.7165,45.3042,42.6313,24.0165,53.3752,23.5558
2016-01-20,28.5214,81.6891,50.7336,53.9,20.9959,44.4033,41.9711,23.6063,52.7608,23.8332
2016-01-21,28.6835,82.1662,51.0843,54.85,21.4805,44.2395,43.0657,23.7668,52.5916,23.4988
2016-01-22,29749,83216,51.0175,55.38,21226,44.6192,43.0657,24.7121,53.8828,24.7629
2016-01-25,29.7565,82.0529,48.9801,56.29,20.5362,43.9491,42.3968,23.5438,54.2479,24.2982
2016-01-26,29992,86.3533,50.4163,57.08,21.1191,44165,43.2829,24.3821,55.1562,24.6896
2016-01-27,29.0991,86.8125,52.8544,56.13,21.1028,43.6364,41.7452,23.9184,54.3281,24.7712
2016-01-28,31693,87.8682,52.5956,60.77,20963,44.7309,40.7113,23.8827,54.6219,25.0893
2016-01-29,29.2811,90.0632,54.7916,60.63,21.5546,46.1678,41.8147,24.5338,56.3762,26.1576
2016-02-01,28.6731,88.7092,54.2823,60.18,21.6448,45.5945,42.5445,24.1057,55.5035,25.8886
2016-02-02,27.5402,88.1963,52.7793,60.23,21.6858,43.5024,39.1649,23.3476,53.5311,25.5377
2016-02-03,26.4912,90.9698,52.7292,60.51,21.9405,44098,39.4342,23.0167,54.1054,25.5132
2016-02-04,26.7501,91.5185,53.2135,60.66,20.8564,44.2991,39.5385,22963,53.0903,26.0273
2016-02-05,25.0476,91.5364,52.9045,59.85,20.0596,44.2469,37.3926,21.8627,52.1286,25.6847
2016-02-08,24.3477,91.7928,50.8421,59.96,20.2322,43.4726,36.4195,21.0039,48.1303,25.0405
2016-02-09,24.0469,92.2939,52.1197,61.62,19.8214,42.2516,37.3317,21.5049,46.5987,25.1217
2016-02-10,24.4665,91585,51.9694,61.82,19.5421,43.5024,37714,21.8895,47.4803,22.6097
2016-02-11,25.1319,90.5156,50.5479,61.25,19.7802,35.5807,37.5229,20.7803,46.4028,22.0633
2016-02-12,25.2945,92.4921,52.5564,61.54,20347,38.6202,38.2787,21657,47.97,22.5281
2016-02-16,25.9939,93.4353,53.9598,61.84,20.8152,39.1455,39.1127,22.1668,48.9852,22.5445
2016-02-17,26.6423,94.0901,54.7749,61.53,21.2342,37.8247,40.1623,22.14,50.41,22.8544
2016-02-18,26.1884,94.1862,55.4052,60.87,21.8503,37.9598,39655,21.9879,49.8757,22.4546
2016-02-19,26.6823,93988,55.2371,59.86,21.7681,36.6314,40.5734,22.3726,49.7777,22.3894
2016-02-22,27.9094,94.7389,56.9431,61.76,22.8196,38.5226,41.7453,23.3476,50.4278,22.6587
2016-02-23,27.5821,93.8198,55.2287,60.29,22754,37.2993,42.0689,23.5355,49653,22.5771
2016-02-24,27637,94.4506,54.9682,61.69,22.8362,37.2168,42.0077,23.6876,50036,22.6667
2016-02-25,27.6924,95.5139,55817,60.33,23.1645,38.2675,42.4275,24.3495,50971,22.7401
2016-02-26,27.6964,95.0814,56.4725,58.92,23.3947,37.8772,42.2789,24.3048,50.7929,23.2702
2016-02-29,27.5612,94.2403,55.2371,59.99,23.8628,37.3143,41.9465,23.9023,50.7394,23.4988
2016-03-01,28.8841,95.8744,57.1363,58.4,24101,37.5245,42.8211,24.7521,51.8347,24.2654
2016-03-02,28.9424,95.7662,58.1028,59.33,25.1513,38.6502,42.1214,25092,51.3628,24.6487
2016-03-03,28.8068,95.7482,58.5398,59.86,25.7551,40.5414,42.0252,25.6108,51.4696,25.0976
2016-03-04,28.6895,96.1627,58.4809,60.67,26.6983,41.2019,41.9552,25.4051,51.4162,24.8853
2016-03-07,28074,96.4631,58.4221,58.38,26.4583,41.9899,41.1506,25.1815,50.7572,25.0405
2016-03-08,27.9473,96.2408,57.5565,57.77,26.1441,41.1418,40.5471,24.77,49.8044,24.4937
2016-03-09,27.9079,96.1747,57733,58.94,26.3425,41.5771,40.6433,25101,49.9113,24.7222
2016-03-10,27.8809,96.0546,58.1784,59.06,26.6401,41.8098,40.4946,25.1457,49.3503,24551
